t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,202,47.937,7.1118,0.6854,210,38.6415,6.577,0.8668,213,30.362,4.0919,0.6254,222,18.9646,3.8748,0.3768,234,5.5554,3.9858,-0.0054,252,0.0,5.7665,-1.197,0.3768,0.3768
0.1,202,48.6516,7.1817,0.5754,210,39.3034,6.6623,0.7461,213,30.7744,4.155,0.604,222,19.3539,3.9122,0.392,234,5.9541,3.9869,0.0427,252,0.5707,5.6468,-1.1947,0.690742377169296,0.392
0.2,202,49.3733,7.2512,0.5903,210,39.9734,6.737,0.6811,213,31.193,4.2183,0.6796,222,19.7472,3.9532,0.4188,234,6.353,3.9919,0.0829,252,1.1293,5.5266,-1.2068,0.6846590398931431,0.4188
0.3,202,50.0994,7.2711,0.6252,210,40.6506,6.8065,0.6464,213,31.6183,4.2863,0.7498,222,20.1446,3.9951,0.4111,234,6.7527,4.0016,0.1376,252,1.6759,5.4056,-1.2104,0.6766183629156839,0.4111
0.4,202,50.8303,7.3471,0.6594,210,41.3345,6.871,0.5868,213,32.0507,4.3619,0.8386,222,20.5461,4.0352,0.3811,234,7.1535,4.0158,0.1823,252,2.2105,5.2856,-1.1685,0.6697982186769829,0.3811
0.5,202,51.569,7.4268,0.8232,210,42.0244,6.9283,0.5426,213,32.491,4.4458,0.9259,222,20.9515,4.0725,0.376,234,7.556,4.0334,0.2166,252,2.7332,5.1681,-1.1377,0.6670195380969401,0.376
0.6,202,52.3158,7.5092,0.8493,210,42.7198,6.9791,0.4905,213,32.9402,4.5377,0.9823,222,21.3606,4.1085,0.3757,234,7.9604,4.0538,0.2225,252,3.2443,5.0536,-1.1104,0.6694216215491997,0.3757
0.7,202,53.071,7.5942,0.8725,210,43.4201,7.0276,0.498,213,33.3989,4.6366,1.0494,222,21.7733,4.146,0.4057,234,8.3669,4.0766,0.2443,252,3.7441,4.9424,-1.0736,0.6760872209702115,0.4057
0.8,202,53.8347,7.6813,0.8946,210,44.1255,7.0792,0.5521,213,33.8678,4.7415,1.1029,222,22.1899,4.1873,0.4571,234,8.7758,4.1011,0.2587,252,4.233,4.8365,-0.9457,0.6848872160703309,0.4571
0.9,202,54.6073,7.7707,0.9074,210,44.8363,7.1367,0.6153,213,34.3475,4.8513,1.153,222,22.611,4.2339,0.5138,234,9.1872,4.1266,0.2659,252,4.7118,4.7396,-0.8463,0.6940326159857041,0.5138
