t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,311,73.5081,7.6567,-0.2976,329,49.7402,5.5654,0.6673,348,38.6569,4.6912,0.4048,343,27.0165,3.9533,0.885,354,11.4021,3.016,-0.1018,362,0.0,3.1389,0.6148,0.885,0.885
0.1,311,74.2723,7.6267,-0.1938,329,50.3001,5.6324,0.6982,348,39.1281,4.7324,0.4488,343,27.4163,4.0413,0.9525,354,11.7031,3.0045,-0.1443,362,0.317,3.2014,0.7146,0.8287752247046769,0.9525
0.2,311,75.0341,7.6086,-0.1026,329,50.8668,5.7012,0.6505,348,39.6037,4.7796,0.5246,343,27.8252,4.1365,1.034,354,12.003,2.992,-0.2193,362,0.6407,3.272,0.7889,0.7950432698625486,1.034
0.3,311,75.7945,7.6003,-0.0578,329,51.4403,5.7687,0.6203,348,40.0845,4.8353,0.6191,343,28.244,4.2403,1.1309,354,12.3018,2.9854,-0.0321,362,0.9717,3.3481,0.7597,0.7566021233807293,1.1309
0.4,311,76.5545,7.5992,0.0262,329,52.0203,5.8312,0.5567,348,40.5712,4.8988,0.6851,343,28.6737,4.3535,1.1986,354,12.6006,2.9908,0.2371,362,1.3104,3.4264,0.7644,0.7128683256342077,1.1986
0.5,311,77.3146,7.6027,0.074,329,52.6061,5.8858,0.4727,348,41.0644,4.9657,0.6865,343,29.1151,4.4753,1.2773,354,12.9007,3.0097,0.4778,362,1.6569,3.5034,0.7337,0.6626894410533364,1.2773
0.6,311,78.0751,7.6081,0.0792,329,53.197,5.9312,0.3889,348,41.5642,5.0311,0.6524,343,29.5691,4.6034,1.3276,354,13.2031,3.0384,0.3389,362,2.0109,3.5757,0.6727,0.6048496362098051,1.3276
0.7,311,78.8361,7.6124,0.0531,329,53.7919,5.9676,0.3065,348,42.0706,5.0956,0.6638,343,30.036,4.7354,1.3543,354,13.5085,3.0713,0.354,362,2.3717,3.6411,0.6287,0.5387334917824121,1.3543
0.8,311,79.5974,7.6136,-0.0152,329,54.3902,5.9968,0.2524,348,42.5835,5.1639,0.7312,343,30.5162,4.8693,1.3236,354,13.8174,3.1053,0.3607,362,2.7387,3.6998,0.5708,0.46550645604052243,1.3236
0.9,311,80.3586,7.6105,-0.0899,329,54.9911,6.0229,0.2466,348,43.1036,5.2382,0.7847,343,31.0099,5.0041,1.3271,354,14.1297,3.1418,0.4087,362,3.1115,3.7545,0.5452,0.3875920632474711,1.3271
1.0,311,81.1193,7.6029,-0.1682,329,55.5948,6.0507,0.2915,348,43.6313,5.3143,0.7401,343,31.517,5.138,1.3068,354,14.4461,3.1846,0.4587,362,3.4901,3.8192,0.5212,0.3064501671840964,1.3068
