t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,748,108.9228,9.0058,-0.127,749,80.0667,10.1463,0.3744,753,58.2505,7.6553,0.3703,764,44.2073,6.7009,-0.1576,773,30.7011,8.5601,-0.9358,782,0.0,8.9882,0.2867,-0.1576,-0.1576
0.1,748,109.8227,8.9926,-0.1149,749,81.0832,10.1838,0.3367,753,59.0178,7.691,0.3507,764,44.8767,6.6856,-0.1083,773,31.5524,8.4671,-0.8838,782,0.9003,9.0174,0.2636,0.27879159814632815,-0.1083
0.2,748,110.7214,8.9818,-0.0849,749,82.1033,10.2172,0.2962,753,59.7887,7.7261,0.3573,764,45.5448,6.6769,-0.0681,773,32.3948,8.38,-0.821,782,1.8034,9.0443,0.2442,0.32620527167399743,-0.0681
0.3,748,111.6192,8.9742,-0.0787,749,83.1265,10.2465,0.2406,753,60.5631,7.7625,0.3786,764,46.2124,6.676,0.0418,773,33.2287,8.2985,-0.7649,782,2.709,9.0687,0.2175,0.3678145329998694,0.0418
0.4,748,112.5163,8.9669,-0.108,749,84.1524,10.272,0.209,753,61.3413,7.801,0.3927,764,46.8803,6.6815,0.1127,773,34.0547,8.2211,-0.7301,782,3.6169,9.0901,0.1908,0.403624628845019,0.1127
0.5,748,113.4123,8.9539,-0.2244,749,85.1807,10.2937,0.1736,753,62.1234,7.8409,0.4015,764,47.5489,6.69,0.1251,773,34.8731,8.1477,-0.6884,782,4.5269,9.1095,0.1805,0.4352069046203572,0.1251
0.6,748,114.3065,8.9301,-0.3836,749,86.2109,10.3107,0.1265,753,62.9095,7.881,0.3974,764,48.2183,6.698,0.0778,773,35.6845,8.0791,-0.6355,782,5.4388,9.128,0.1724,0.4649157753478847,0.0778
0.7,748,115.1978,8.8947,-0.4485,749,87.2425,10.3215,0.1162,753,63.6996,7.9203,0.3857,764,48.8884,6.7042,0.0554,773,36.4892,8.0166,-0.5429,782,6.3525,9.1448,0.1399,0.494856718022684,0.0554
0.8,748,116.085,8.8507,-0.5156,749,88.2748,10.3238,-0.0397,753,64.4935,7.9587,0.369,764,49.559,6.7088,0.0448,773,37.2881,7.9613,-0.4697,782,7.2676,9.1581,0.1018,0.5255304306860537,0.0448
0.9,748,116.967,8.7884,-0.5333,749,89.3067,10.3155,-0.2321,753,65.2913,7.9967,0.3684,764,50.2302,6.7137,0.0596,773,38.0819,7.9146,-0.3848,782,8.1839,9.1675,0.0694,0.5566748098648197,0.0596
1.0,748,117.8434,8.7399,-0.5297,749,90.3373,10.2949,-0.4392,753,66.0928,8.0342,0.3601,764,50.9019,6.7218,0.1267,773,38.8715,7.8768,-0.3067,782,9.101,9.1747,0.0612,0.5871324044629275,0.1267
1.1,748,118.715,8.692,-0.471,749,91.3651,10.262,-0.4022,753,66.898,8.0697,0.3299,764,51.5749,6.7371,0.235,773,39.6576,7.8462,-0.2702,782,10.0188,9.182,-0.4255,0.6149864044983282,0.235
1.2,748,119.5818,8.6447,-0.4659,749,92.3891,10.2184,-0.5013,753,67.7066,8.1015,0.2918,764,52.2499,6.7623,0.3594,773,40.4409,7.8198,-0.2432,782,10.9374,9.1893,-0.3732,0.6372153904348418,0.3594
1.3,748,120.444,8.5978,-0.4628,749,93.4084,10.1671,-0.5642,753,68.5181,8.1293,0.2583,764,52.9278,6.7974,0.467,773,41.2217,7.7955,-0.2298,782,11.8565,9.1927,0.0122,0.651704228506839,0.467
1.4,748,121.3014,8.5516,-0.4535,749,94.4223,10.1119,-0.5811,753,69.3323,8.1549,0.2497,764,53.6097,6.8406,0.4896,773,42.0001,7.7724,-0.2207,782,12.7755,9.1865,0.6604,0.65844101577074,0.4896
1.5,748,122.1544,8.5067,-0.4616,749,95.4308,10.0571,-0.5126,753,70.1491,8.1806,0.2588,764,54.2963,6.8907,0.5568,773,42.7762,7.7498,-0.2719,782,13.6932,9.1694,-0.2026,0.6591179989915937,0.5568
1.6,748,123.0028,8.4628,-0.4565,749,96.434,10.0062,-0.4631,753,70.9685,8.2073,0.2829,764,54.9882,6.947,0.619,773,43.55,7.7267,-0.2838,782,14.609,9.1466,-0.217,0.655183157765664,0.619
1.7,748,123.8468,8.4176,-0.4919,749,97.4323,9.9606,-0.4127,753,71.7906,8.235,0.2906,764,55.686,7.0086,0.6689,773,44.3215,7.7022,-0.3069,782,15.5227,9.126,-0.1608,0.647291378881167,0.6689
1.8,748,124.6861,8.367,-0.568,749,98.4263,9.9192,-0.3806,753,72.6155,8.2635,0.3,764,56.3901,7.074,0.668,773,45.0895,7.6589,-0.3332,782,16.4346,9.1118,-0.1004,0.6359097980532494,0.668
1.9,748,125.5199,8.3089,-0.6216,749,99.4163,9.8802,-0.3987,753,73.4434,8.2936,0.3238,764,57.1009,7.1411,0.674,773,45.854,7.6302,-0.3213,782,17.3452,9.1013,-0.1086,0.6218239525020254,0.674
2.0,748,126.3475,8.2446,-0.6672,749,100.4024,9.842,-0.3963,753,74.2744,8.3271,0.3728,764,57.8183,7.2082,0.6685,773,46.6154,7.5982,-0.3665,782,18.2547,9.0889,-0.1579,0.6065490430026375,0.6685
2.1,748,127.1687,8.1778,-0.6714,749,101.3846,9.8032,-0.4129,753,75.1091,8.3658,0.4361,764,58.5425,7.2748,0.6647,773,47.3733,7.5601,-0.4515,782,19.1628,9.0718,-0.2105,0.5917818377594564,0.6647
2.2,748,127.9831,8.1118,-0.6536,749,102.3629,9.7613,-0.4605,753,75.9479,8.4104,0.4946,764,59.2733,7.3416,0.6735,773,48.127,7.5138,-0.5436,782,20.0689,9.0515,-0.2275,0.5785328221376403,0.6735
2.3,748,128.7911,8.0475,-0.6257,749,103.3366,9.7134,-0.5456,753,76.7914,8.4594,0.5274,764,60.0108,7.4093,0.6881,773,48.8758,7.4619,-0.4918,782,20.9731,9.0309,-0.2057,0.5667215223393842,0.6881
2.4,748,129.5927,7.9849,-0.6124,749,104.3051,9.6573,-0.6401,753,77.6399,8.5102,0.5117,764,60.7552,7.4786,0.7045,773,49.6195,7.4115,-0.4415,782,21.8752,9.0113,-0.1964,0.5554906671524541,0.7045
2.5,748,130.3881,7.9235,-0.6003,749,105.2676,9.5923,-0.7345,753,78.4934,8.5608,0.5048,764,61.5066,7.5491,0.7123,773,50.3584,7.3678,-0.3666,782,22.7753,8.9917,-0.2038,0.5435193648298623,0.7123
2.6,748,131.1775,7.8635,-0.5861,749,106.2232,9.5191,-0.8119,753,79.352,8.611,0.5034,764,62.2651,7.6194,0.6603,773,51.0934,7.3314,-0.3058,782,23.6735,8.971,-0.2211,0.5303472848569085,0.6603
2.7,748,131.9609,7.8051,-0.5653,749,107.1711,9.4402,-0.8233,753,80.2156,8.6616,0.5128,764,63.0304,7.6869,0.6213,773,51.825,7.3013,-0.2589,782,24.5694,8.9482,-0.2799,0.5168019260853414,0.6213
2.8,748,132.7386,7.7485,-0.5453,749,108.1111,9.3582,-0.8384,753,81.0844,8.7134,0.5161,764,63.8022,7.7492,0.5595,773,52.554,7.2777,-0.1926,782,25.4629,8.9213,-0.3462,0.5049067018301789,0.5595
2.9,748,133.5107,7.694,-0.5255,749,109.0427,9.2752,-0.8463,753,81.9584,8.7664,0.5245,764,64.5799,7.8044,0.4878,773,53.2809,7.2605,-0.1355,782,26.3532,8.8856,-0.4845,0.49663773173079495,0.4878
3.0,748,134.2775,7.6413,-0.5098,749,109.966,9.1904,-0.8738,753,82.8377,8.8193,0.5154,764,65.3627,7.8523,0.4273,773,54.0062,7.2463,-0.1347,782,27.2393,8.8354,-0.683,0.49337596787715543,0.484102338552475
3.1,748,135.0391,7.5905,-0.4298,749,110.8806,9.102,-0.8954,753,83.7221,8.8702,0.4853,764,66.15,7.894,0.3754,773,54.73,7.2292,-0.1959,782,28.1195,8.7688,-0.7277,0.4949215015531821,0.41882842779159546
3.2,748,135.7958,7.5435,-0.3819,749,111.7862,9.0097,-0.9278,753,84.6115,8.9176,0.4457,764,66.9413,7.9313,0.343,773,55.4517,7.2057,-0.2604,782,28.9925,8.6907,-0.8001,0.4998886103507117,0.36684489250183105
3.3,748,136.5482,7.5045,-0.2935,749,112.6825,8.9161,-0.9207,753,85.5055,8.9612,0.4135,764,67.7361,7.966,0.3266,773,56.1709,7.1781,-0.2763,782,29.8575,8.6101,-0.7758,0.5065697100971978,0.3407231271266937
3.4,748,137.2973,7.4771,-0.1803,749,113.5696,8.8252,-0.8734,753,86.4036,9.0026,0.4029,764,68.5344,7.9995,0.3176,773,56.8874,7.1521,-0.2279,782,30.7148,8.535,-0.6911,0.5136653890805926,0.31862902641296387
3.5,748,138.0442,7.4619,-0.0901,749,114.4478,8.7403,-0.8004,753,87.306,9.0436,0.4051,764,69.336,8.032,0.3067,773,57.6017,7.1331,-0.07,782,31.565,8.4693,-0.5593,0.5207521164335651,0.30756011605262756
3.6,748,138.79,7.4549,-0.0435,749,115.318,8.6622,-0.7337,753,88.2123,9.0843,0.3882,764,70.1407,8.0628,0.2854,773,58.3145,7.123,-0.0271,782,32.4091,8.4129,-0.4805,0.5283852190683522,0.2911393344402313
3.7,748,139.5353,7.45,-0.0488,749,116.1806,8.5897,-0.6917,753,89.1227,9.123,0.358,764,70.9484,8.0909,0.2548,773,59.0267,7.1205,0.0028,782,33.248,8.3646,-0.4097,0.5370023419007219,0.2638767957687378
3.8,748,140.28,7.4442,-0.0618,749,117.036,8.5196,-0.6853,753,90.0368,9.1581,0.3168,764,71.7587,8.116,0.2442,773,59.7388,7.1224,0.0151,782,34.0824,8.3241,-0.337,0.5466571852502337,0.2432393729686737
3.9,748,141.0241,7.4375,-0.0456,749,117.8845,8.4491,-0.7081,753,90.9541,9.1895,0.2883,764,72.5715,8.1391,0.234,773,60.4512,7.1252,0.041,782,34.9131,8.2907,-0.2938,0.5569523301936067,0.24588146805763245
4.0,748,141.7675,7.4314,-0.0353,749,118.7258,8.3775,-0.717,753,91.8746,9.2194,0.3035,764,73.3866,8.1625,0.2501,773,61.1638,7.1269,0.0135,782,35.7408,8.262,-0.2663,0.567157311315798,0.23610782623291016
4.1,748,142.5105,7.4281,-0.0093,749,119.56,8.3058,-0.7085,753,92.7981,9.2504,0.3268,764,74.2041,8.1883,0.2826,773,61.8766,7.1279,0.0205,782,36.5656,8.2347,-0.2641,0.5766310216021712,0.2555890679359436
4.2,748,143.2533,7.4283,0.0123,749,120.387,8.2354,-0.6917,753,93.7248,9.284,0.3542,764,75.0244,8.217,0.289,773,62.5895,7.1318,0.1049,782,37.3877,8.2078,-0.2601,0.5849499982342726,0.28538617491722107
4.3,748,143.9962,7.4297,0.0128,749,121.2071,8.1666,-0.6688,753,94.655,9.3193,0.3642,764,75.8476,8.2479,0.3005,773,63.3033,7.1432,0.1688,782,38.2072,8.1822,-0.214,0.5923171824832573,0.2812582552433014
4.4,748,144.7391,7.4286,-0.043,749,122.0204,8.0995,-0.6529,753,95.5887,9.3543,0.3345,764,76.674,8.2787,0.2877,773,64.0187,7.1646,0.276,782,39.0243,8.1598,-0.1784,0.5988985765587514,0.3115862309932709
4.5,748,145.4818,7.4237,-0.0963,749,122.8271,8.0341,-0.6336,753,96.5257,9.3868,0.3025,764,77.5032,8.3067,0.2479,773,64.7366,7.194,0.3352,782,39.8394,8.142,-0.1314,0.6053802784313781,0.2896231412887573
4.6,748,146.2237,7.4153,-0.142,749,123.6273,7.9709,-0.6109,753,97.4659,9.4165,0.2813,764,78.335,8.3295,0.1741,773,65.4576,7.2255,0.3202,782,40.653,8.1296,-0.0857,0.6126595016646399,0.2614879012107849
4.7,748,146.9646,7.4029,-0.169,749,124.4214,7.91,-0.5867,753,98.409,9.4453,0.283,764,79.1688,8.3464,0.1212,773,66.1815,7.2532,0.2383,782,41.4655,8.1213,-0.0427,0.6220407913555213,0.1976211667060852
4.8,748,147.704,7.3845,-0.2528,749,125.2094,7.8512,-0.5681,753,99.3549,9.4744,0.2662,764,80.004,8.3582,0.0863,773,66.9079,7.2746,0.1784,782,42.2774,8.115,-0.0367,0.634529423509444,0.1593635082244873
4.9,748,148.4411,7.358,-0.3535,749,125.9917,7.7941,-0.5533,753,100.3038,9.5028,0.2469,764,80.8403,8.3671,0.0707,773,67.6362,7.2918,0.1556,782,43.0886,8.1102,-0.0231,0.6500088763260865,0.1352958083152771
5.0,748,149.1751,7.323,-0.4487,749,126.7683,7.7386,-0.5352,753,101.2553,9.5274,0.1977,764,81.6774,8.3748,0.0799,773,68.3662,7.3084,0.1687,782,43.8996,8.1089,0.0062,0.666852915660124,0.1144181489944458
5.1,748,149.9053,7.2805,-0.4533,749,127.5396,7.6857,-0.4756,753,102.209,9.5462,0.1421,764,82.5152,8.382,0.0784,773,69.098,7.3273,0.224,782,44.7106,8.1117,0.1241,0.6830603611153567,0.121177077293396
5.2,748,150.631,7.2326,-0.4914,749,128.3057,7.6366,-0.4311,753,103.1643,9.5597,0.0639,764,83.3538,8.3897,0.0884,773,69.8319,7.3497,0.2667,782,45.522,8.1157,0.0931,0.6976033516790283,0.1176714301109314
5.3,748,151.3518,7.183,-0.4884,749,129.0672,7.5932,-0.3725,753,104.1208,9.5698,0.0487,764,84.1933,8.3989,0.1137,773,70.5682,7.3765,0.3206,782,46.3335,8.1159,-0.0817,0.7100660151613459,0.13028597831726074
5.4,748,152.0677,7.1354,-0.453,749,129.8246,7.5565,-0.3056,753,105.0781,9.5767,0.0292,764,85.0337,8.4108,0.1343,773,71.3074,7.4088,0.3862,782,47.1447,8.1078,-0.3544,0.7204971337877903,0.16346633434295654
5.5,748,152.779,7.0919,-0.3846,749,130.5788,7.5272,-0.2313,753,106.0359,9.5788,-0.0062,764,85.8755,8.4253,0.1558,773,72.0502,7.447,0.428,782,47.9546,8.0898,-0.2684,0.7283299371666445,0.17701923847198486
5.6,748,153.4863,7.0531,-0.3411,749,131.3304,7.5047,-0.1734,753,106.9935,9.5733,-0.1027,764,86.7189,8.4411,0.1598,773,72.7971,7.4909,0.4803,782,48.7624,8.0654,-0.3048,0.7331193467389734,0.19927430152893066
5.7,748,154.1899,7.0188,-0.2997,749,132.08,7.4877,-0.1329,753,107.9501,9.5598,-0.1791,764,87.5637,8.4566,0.1505,773,73.5486,7.5392,0.52,782,49.5677,8.0419,-0.2477,0.7346867747740796,0.19246166944503784
5.8,748,154.8903,6.9889,-0.2592,749,132.8281,7.474,-0.1124,753,108.9052,9.5416,-0.2009,764,88.4101,8.4709,0.1341,773,74.3051,7.5908,0.55,782,50.37,8.0039,-0.1665,0.7337456688450054,0.186015784740448
5.9,748,155.5879,6.9634,-0.2062,749,133.5749,7.4622,-0.0458,753,109.8584,9.5234,-0.1786,764,89.2578,8.4837,0.1196,773,75.0669,7.6449,0.5309,782,51.1698,7.991,-0.1098,0.7317086965620295,0.168084979057312
