t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,346,73.6228,10.4583,-0.2086,350,58.4268,10.9502,-0.2131,355,50.1579,9.5501,-0.2753,361,32.3715,8.9548,0.8268,364,18.9312,7.7752,0.4211,372,0.0,6.7701,0.7182,0.8268,0.8268
0.1,346,74.6676,10.4373,-0.1906,350,59.5208,10.9297,-0.2369,355,51.1117,9.5256,-0.2211,361,33.2712,9.0379,0.8504,364,19.7108,7.8157,0.4104,372,0.6806,6.842,0.7844,0.027859717212803805,0.8504
0.2,346,75.7104,10.4186,-0.1646,350,60.6126,10.906,-0.2802,355,52.0632,9.5044,-0.2073,361,34.1792,9.1235,0.8778,364,20.4945,7.8585,0.4235,372,1.3686,6.9179,0.8031,-0.043386719809646146,0.8778
0.3,346,76.7514,10.4022,-0.1566,350,61.7017,10.8774,-0.3469,355,53.0125,9.4822,-0.2396,361,35.096,9.2113,0.8929,364,21.2825,7.9014,0.4151,372,2.0643,6.9965,0.8338,-0.1193833838611404,0.8929
0.4,346,77.7909,10.3871,-0.1507,350,62.7877,10.8422,-0.4236,355,53.9594,9.4558,-0.3087,361,36.0215,9.2996,0.8675,364,22.0747,7.9423,0.3827,372,2.7681,7.0801,0.9058,-0.20247189790508938,0.8675
0.5,346,78.8289,10.372,-0.157,350,63.8699,10.8009,-0.4335,355,54.9034,9.4242,-0.3624,361,36.9558,9.3865,0.8456,364,22.8707,7.9789,0.322,372,3.4807,7.1716,0.9961,-0.29330838420331423,0.8456
0.6,346,79.8653,10.356,-0.1689,350,64.9477,10.7564,-0.4474,355,55.8441,9.3879,-0.4068,361,37.8987,9.4708,0.8138,364,23.6702,8.0097,0.2633,372,4.2029,7.2713,1.0778,-0.391344275349549,0.8138
0.7,346,80.9,10.3389,-0.2434,350,66.0211,10.7116,-0.4376,355,56.7808,9.3476,-0.4487,361,38.8498,9.552,0.784,364,24.4724,8.0348,0.2138,372,4.9353,7.3778,1.1082,-0.4957023338138626,0.784
0.8,346,81.933,10.321,-0.2496,350,67.0901,10.6682,-0.4208,355,57.7134,9.3032,-0.4778,361,39.809,9.6307,0.7582,364,25.277,8.0566,0.1988,372,5.6787,7.4891,1.1469,-0.6060018411031058,0.7582
0.9,346,82.9627,10.2727,-0.2319,350,68.1549,10.627,-0.3896,355,58.6412,9.2541,-0.5302,361,40.7759,9.708,0.7498,364,26.0837,8.0787,0.2426,372,6.4333,7.6036,1.171,-0.7233831355080698,0.7498
1.0,346,83.9892,10.2582,-0.1714,350,69.2157,10.5889,-0.3525,355,59.5639,9.1996,-0.5886,361,41.7505,9.784,0.7319,364,26.8928,8.1036,0.2752,372,7.1995,7.7202,1.1913,-0.8500990213239914,0.7319
1.1,346,85.0146,10.2493,-0.0869,350,70.2729,10.5544,-0.3193,355,60.4809,9.1407,-0.6216,361,42.7325,9.8566,0.6848,364,27.7046,8.1309,0.2908,372,7.9775,7.8396,1.2416,-0.987617665778961,0.6848
1.2,346,86.0394,10.2473,0.0231,350,71.3267,10.522,-0.3118,355,61.392,9.0813,-0.5248,361,43.7215,9.9231,0.6001,364,28.5191,8.1594,0.3028,372,8.7676,7.9637,1.3043,-1.1337773980871708,0.6001
1.3,346,87.0643,10.2507,0.0884,350,72.3773,10.4897,-0.3007,355,62.2974,9.0266,-0.4606,361,44.7168,9.9821,0.5274,364,29.3365,8.1898,0.3067,372,9.5706,8.0949,1.3876,-1.2830788165257383,0.5274
1.4,346,88.0897,10.2564,0.091,350,73.4246,10.4577,-0.2874,355,63.1978,8.9802,-0.3757,361,45.7176,10.0345,0.4746,364,30.1572,8.2228,0.3322,372,10.387,8.2341,1.4682,-1.4296720032306196,0.4746
1.5,346,89.1155,10.2608,0.2246,350,74.469,10.4289,-0.2416,355,64.094,8.9435,-0.2856,361,46.7234,10.0825,0.4433,364,30.9812,8.257,0.3289,372,11.2177,8.3797,1.4514,-1.5709937109601217,0.4433
1.6,346,90.1417,10.2627,0.0336,350,75.5107,10.4058,-0.1843,355,64.987,8.9167,-0.1866,361,47.7339,10.1277,0.4281,364,31.8085,8.2887,0.2863,372,12.0631,8.5277,1.4491,-1.7078214258830515,0.4281
1.7,346,91.168,10.2622,-0.1002,350,76.5504,10.3883,-0.2496,355,65.8777,8.8991,-0.1132,361,48.7489,10.1705,0.4055,364,32.6387,8.3152,0.2418,372,12.9231,8.6727,1.3937,-1.8411935982578693,0.4055
1.8,346,92.1941,10.26,-0.2017,350,77.5886,10.3751,-0.189,355,66.7671,8.8886,-0.0639,361,49.7679,10.2111,0.3827,364,33.4712,8.3367,0.2003,372,13.7973,8.8106,1.3094,-1.9713339338604718,0.3827
1.9,346,93.2199,10.2564,-0.0473,350,78.6239,10.3314,-0.1333,355,67.6557,8.882,-0.0497,361,50.791,10.2494,0.3612,364,34.3059,8.3563,0.2025,372,14.6848,8.9401,1.2357,-2.0991966078099313,0.3612
2.0,346,94.2453,10.2515,-0.0615,350,79.6567,10.3257,-0.0581,355,68.5435,8.8753,-0.0843,361,51.8177,10.2854,0.3249,364,35.1426,8.3779,0.2425,372,15.5849,9.0626,1.1793,-2.2268312799890775,0.3249
2.1,346,95.2701,10.2455,-0.0727,350,80.6893,10.3253,0.0283,355,69.4306,8.8662,-0.1214,361,52.8479,10.3189,0.2984,364,35.9817,8.404,0.288,372,16.4971,9.1808,1.1514,-2.3573608173419007,0.2984
2.2,346,96.2943,10.2384,-0.0845,350,81.7221,10.3311,0.0962,355,70.3166,8.8534,-0.1686,361,53.8813,10.3491,0.2632,364,36.8236,8.4345,0.3266,372,17.421,9.2967,1.1347,-2.492543780106858,0.2632
2.3,346,97.3177,10.2299,-0.1043,350,82.7558,10.3419,0.1371,355,71.2011,8.8365,-0.2139,361,54.9175,10.375,0.2195,364,37.6687,8.4677,0.3432,372,18.3563,9.4102,1.0946,-2.6325166883674753,0.2195
2.4,346,98.3402,10.2193,-0.1312,350,83.7906,10.3545,0.1314,355,72.0837,8.8165,-0.2061,361,55.9561,10.396,0.0662,364,38.5172,8.5014,0.3359,372,19.3028,9.5193,1.0397,-2.7761489910787795,0.0662
2.5,346,99.3615,10.2061,-0.1639,350,84.8265,10.3646,0.2806,355,72.9643,8.7953,-0.2073,361,56.9964,10.4116,0.0456,364,39.3689,8.5333,0.3057,372,20.2599,9.6226,0.9789,-2.9215305893123884,0.0456
2.6,346,100.3813,10.1897,-0.2017,350,85.8632,10.3694,0.0641,355,73.8428,8.7746,-0.1952,361,58.038,10.4202,0.0162,364,40.2237,8.562,0.2694,372,21.2271,9.7205,0.937,-3.0654554031266583,0.0162
2.7,346,101.3992,10.1697,-0.2269,350,86.9001,10.3682,-0.1539,355,74.7193,8.7554,-0.1795,361,59.08,10.419,-0.0248,364,41.0812,8.5879,0.2494,372,22.2038,9.8152,0.9131,-3.202614883570807,-0.0248
2.8,346,102.415,10.1463,-0.2625,350,87.9366,10.3612,-0.3407,355,75.594,8.7377,-0.1487,361,60.1213,10.4063,-0.1969,364,41.9412,8.6135,0.2654,372,23.19,9.9075,0.8887,-3.3250919475465164,-0.1969
2.9,346,103.4283,10.1199,-0.2886,350,88.9721,10.3496,-0.1419,355,76.467,8.7218,-0.1327,361,61.1608,10.3842,-0.2778,364,42.804,8.6423,0.2983,372,24.1852,9.9965,0.8493,-3.427450076974605,-0.2778
3.0,346,104.4389,10.0914,-0.3047,350,90.0063,10.3348,-0.1677,355,77.3384,8.708,-0.1104,361,62.1978,10.3565,-0.3145,364,43.6699,8.6752,0.3342,372,25.189,10.081,0.8002,-3.5116031024142,-0.46477413177490234
3.1,346,105.4465,10.0615,-0.3038,350,91.039,10.318,-0.1829,355,78.2087,8.6972,-0.0791,361,63.232,10.3262,-0.3332,364,44.5392,8.7095,0.3258,372,26.2011,10.1603,0.7249,-3.5836402560784526,-0.4342617988586426
3.2,346,106.4511,10.0301,-0.3193,350,92.0699,10.3,-0.194,355,79.0781,8.6906,-0.0666,361,64.263,10.2941,-0.3619,364,45.4117,8.7406,0.2722,372,27.2208,10.2343,0.6722,-3.64775934172224,-0.46063923835754395
3.3,346,107.4525,9.9974,-0.3281,350,93.0989,10.2809,-0.2001,355,79.9471,8.6895,0.03,361,65.2906,10.2594,-0.3951,364,46.287,8.7654,0.1843,372,28.2477,10.3022,0.6085,-3.703495452868932,-0.4896280765533447
3.4,346,108.4506,9.9648,-0.318,350,94.126,10.2609,-0.2097,355,80.8163,8.6951,0.1468,361,66.3147,10.2208,-0.4479,364,47.1644,8.7834,0.131,372,29.2809,10.3626,0.5322,-3.7467059057653365,-0.5267865657806396
3.5,346,109.4456,9.9346,-0.2554,350,95.1511,10.24,-0.2183,355,81.6865,8.7083,0.2686,361,67.3345,10.1756,-0.5401,364,48.0434,8.7962,0.0913,372,30.3197,10.4141,0.3756,-3.772126989180318,-0.5495212078094482
3.6,346,110.4377,9.9087,-0.2074,350,96.174,10.2182,-0.2276,355,82.5583,8.7285,0.2429,361,68.3492,10.1196,-0.6555,364,48.9234,8.8051,0.0656,372,31.3632,10.4548,0.2799,-3.770987174574407,-0.5887537002563477
3.7,346,111.4276,9.8883,-0.1598,350,97.1947,10.1954,-0.2342,355,83.4325,8.7541,0.2869,361,69.3577,10.0497,-0.8111,364,49.8043,8.8126,0.0816,372,32.4101,10.483,0.1737,-3.7331744507841815,-0.6545548439025879
3.8,346,112.4156,9.8724,-0.1243,350,98.213,10.1714,-0.2447,355,84.3093,8.7831,0.3118,361,70.3585,9.9666,-0.9341,364,50.686,8.8214,0.1144,372,33.4592,10.4988,0.0803,-3.65227784941974,-0.7372472286224365
3.9,346,113.4022,9.8599,-0.1072,350,99.2289,10.1468,-0.2473,355,85.1892,8.8139,0.3243,361,71.3506,9.8748,-0.9932,364,51.5688,8.8337,0.1596,372,34.5094,10.5051,0.0595,-3.5316645186409072,-0.7866525650024414
4.0,346,114.3877,9.8496,-0.0897,350,100.2424,10.1224,-0.2411,355,86.0721,8.8451,0.2839,361,72.3333,9.7802,-1.0129,364,52.4529,8.8495,0.1931,372,35.5599,10.506,-0.0158,-3.3831641110311965,-0.7899091243743896
4.1,346,115.3722,9.8408,-0.0776,350,101.2534,10.0987,-0.2456,355,86.9581,8.8749,0.2596,361,73.3067,9.6878,-0.969,364,53.3388,8.8674,0.1741,372,36.6105,10.5045,-0.0538,-3.221794385946932,-0.8043937683105469
4.2,346,116.3559,9.8331,-0.0699,350,102.2621,10.075,-0.2501,355,87.8469,8.9008,0.2121,361,74.2694,9.5658,-0.9068,364,54.2264,8.8848,0.1537,372,37.6607,10.5007,-0.1206,-3.0607400154690265,-0.7751495838165283
4.3,346,117.3388,9.8254,-0.0947,350,103.2684,10.0501,-0.2729,355,88.738,8.9211,0.1582,361,75.2219,9.4841,-0.8522,364,55.1156,8.8984,0.1006,372,38.7103,10.492,-0.1424,-2.8392785192133196,-0.6932389736175537
4.4,346,118.3209,9.8156,-0.1386,350,104.272,10.0223,-0.3096,355,89.6309,8.9365,0.1494,361,76.1664,9.4061,-0.7682,364,56.0059,8.9074,0.0691,372,39.7587,10.4741,-0.2788,-2.6995346356881074,-0.7446304559707642
4.5,346,119.3017,9.8005,-0.217,350,105.2726,9.9908,-0.3411,355,90.5252,8.9499,0.1488,361,77.1032,9.3291,-0.774,364,56.8971,8.9172,0.1455,372,40.8045,10.4435,-0.4456,-2.5682687076069706,-0.6334153413772583
4.6,346,120.2806,9.7785,-0.3039,350,106.27,9.9557,-0.3765,355,91.4209,8.9651,0.1876,361,78.0322,9.2507,-0.7973,364,57.7897,8.9355,0.2862,372,41.8467,10.3995,-0.5915,-2.437744854548052,-0.7063993215560913
