t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,804,99.5974,7.7774,-0.2214,793,88.4892,8.4033,-0.223,812,73.2796,9.004,-0.1179,839,28.5855,8.7444,-0.0808,841,11.8156,8.2102,0.2153,852,0.0,8.4969,0.2262,-0.0808,-0.0808
0.1,804,100.3741,7.7572,-0.173,793,89.3284,8.3807,-0.2691,812,74.1795,8.9926,-0.1148,839,29.4595,8.7355,-0.0732,841,12.6377,8.231,0.1923,852,0.8508,8.5197,0.172,1.470648659089134,-0.0732
0.2,804,101.149,7.7405,-0.1543,793,90.1651,8.354,-0.3093,812,75.0782,8.9815,-0.1144,839,30.3327,8.7293,-0.0349,841,13.4617,8.2506,0.1899,852,1.7037,8.5368,0.1255,1.4714941243903463,-0.0349
0.3,804,101.9222,7.7242,-0.1641,793,90.999,8.3241,-0.3233,812,75.9758,8.9702,-0.119,839,31.2056,8.7282,0.0226,841,14.2878,8.2707,0.2067,852,2.558,8.5492,0.091,1.4719444726653625,0.0226
0.4,804,102.6937,7.7061,-0.1836,793,91.8298,8.2916,-0.3447,812,76.8722,8.9582,-0.1294,839,32.0787,8.733,0.0931,841,15.1159,8.292,0.2173,852,3.4133,8.5584,0.079,1.4715943803126383,0.0931
0.5,804,103.4633,7.6857,-0.2033,793,92.6573,8.2573,-0.3629,812,77.7674,8.9449,-0.134,839,32.9525,8.7429,0.1503,841,15.9462,8.3137,0.2158,852,4.2696,8.566,0.0713,1.4702759514538382,0.1503
0.6,804,104.2308,7.6646,-0.1973,793,93.4812,8.221,-0.3839,812,78.6611,8.9299,-0.1485,839,33.8275,8.757,0.1919,841,16.7787,8.335,0.2067,852,5.1265,8.5733,0.0729,1.4680527989541332,0.1919
0.7,804,104.9963,7.6457,-0.1599,793,94.3014,8.1826,-0.3869,812,79.5533,8.9144,-0.1447,839,34.704,8.774,0.1745,841,17.6132,8.3553,0.2019,852,5.9842,8.5808,0.0734,1.4650104129662482,0.1745
0.8,804,105.7602,7.6317,-0.0896,793,95.1176,8.1425,-0.3979,812,80.4441,8.9008,-0.1128,839,35.5824,8.7935,0.194,841,18.4497,8.3748,0.1935,852,6.8427,8.588,0.0672,1.4614208951932788,0.194
0.9,804,106.523,7.6234,-0.0445,793,95.9299,8.1025,-0.3863,812,81.3336,8.8909,-0.0916,839,36.4627,8.8139,0.194,841,19.2881,8.3934,0.1843,852,7.7018,8.5949,0.0622,1.4575117647777398,0.194
1.0,804,107.2851,7.6198,-0.0132,793,96.7382,8.0646,-0.3565,812,82.2224,8.8838,-0.0721,839,37.3451,8.8326,0.1602,841,20.1283,8.4117,0.188,852,8.5616,8.6011,0.0565,1.4536666606014317,0.1602
1.1,804,108.047,7.6185,-0.0076,793,97.543,8.0298,-0.3455,812,83.1104,8.8769,-0.0884,839,38.229,8.8463,-0.0403,841,20.9705,8.4321,0.2314,852,9.422,8.6068,0.0498,1.4502381117667407,-0.0403
1.2,804,108.8088,7.6162,-0.0434,793,98.3443,7.9976,-0.3271,812,83.9976,8.867,-0.1422,839,39.114,8.8534,-0.0144,841,21.815,8.4578,0.3028,852,10.2829,8.6116,0.0344,1.4475710298898878,-0.0144
1.3,804,109.5701,7.6104,-0.0962,793,99.1425,7.9655,-0.3405,812,84.8835,8.8514,-0.204,839,39.9994,8.8544,0.0065,841,22.6624,8.49,0.3679,852,11.1443,8.6156,0.0272,1.4456939523497179,0.0065
1.4,804,110.3306,7.6002,-0.1514,793,99.9373,7.9304,-0.3913,812,85.7676,8.8292,-0.273,839,40.8846,8.8508,0.0218,841,23.5132,8.5261,0.382,852,12.006,8.6184,0.0162,1.4443290877686796,0.0218
1.5,804,111.0899,7.5855,-0.2052,793,100.7283,7.8894,-0.4657,812,86.6491,8.8014,-0.322,839,41.7694,8.8437,-0.0708,841,24.3675,8.5605,0.2746,852,12.8679,8.6197,0.0024,1.4431701956322798,-0.0708
1.6,804,111.8475,7.5666,-0.1986,793,101.5148,7.8413,-0.5409,812,87.5277,8.77,-0.3518,839,42.6533,8.8345,-0.0809,841,25.225,8.5883,0.202,852,13.7299,8.6196,-0.005,1.4421109782968566,-0.0809
1.7,804,112.6031,7.5447,-0.2175,793,102.2962,7.7863,-0.6087,812,88.403,8.7363,-0.3459,839,43.5363,8.8255,-0.0689,841,26.0848,8.6075,0.1272,852,14.5919,8.6207,0.0351,1.4410843125409387,-0.0689
