t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,115,61.054,9.535,0.6955,124,47.9454,7.3239,0.6303,136,34.1991,7.7673,0.5591,140,25.6501,7.3695,-0.4345,146,15.7451,6.9748,0.0921,162,0.0,12.3052,-1.6246,-0.4345,-0.4345
0.1,115,62.0109,9.6035,0.6278,124,48.6809,7.3866,0.6328,136,34.9786,7.8229,0.4917,140,26.385,7.3274,-0.3585,146,16.4432,6.9869,0.0475,162,1.2224,12.1427,-1.6502,-3.7851319676157122,-0.3585
0.2,115,62.9745,9.6671,0.5956,124,49.4228,7.4512,0.6389,136,35.7634,7.8725,0.4443,140,27.116,7.2924,-0.3009,146,17.1421,6.9919,0.0106,162,2.4285,11.9794,-1.6378,-3.535155129343061,-0.3009
0.3,115,63.9442,9.7282,0.5779,124,50.1711,7.5149,0.6156,136,36.5529,7.9172,0.3444,140,27.8437,7.2616,-0.2794,146,17.8413,6.9916,-0.014,162,3.6184,11.8176,-1.598,-3.310460491014399,-0.2794
0.4,115,64.92,9.7861,0.5335,124,50.9256,7.5756,0.5808,136,37.3465,7.9561,0.2856,140,28.5684,7.2322,-0.2795,146,18.5403,6.9884,-0.1358,162,4.7921,11.657,-1.589,-3.102223165413681,-0.2795
0.5,115,65.9011,9.8369,0.4154,124,51.6861,7.6334,0.5716,136,38.1436,7.9859,0.1983,140,29.2902,7.2035,-0.2678,146,19.239,6.9851,-0.0846,162,5.9498,11.4975,-1.575,-2.905074062412274,-0.2678
0.6,115,66.8868,9.8772,0.31,124,52.4523,7.6902,0.5745,136,38.9431,8.0041,0.0967,140,30.0092,7.1768,-0.2424,146,19.9375,6.9849,0.0674,162,7.0917,11.3404,-1.5422,-2.7218564705307826,-0.2424
0.7,115,67.876,9.9068,0.223,124,53.2242,7.7483,0.5989,136,39.7438,8.0097,-0.0077,140,30.7257,7.1529,-0.213,146,20.6362,6.9899,0.2727,162,8.2181,11.1872,-1.5272,-2.5589916627421685,-0.213
0.8,115,68.8678,9.9293,0.1821,124,54.002,7.8086,0.6194,136,40.5445,8.0033,-0.1568,140,31.4399,7.1319,-0.1507,146,21.3357,7.0004,0.1,162,9.3293,11.0374,-1.5038,-2.419454494887574,-0.1507
0.9,115,69.8618,9.95,0.2215,124,54.786,7.8698,0.607,136,41.3439,7.9859,-0.2889,140,32.1522,7.1137,-0.1259,146,22.0364,7.0135,0.1049,162,10.4256,10.8875,-1.5277,-2.3024355056312995,-0.1259
