t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,472,86.7087,4.9014,-0.5071,488,59.8702,6.6444,-0.3465,494,43.5316,9.119,-0.1243,507,27.7585,9.0274,0.1882,510,15.632,9.3928,0.8592,515,0.0,9.1846,0.3314,0.1882,0.1882
0.1,472,87.1963,4.851,-0.4336,488,60.5329,6.609,-0.3395,494,44.4428,9.1061,-0.185,507,28.6622,9.0469,0.1877,510,16.5756,9.4798,0.8716,515,0.92,9.2159,-1.3827,-0.7884687461530401,0.1877
0.2,472,87.6793,4.808,-0.4193,488,61.1922,6.5763,-0.3272,494,45.3525,9.0882,-0.2453,507,29.5678,9.0665,0.1651,510,17.528,9.5684,0.8428,515,1.8424,9.2327,-0.5374,-0.8174020974064902,0.1651
0.3,472,88.1581,4.7692,-0.3996,488,61.8481,6.5434,-0.3415,494,46.2602,9.0648,-0.3017,507,30.4754,9.0855,0.1522,510,18.4893,9.6565,0.817,515,2.7658,9.2343,0.3459,-0.8510735273261639,0.1522
0.4,472,88.633,4.7289,-0.4504,488,62.5007,6.5086,-0.3669,494,47.1651,9.0341,-0.4017,507,31.3848,9.1015,0.1136,510,19.459,9.7383,0.7223,515,3.6885,9.2199,1.3002,-0.8892963327635859,0.1136
0.5,472,89.1036,4.6821,-0.5378,488,63.1497,6.4715,-0.3877,494,48.0665,8.9927,-0.5455,507,32.2955,9.1117,0.0579,510,20.4364,9.8082,0.5948,515,4.6089,9.1885,-0.4549,-0.9306760886968313,0.0579
0.6,472,89.569,4.6272,-0.5995,488,63.795,6.4327,-0.3997,494,48.963,8.9377,-0.7143,507,33.2068,9.1154,0.0033,510,21.4201,9.8661,0.5007,515,5.5253,9.1394,-0.6566,-0.9741952453153995,0.0033
0.7,472,90.0287,4.5651,-0.6679,488,64.4362,6.3931,-0.4062,494,49.8533,8.8685,-0.7975,507,34.1182,9.1132,-0.049,510,22.4092,9.916,0.4489,515,6.4359,9.0728,-0.8499,-1.0212288274726045,-0.049
0.8,472,90.4818,4.4968,-0.7252,488,65.0735,6.3526,-0.4167,494,50.7361,8.7869,-0.9101,507,35.0293,9.1075,-0.0705,510,23.4031,9.9616,0.4205,515,7.339,8.9881,-1.068,-1.0733031667674897,-0.0705
0.9,472,90.9278,4.4246,-0.7477,488,65.7067,6.3105,-0.442,494,51.6102,8.696,-0.9942,507,35.9397,9.1016,-0.0541,510,24.4013,10.0039,0.3853,515,8.2327,8.8855,-0.606,-1.132721908358515,-0.0541
1.0,472,91.3667,4.3532,-0.6435,488,66.3355,6.266,-0.4705,494,52.4749,8.5974,-1.0697,507,36.8497,9.0983,-0.0154,510,25.4036,10.0416,0.2526,515,9.1163,8.7882,-0.4575,-1.2022134089067358,-0.0154
1.1,472,91.7988,4.2883,-0.5599,488,66.9597,6.2188,-0.4973,494,53.3293,8.4913,-1.1135,507,37.7596,9.0989,0.0282,510,26.4093,10.0727,0.197,515,9.9928,8.7401,-0.068,-1.2852861257161505,0.0282
1.2,472,92.2248,4.233,-0.4659,488,67.5791,6.1692,-0.5192,494,54.1728,8.3775,-1.1913,507,38.6697,9.1025,0.056,510,27.4177,10.0947,0.12,515,10.8673,8.7514,0.1913,-1.3849106965281506,0.056
1.3,472,92.6458,4.1866,-0.3926,488,68.1935,6.1176,-0.5403,494,55.0045,8.2572,-1.2455,507,39.5802,9.1075,0.0628,510,28.4277,10.1046,0.0236,515,11.7445,8.7915,0.4317,-1.50154371016296,0.0628
1.4,472,93.0625,4.147,-0.3382,488,68.8026,6.0641,-0.5599,494,55.824,8.1335,-1.2595,507,40.4911,9.1115,0.0363,510,29.4379,10.1009,-0.1239,515,12.626,8.8386,0.4697,-1.6337877718804048,0.0363
1.5,472,93.4755,4.1125,-0.2939,488,69.4062,6.0084,-0.5846,494,56.6312,8.0103,-1.2149,507,41.4022,9.1099,-0.0805,510,30.4472,10.0844,-0.2619,515,13.5123,8.8877,0.4699,-1.777118582971394,-0.0805
1.6,472,93.8853,4.0831,-0.2461,488,70.0041,5.9498,-0.6216,494,57.4263,7.8907,-1.1692,507,42.3126,9.098,-0.2602,510,31.4543,10.0575,-0.3659,515,14.4033,8.9329,0.394,-1.9220982810500267,-0.2602
1.7,472,94.2924,4.0588,-0.199,488,70.5959,5.887,-0.6492,494,58.2096,7.7752,-1.1304,507,43.2211,9.0731,-0.45,510,32.4583,10.0227,-0.4484,515,15.2984,8.968,0.2278,-2.0580563085413357,-0.45
1.8,472,94.6973,4.0393,-0.1681,488,71.1813,5.8196,-0.6924,494,58.9814,7.6617,-1.131,507,44.1266,9.0361,-0.4537,510,33.4585,9.9809,-0.483,515,16.1963,8.9911,0.1337,-2.178428658935322,-0.4537
