t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0,903,68.4434,6.3904,0.3081,907,55.3192,4.8647,0.1159,914,45.8153,4.7252,-0.2398,926,35.4132,5.0569,-0.2184,920,22.0615,7.3419,-0.0729,939,0,7.9876,-0.7772,-0.2184,-0.2184
0.1,903,69.0837,6.4156,0.1957,907,55.8064,4.8776,0.1401,914,46.2867,4.7016,-0.234,926,35.9179,5.0366,-0.1852,920,22.8017,7.3419,-0.1479,939,0.7943,7.8992,-0.9789,-0.540865041886267,-0.1852
0.2,903,69.726,6.4294,0.0809,907,56.2949,4.8938,0.1799,914,46.7557,4.6781,-0.2386,926,36.4207,5.0206,-0.1341,920,23.5404,7.3419,-0.2627,939,1.5789,7.7919,-1.1552,-0.541567362175887,-0.1341
0.3,903,70.3691,6.4332,-0.0041,907,56.7854,4.915,0.2404,914,47.2223,4.6545,-0.2363,926,36.9223,5.0103,-0.0706,920,24.2763,7.3419,-0.4161,939,2.3522,7.6733,-1.2015,-0.548108713807091,-0.0706
0.4,903,71.0123,6.4305,-0.0505,907,57.2782,4.942,0.2955,914,47.6866,4.6313,-0.2297,926,37.4231,5.0064,-0.0072,920,25.0079,7.2914,-0.5892,939,3.114,7.5639,-0.9726,-0.562847255288738,-0.0072
0.5,903,71.655,6.4239,-0.0818,907,57.7739,4.9723,0.3061,914,48.1486,4.6088,-0.2214,926,37.9238,5.0081,0.042,920,25.7337,7.2235,-0.762,939,3.8666,7.4876,-0.5454,-0.586766704767953,0.042
0.6,903,72.2969,6.4135,-0.126,907,58.2726,5.0008,0.2583,914,48.6084,4.5873,-0.2113,926,38.4249,5.0137,0.0694,920,26.4518,7.1397,-0.9073,939,4.6135,7.4502,-0.1982,-0.619227282870492,0.0694
0.7,903,72.9375,6.398,-0.1849,907,58.7738,5.0228,0.1786,914,49.0661,4.5669,-0.199,926,38.9263,5.0145,0.08,920,27.161,7.044,-0.9991,939,5.3579,7.438,-0.0431,-0.658246999409069,0.08
0.8,903,73.5762,6.3769,-0.2376,907,59.2768,5.0374,0.1102,914,49.5218,4.5476,-0.1874,926,39.4282,5.023,0.09,920,27.8603,6.9419,-1.0333,939,6.1016,7.4365,0.0138,-0.691791917105502,0.09
0.9,903,74.2126,6.3516,-0.2682,907,59.781,5.047,0.0815,914,49.9757,4.5298,-0.1713,926,39.931,5.0335,0.1183,920,28.5494,6.8391,-1.0141,939,6.8454,7.4395,0.0456,-0.737417117666837,0.1183
1,903,74.8464,6.3241,-0.2842,907,60.2861,5.0556,0.0878,914,50.4279,4.5148,-0.1303,926,40.4351,5.0482,0.1763,920,29.2284,6.741,-0.9399,939,7.5896,7.4448,0.0589,-0.78735884370744,0.1763
1.1,903,75.4774,6.2948,-0.3029,907,60.7922,5.0652,0.1022,914,50.8789,4.5049,-0.0687,926,40.941,5.07,0.2571,920,29.898,6.6527,-0.8187,939,8.3344,7.4503,0.0504,-0.844497670198864,0.2571
1.2,903,76.1052,6.2631,-0.3311,907,61.2992,5.0756,0.1044,914,51.3292,4.5004,-0.0203,926,41.4495,5.0999,0.338,920,30.5596,6.5776,-0.6768,939,9.0796,7.454,0.0234,-0.912268403512733,0.338
1.3,903,76.7298,6.2276,-0.3797,907,61.8072,5.0855,0.0915,914,51.7792,4.4992,-0.0044,926,41.9613,5.1363,0.3883,920,31.2142,6.5161,-0.5471,939,9.825,7.4541,-0.0221,-0.99291003630824,0.3883
1.4,903,77.3505,6.1858,-0.4587,907,62.3162,5.0935,0.0689,914,52.229,4.4986,-0.0082,926,42.4769,5.1752,0.3868,920,31.8633,6.4657,-0.4571,939,10.5701,7.4483,-0.092,-1.08632830573867,0.3868
1.5,903,77.9665,6.1347,-0.5643,907,62.8258,5.099,0.0397,914,52.6789,4.4982,0.0004,926,42.9962,5.2116,0.3398,920,32.5077,6.4218,-0.4161,939,11.3143,7.4346,-0.1812,-1.18899024694521,0.3398
1.6,903,78.5768,6.0723,-0.6867,907,63.3358,5.1012,0.004,914,53.1288,4.4998,0.0314,926,43.5189,5.2425,0.2761,920,33.1478,6.3805,-0.4064,939,12.0566,7.4118,-0.2721,-1.29320858456719,0.2761
1.7,903,79.1803,5.9975,-0.8112,907,63.8459,5.0995,-0.0371,914,53.579,4.5049,0.0712,926,44.0445,5.2676,0.2234,920,33.7839,6.3404,-0.3922,939,12.7962,7.3807,-0.3462,-1.39242077568709,0.2234
1.8,903,79.7757,5.9108,-0.9249,907,64.3555,5.0938,-0.0777,914,54.0299,4.5137,0.1061,926,44.5723,5.2885,0.1936,920,34.4161,6.3035,-0.3432,939,13.5324,7.344,-0.383,-1.48395398062744,0.1936
1.9,903,80.362,5.8136,-1.0241,907,64.8644,5.0843,-0.1097,914,54.4819,4.5248,0.1171,926,45.1021,5.3074,0.1829,920,35.0449,6.2733,-0.2585,939,14.2649,7.3062,-0.368,-1.56912017173423,0.1829
2,903,80.938,5.7068,-1.1142,907,65.3723,5.0722,-0.1301,914,54.9349,4.5366,0.1195,926,45.6337,5.3258,0.1835,920,35.6712,6.2522,-0.1607,939,14.9939,7.2724,-0.3032,-1.6520890366329,0.1835
2.1,903,81.5029,5.591,-1.2054,907,65.8788,5.0584,-0.1441,914,55.3893,4.5504,0.1579,926,46.1672,5.3444,0.1867,920,36.2958,6.2406,-0.0701,939,15.7198,7.2469,-0.2042,-1.73664253821572,0.1867
2.2,903,82.0557,5.4659,-1.3007,907,66.3839,5.0428,-0.1645,914,55.8453,4.5698,0.2328,926,46.7026,5.3628,0.1801,920,36.9197,6.2372,0.0011,939,16.4438,7.2319,-0.0939,-1.82294498906556,0.1801
2.3,903,82.5956,5.3314,-1.3945,907,66.8872,5.0241,-0.2063,914,56.3036,4.5955,0.2835,926,47.2397,5.3797,0.1561,920,37.5436,6.2397,0.0482,939,17.1667,7.2275,0.0054,-1.90720829408949,0.1561
2.4,903,83.1215,5.1877,-1.4845,907,67.3884,5.0002,-0.2688,914,56.7645,4.6227,0.2631,926,47.7784,5.3938,0.1251,920,38.1679,6.2462,0.0818,939,17.8897,7.2318,0.0805,-1.98523889076322,0.1251
2.5,903,83.6327,5.035,-1.5743,907,67.8869,4.9704,-0.321,914,57.2279,4.6455,0.1942,926,48.3184,5.4058,0.1141,920,38.793,6.2563,0.1195,939,18.6134,7.2422,0.1262,-2.05751595682719,0.1141
2.6,903,84.1281,4.8732,-1.668,907,68.3823,4.9377,-0.3279,914,57.6932,4.6609,0.1158,926,48.8596,5.4184,0.1377,920,39.4193,6.2704,0.1609,939,19.3383,7.2553,0.1347,-2.12995507766528,0.1377
2.7,903,84.6069,4.703,-1.7413,907,68.8746,4.9064,-0.2922,914,58.1598,4.6697,0.0595,926,49.4022,5.4344,0.1816,920,40.0472,6.2872,0.174,939,20.0644,7.267,0.0976,-2.21137458990423,0.1816
