t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,77,84.8076,6.9544,-0.6409,94,63.4206,6.5746,0.5182,102,51.9199,6.1203,0.4163,109,35.1601,5.9535,0.0091,123,13.556,6.7725,-0.366,126,0.0,6.9993,-0.227,0.0091,0.0091
0.1,77,85.5,6.8944,-0.5346,94,64.0806,6.626,0.5014,102,52.534,6.1614,0.4094,109,35.7555,5.9546,0.0427,123,14.2313,6.733,-0.4419,126,0.6988,6.9762,-0.2806,0.7325628039784571,0.0427
0.2,77,86.1867,6.8398,-0.4819,94,64.7457,6.6749,0.4708,102,53.1521,6.2002,0.3937,109,36.351,5.9551,-0.0187,123,14.9023,6.6866,-0.5057,126,1.395,6.9476,-0.3489,0.7448681901452014,-0.0187
0.3,77,86.8683,6.7912,-0.4218,94,65.4155,6.7208,0.4446,102,53.7741,6.2394,0.4188,109,36.9463,5.9509,-0.184,123,15.5685,6.6371,-0.5054,126,2.088,6.9132,-0.3753,0.7573073032414542,-0.184
0.4,77,87.5453,6.7495,-0.353,94,66.0898,6.7651,0.4373,102,54.4002,6.2827,0.4767,109,37.5407,5.9384,-0.1791,123,16.2298,6.5906,-0.4098,126,2.7774,6.8743,-0.4086,0.7728358492575396,-0.1791
0.5,77,88.2186,6.7153,-0.2654,94,66.7685,6.8094,0.4463,102,55.0309,6.3312,0.4893,109,38.1335,5.9162,-0.2808,123,16.8869,6.5504,-0.3448,126,3.4628,6.8333,-0.4181,0.7943100644516453,-0.2808
0.6,77,88.8887,6.6881,-0.2064,94,67.4517,6.8547,0.4641,102,55.6666,6.3825,0.4939,109,38.7236,5.8858,-0.347,123,17.5402,6.5161,-0.3001,126,4.144,6.7922,-0.4122,0.8225558203647828,-0.347
0.7,77,89.5565,6.6676,-0.1492,94,68.1395,6.9009,0.4692,102,56.3073,6.4317,0.4505,109,39.3105,5.8524,-0.3415,123,18.1903,6.4857,-0.2715,126,4.8212,6.7517,-0.4008,0.8558970576556543,-0.3415
0.8,77,90.2226,6.6533,-0.0991,94,68.8319,6.9476,0.4755,102,56.9526,6.4754,0.3885,109,39.8943,5.8236,-0.0473,123,18.8375,6.458,-0.2757,126,5.4944,6.7119,-0.3974,0.8901709893796678,-0.0473
0.9,77,90.8874,6.6433,-0.0792,94,69.529,6.9953,0.4909,102,57.6021,6.5134,0.349,109,40.4757,5.8054,-0.0226,123,19.482,6.4317,-0.2681,126,6.1636,6.6721,-0.4005,0.920706729765071,-0.0226
1.0,77,91.5513,6.6346,-0.0795,94,70.231,7.0447,0.4781,102,58.2551,6.5477,0.3244,109,41.056,5.7999,0.0013,123,20.1238,6.4047,-0.2912,126,6.8288,6.6319,-0.4057,0.9447397326671311,0.0013
1.1,77,92.2143,6.6261,-0.0769,94,70.938,7.0947,0.4741,102,58.9115,6.5801,0.3137,109,41.6362,5.8053,0.0194,123,20.7628,6.3745,-0.3337,126,7.49,6.5913,-0.4074,0.9619293190881072,0.0194
1.2,77,92.8766,6.6187,-0.0585,94,71.6499,7.1425,0.4339,102,59.5711,6.6117,0.3074,109,42.2174,5.8187,0.1701,123,21.3985,6.3411,-0.3506,126,8.1471,6.5503,-0.4102,0.9737178749329866,0.1701
1.3,77,93.5382,6.6139,-0.0546,94,72.3662,7.1847,0.3696,102,60.2338,6.6429,0.3172,109,42.8003,5.8377,0.2183,123,22.0309,6.3069,-0.3408,126,8.8,6.5091,-0.4121,0.9817343965876894,0.2183
