t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,11,60.416,5.88,-0.1444,24,42.3296,7.003,-0.1054,44,30.5575,7.6418,-0.8631,55,19.7796,6.9756,0.0086,54,12.0479,5.8911,0.4581,59,0.0,7.1903,-0.4362,0.0086,0.0086
0.1,11,61.0034,5.8667,-0.0573,24,43.0295,6.9938,-0.1927,44,31.3173,7.5556,-0.8609,55,20.4767,6.9661,-0.1402,54,12.6393,5.9359,0.4506,59,0.7169,7.1478,-0.4327,-1.1809142448848131,-0.1402
0.2,11,61.5896,5.8589,-0.0265,24,43.7281,6.9793,-0.1908,44,32.0686,7.4695,-0.8591,55,21.1725,6.9501,-0.2044,54,13.2352,5.9831,0.5066,59,1.4296,7.1054,-0.435,-1.1995831992295576,-0.2044
0.3,11,62.1754,5.8563,-0.0014,24,44.4251,6.9591,-0.2565,44,32.8112,7.3836,-0.859,55,21.8664,6.9292,-0.2471,54,13.8362,6.0368,0.5673,59,2.1379,7.0616,-0.4618,-1.2117850329219868,-0.2471
0.4,11,62.7611,5.8572,0.0115,24,45.1196,6.9324,-0.3334,44,33.5453,7.2976,-0.8435,55,22.5582,6.9053,-0.2676,54,14.4429,6.0965,0.611,59,2.8417,7.0137,-0.5208,-1.2196556931586677,-0.2676
0.5,11,63.3469,5.8593,0.0356,24,45.8112,6.899,-0.4051,44,34.2708,7.2119,-0.838,55,23.2474,6.8802,-0.2192,54,15.0556,6.1581,0.6027,59,3.5403,6.9597,-0.5891,-1.2261210676267231,-0.2192
0.6,11,63.9329,5.8602,-0.0035,24,46.4992,6.8607,-0.3993,44,34.9878,7.1275,-0.8171,55,23.9342,6.8551,-0.2144,54,15.6744,6.2168,0.556,59,4.2333,6.9,-0.64,-1.2334164282548434,-0.2144
0.7,11,64.5188,5.8579,-0.0772,24,47.1833,6.8209,-0.3968,44,35.6964,7.0463,-0.7764,55,24.6186,6.8319,-0.1851,54,16.2987,6.2705,0.4868,59,4.9202,6.8368,-0.6595,-1.2426827543752978,-0.1851
0.8,11,65.1042,5.8505,-0.186,24,47.8634,6.7818,-0.3833,44,36.3973,6.9701,-0.7043,55,25.3009,6.8145,-0.1157,54,16.9282,6.3193,0.446,59,5.6006,6.7728,-0.6419,-1.2553818580697726,-0.1157
0.9,11,65.6885,5.8362,-0.1931,24,48.5397,6.7435,-0.3818,44,37.0908,6.9001,-0.6413,55,25.9819,6.8068,-0.0232,54,17.5624,6.3639,0.4081,59,6.2747,6.7092,-0.6363,-1.2760561616489368,-0.0232
