t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,650,103.0517,9.4013,-1.0824,656,89.1371,9.3431,-0.2816,662,75.0424,9.2575,0.1775,666,58.4537,8.9172,-0.2851,706,38.0098,11.3551,0.1217,705,0.0,11.3411,-0.1166,-0.2851,-0.2851
0.1,650,103.9863,9.2921,-1.0911,656,90.0699,9.3137,-0.3025,662,75.9691,9.2762,0.1945,666,59.3441,8.8896,-0.2645,706,39.1458,11.3649,0.074,705,1.1337,11.332,-0.0644,-0.3527583305904876,-0.2645
0.2,650,104.9101,9.1832,-1.0761,656,90.9997,9.2831,-0.3078,662,76.8976,9.294,0.159,666,60.2317,8.8637,-0.2523,706,40.2824,11.3684,-0.0029,705,2.2666,11.3268,-0.0389,-0.3061321792852336,-0.2523
0.3,650,105.8231,9.0766,-1.0462,656,91.9265,9.2528,-0.2943,662,77.8277,9.3067,0.0937,666,61.1168,8.8383,-0.2535,706,41.4191,11.3652,-0.061,705,3.399,11.3218,-0.0628,-0.2613764470887857,-0.2535
0.4,650,106.7256,8.9731,-1.0139,656,92.8504,9.2244,-0.2699,662,78.7587,9.3132,0.0361,666,61.9993,8.8123,-0.2638,706,42.5553,11.3584,-0.0753,705,4.5288,11.2742,-0.1084,-0.21963709889273306,-0.2638
0.5,650,107.6179,8.8725,-0.9892,656,93.7715,9.1983,-0.2498,662,79.6901,9.3153,0.0057,666,62.8792,8.7852,-0.2774,706,43.6908,11.3512,-0.0701,705,5.6557,11.2627,-0.1231,-0.18049959936566692,-0.2774
0.6,650,108.5002,8.7739,-0.9733,656,94.6901,9.1733,-0.2486,662,80.6216,9.3154,-0.0031,666,63.7563,8.7564,-0.2955,706,44.8255,11.3438,-0.0773,705,6.7814,11.2523,-0.0854,-0.14262035502554446,-0.2955
0.7,650,109.3727,8.6768,-0.9597,656,95.6061,9.1471,-0.2733,662,81.5531,9.3147,-0.0114,666,64.6304,8.7251,-0.3274,706,45.9595,11.3355,-0.0904,705,7.9063,11.2462,-0.0356,-0.10425442380355919,-0.3274
0.8,650,110.2356,8.5814,-0.9396,656,96.5193,9.1174,-0.3168,662,82.4845,9.3122,-0.0384,666,65.5011,8.6898,-0.3765,706,47.0926,11.3268,-0.0835,705,9.0308,11.2428,-0.0323,-0.06414123048106397,-0.3765
0.9,650,111.0891,8.4885,-0.9087,656,97.4294,9.0833,-0.3625,662,83.4154,9.3059,-0.0868,666,66.3681,8.6493,-0.431,706,48.225,11.32,-0.0528,705,10.1548,11.2369,-0.0874,-0.021530505679935485,-0.431
1.0,650,111.9335,8.3989,-0.8747,656,98.3358,9.045,-0.3983,662,84.3454,9.2944,-0.1431,666,67.2307,8.604,-0.4714,706,49.3568,11.3166,-0.0157,705,11.2778,11.2239,-0.1733,0.023440913010038256,-0.4714
1.1,650,112.769,8.312,-0.8561,656,99.2382,9.0036,-0.4271,662,85.274,9.2775,-0.1921,666,68.0887,8.556,-0.4842,706,50.4884,11.3151,-0.0143,705,12.3991,11.202,-0.2639,0.06965175481199758,-0.4842
1.2,650,113.5959,8.2254,-0.8672,656,100.1364,8.9591,-0.4574,662,86.2007,9.2563,-0.2301,666,68.9419,8.5081,-0.4708,706,51.6196,11.3098,-0.0906,705,13.5179,11.173,-0.3173,0.11510612112257027,-0.4708
1.3,650,114.414,8.1365,-0.9032,656,101.0299,8.9115,-0.49,662,87.1251,9.2316,-0.2621,666,69.7905,8.4622,-0.4425,706,52.7498,11.2947,-0.2137,705,14.6336,11.1422,-0.3015,0.1579995700887831,-0.4425
1.4,650,115.223,8.0436,-0.9456,656,101.9185,8.8609,-0.5173,662,88.0468,9.2037,-0.2923,666,70.6345,8.4192,-0.4153,706,53.878,11.2683,-0.3145,705,15.7465,11.1158,-0.2273,0.19720348663158238,-0.4153
1.5,650,116.0225,7.9469,-0.9791,656,102.802,8.8081,-0.5336,662,88.965,9.1601,-0.3216,666,71.4744,8.378,-0.4053,706,55.0031,11.2341,-0.371,705,16.8572,11.0972,-0.1441,0.2322720375516269,-0.4053
1.6,650,116.8123,7.8476,-0.9979,656,103.6798,8.7498,-0.5417,662,89.8794,9.1264,-0.3505,666,72.3101,8.3367,-0.4181,706,56.1246,11.1952,-0.4074,705,17.9662,11.0839,-0.123,0.2588234309814435,-0.4181
1.7,650,117.592,7.7471,-1.0029,656,104.5521,8.695,-0.5493,662,90.7902,9.0898,-0.3783,666,73.1416,8.2936,-0.4403,706,57.242,11.1527,-0.4444,705,19.0739,11.0685,-0.1864,0.2891052683270237,-0.4403
1.8,650,118.3617,7.6466,-0.9966,656,105.4188,8.6393,-0.5592,662,91.6972,9.0508,-0.4007,666,73.9688,8.249,-0.4488,706,58.3549,11.1063,-0.4852,705,20.1795,11.0455,-0.2746,0.31903849159879605,-0.4488
1.9,650,119.1214,7.5473,-0.9803,656,106.2799,8.5827,-0.5681,662,92.6002,9.0101,-0.4103,666,74.7915,8.2048,-0.4307,706,59.463,11.0552,-0.5397,705,21.2826,11.0164,-0.308,0.3485932905989978,-0.4307
2.0,650,119.8712,7.4501,-0.9545,656,107.1353,8.5253,-0.5739,662,93.4992,8.9693,-0.402,666,75.6099,8.1633,-0.3961,706,60.5656,10.9972,-0.6233,705,22.3829,10.988,-0.2613,0.37671376442265886,-0.3961
2.1,650,120.6115,7.3558,-0.9227,656,107.9849,8.4674,-0.5794,662,94.3942,8.9301,-0.3806,666,76.4243,8.1249,-0.3683,706,61.6619,10.9293,-0.7354,705,23.4806,10.966,-0.1786,0.40244800188528135,-0.3683
2.2,650,121.3426,7.2646,-0.8924,656,108.8287,8.4086,-0.5919,662,95.2853,8.893,-0.3589,666,77.2349,8.0883,-0.3608,706,62.7509,10.8496,-0.862,705,24.5764,10.9513,-0.1157,0.42621063973779255,-0.3608
2.3,650,122.0646,7.1761,-0.8691,656,109.6666,8.3477,-0.619,662,96.1729,8.8574,-0.3521,666,78.0419,8.0518,-0.3682,706,63.8313,10.758,-0.9738,705,25.6709,10.939,-0.1321,0.4491128987866961,-0.3682
2.4,650,122.7779,7.0898,-0.8489,656,110.4981,8.2834,-0.6617,662,97.0568,8.8212,-0.3691,666,78.8452,8.0144,-0.3762,706,64.9021,10.6577,-1.0365,705,26.7639,10.9209,-0.2296,0.4721109058839934,-0.3762
2.5,650,123.4827,7.006,-0.8202,656,111.323,8.2144,-0.7119,662,97.937,8.7824,-0.4045,666,79.6448,7.9766,-0.3771,706,65.9626,10.5533,-1.0552,705,27.8547,10.8937,-0.3145,0.4950817948945879,-0.3771
