t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,344,111.1152,10.8265,0.5575,357,82.7562,9.2468,0.3414,371,65.5433,8.9355,0.2358,386,39.5821,9.4159,0.658,389,16.2214,6.8329,1.441,416,0.0,5.4167,0.192,0.658,0.658
0.1,344,112.2006,10.8811,0.5324,357,83.6826,9.2807,0.3343,371,66.438,8.9592,0.236,386,40.5269,9.4817,0.6493,389,16.9121,6.9827,1.5392,416,0.5425,5.434,0.1497,0.5771494215994386,0.6493
0.2,344,113.2913,10.9335,0.5133,357,84.6123,9.3133,0.3138,371,67.3352,8.9836,0.2484,386,41.4783,9.5461,0.6304,389,17.6182,7.1393,1.5758,416,1.0866,5.4465,0.0984,0.544133469208879,0.6304
0.3,344,114.3872,10.9848,0.5086,357,85.5451,9.3434,0.2873,371,68.2349,9.0106,0.2877,386,42.436,9.6082,0.6053,389,18.3401,7.2986,1.5943,416,1.6316,5.4534,0.0394,0.5109581187240267,0.6053
0.4,344,115.4883,11.0364,0.5224,357,86.4808,9.3713,0.267,371,69.1376,9.0431,0.36,386,43.3998,9.6679,0.58,389,19.0781,7.4605,1.6252,416,2.1769,5.4542,-0.0253,0.4787353179742707,0.58
0.5,344,116.5946,11.0899,0.5444,357,87.4193,9.398,0.2651,371,70.0439,9.0841,0.4539,386,44.3695,9.7254,0.5648,389,19.8324,7.6265,1.6772,416,2.7221,5.4484,-0.0893,0.4485497228108205,0.5648
0.6,344,117.7063,11.1444,0.5414,357,88.3605,9.4255,0.2835,371,70.9548,9.1345,0.5493,386,45.3449,9.7822,0.5643,389,20.6037,7.7983,1.7416,416,3.2663,5.4371,-0.1348,0.4214278943783257,0.5643
0.7,344,118.8233,11.196,0.4887,357,89.3045,9.4551,0.3059,371,71.8712,9.1933,0.6199,386,46.326,9.8392,0.567,389,21.3924,7.9767,1.8056,416,3.8095,5.4257,-0.091,0.3970719013151833,0.567
0.8,344,119.9452,11.2407,0.4039,357,90.2516,9.4858,0.3056,371,72.7937,9.2568,0.6423,386,47.3127,9.8953,0.5491,389,22.1993,8.161,1.8613,416,4.3521,5.4278,0.1334,0.3748760603185358,0.5491
0.9,344,121.071,11.2768,0.3164,357,91.2016,9.5147,0.2705,371,73.7226,9.3201,0.6157,386,48.3048,9.9479,0.497,389,23.0249,8.3501,1.9015,416,4.8965,5.4587,0.4781,0.3545087875144254,0.497
1.0,344,122.2001,11.3045,0.2359,357,92.1543,9.5394,0.221,371,74.6576,9.3793,0.5618,386,49.3019,9.9941,0.4208,389,23.8695,8.5425,1.9245,416,5.4454,5.5207,0.7517,0.3361068309888162,0.4208
1.1,344,123.3316,11.3245,0.1627,357,93.1093,9.5604,0.1964,371,75.5982,9.4332,0.5098,386,50.3033,10.0325,0.3424,389,24.7335,8.7372,1.9498,416,6.0016,5.6027,0.875,0.32025904756958623,0.3424
1.2,344,124.4647,11.3379,0.105,357,94.0664,9.5814,0.2214,371,76.544,9.4832,0.4844,386,51.3081,10.0635,0.2746,389,25.6171,8.9357,1.9983,416,6.5664,5.6933,0.92,0.30752936023839045,0.2746
1.3,344,125.599,11.3474,0.0841,357,95.0258,9.6067,0.2833,371,77.4948,9.5324,0.4941,386,52.3157,10.0882,0.216,389,26.5209,9.1389,2.0449,416,7.1405,5.7878,0.9547,0.2982599898028816,0.216
1.4,344,126.7342,11.3568,0.1037,357,95.988,9.6382,0.3439,371,78.4506,9.5836,0.5241,386,53.3254,10.1073,0.1628,389,27.445,9.3439,2.0327,416,7.7242,5.8863,0.9973,0.29291045436054486,0.1628
1.5,344,127.8704,11.3688,0.1361,357,96.9536,9.6741,0.3716,371,79.4116,9.6374,0.5448,386,54.3369,10.1216,0.1217,389,28.3894,9.5436,1.9395,416,8.3179,5.9892,1.0438,0.29211848587261163,0.1217
1.6,344,129.0081,11.3837,0.1609,357,97.9229,9.7112,0.367,371,80.3781,9.6916,0.5324,386,55.3496,10.1329,0.1032,389,29.3531,9.7311,1.7909,416,8.9222,6.0964,1.0818,0.2956696343137005,0.1032
1.7,344,130.1473,11.4008,0.1806,357,98.8959,9.7477,0.3605,371,81.3498,9.7428,0.4861,386,56.3634,10.1435,0.1077,389,30.3348,9.903,1.6273,416,9.5374,6.2071,1.1122,0.3017824957437721,0.1077
1.8,344,131.2883,11.4197,0.1958,357,99.8725,9.7851,0.3834,371,82.3264,9.7887,0.4272,386,57.3784,10.1555,0.1309,389,31.3329,10.0592,1.4814,416,10.1638,6.3211,1.1486,0.3078157524878532,0.1309
1.9,344,132.4313,11.4395,0.1985,357,100.8531,9.8265,0.4402,371,83.3073,9.8292,0.3774,386,58.3947,10.1704,0.1655,389,32.346,10.202,1.3596,416,10.8018,6.4389,1.1866,0.311612968048506,0.1655
2.0,344,133.5762,11.4587,0.1861,357,101.8381,9.8741,0.5092,371,84.292,9.8652,0.3394,386,59.4126,10.1883,0.1892,389,33.3727,10.3325,1.2361,416,11.4517,6.5596,1.2077,0.31211271680370756,0.1892
2.1,344,134.723,11.4768,0.1745,357,102.8282,9.9281,0.566,371,85.2801,9.8976,0.3035,386,60.4323,10.2067,0.1764,389,34.4118,10.4487,1.0742,416,12.1138,6.681,1.1994,0.3094539050107525,0.1764
2.2,344,135.8716,11.4956,0.2001,357,103.824,9.9867,0.6011,371,86.2713,9.9265,0.2716,386,61.4538,10.2219,0.1267,389,35.4615,10.5459,0.8602,416,12.7878,6.8005,1.1684,0.3054301572971271,0.1267
2.3,344,137.0224,11.5196,0.2784,357,104.8257,10.0479,0.6175,371,87.2653,9.9533,0.2617,386,62.4741,10.1854,0.0667,389,36.5198,10.6202,0.6176,416,13.4737,6.9169,1.1414,0.30236819096538836,0.0667
2.4,344,138.176,11.5526,0.3798,357,105.8336,10.1101,0.6208,371,88.262,9.9809,0.2866,386,63.4929,10.1897,0.0184,389,37.5844,10.6712,0.3971,416,14.1711,7.0319,1.1382,0.3315601414191862,0.0184
2.5,344,139.3334,11.5959,0.4852,357,106.8477,10.1722,0.6159,371,89.2617,10.0122,0.3367,386,64.5119,10.19,-0.0131,389,38.6531,10.7036,0.2484,416,14.8801,7.1475,1.1534,0.33585437053581124,-0.0131
2.6,344,140.4957,11.6506,0.6049,357,107.868,10.2336,0.6071,371,90.2648,10.0489,0.3915,386,65.5308,10.188,-0.0265,389,39.7246,10.7253,0.1822,416,15.6007,7.2647,1.1698,0.3442169032103124,-0.0265
2.7,344,141.6641,11.7177,0.7348,357,108.8944,10.2941,0.597,371,91.2717,10.0904,0.4351,386,66.5495,10.1856,-0.0212,389,40.798,10.7431,0.1711,416,16.3331,7.3828,1.1731,0.3562127934988507,-0.0212
2.8,344,142.8399,11.7974,0.8543,357,109.9268,10.3535,0.5859,371,92.283,10.1352,0.4544,386,67.568,10.1844,-0.0024,389,41.8732,10.7611,0.1886,416,17.0772,7.5,1.1504,0.37047451557702926,-0.0024
2.9,344,144.0242,11.8881,0.9552,357,110.965,10.4117,0.5735,371,93.2988,10.18,0.4374,386,68.5865,10.186,0.0333,389,42.9503,10.7813,0.2122,416,17.8329,7.6134,1.0964,0.3855470090200008,0.0333
3.0,344,145.218,11.9882,1.0423,357,112.009,10.4686,0.5599,371,94.3188,10.2215,0.3866,386,69.6054,10.193,0.1063,389,44.0295,10.8027,0.2143,416,18.5996,7.7201,1.0197,0.39933164054912235,0.06685435771942139
3.1,344,146.4222,12.0965,1.1185,357,113.0587,10.5241,0.5451,371,95.3428,10.2574,0.3284,386,70.6255,10.2091,0.2164,389,45.1108,10.8225,0.1786,416,19.3765,7.8188,0.9379,0.40911363399494627,0.1450013816356659
3.2,344,147.6376,12.2115,1.1738,357,114.1138,10.578,0.529,371,96.3701,10.289,0.2986,386,71.6478,10.2361,0.3221,389,46.1938,10.8373,0.1165,416,20.163,7.9099,0.8673,0.4118525116144173,0.24492435157299042
3.3,344,148.8647,12.3295,1.1802,357,115.1742,10.6302,0.5115,371,97.4005,10.3197,0.3116,386,72.6732,10.2714,0.3827,389,47.2779,10.8459,0.0536,416,20.9582,7.9948,0.816,0.4067386063819272,0.3266928493976593
3.4,344,150.1034,12.4452,1.1291,357,116.2397,10.6807,0.4924,371,98.4342,10.3528,0.3466,386,73.7023,10.3107,0.4019,389,48.3626,10.8483,-0.0049,416,21.7617,8.0753,0.7802,0.396302004756667,0.3755273222923279
3.5,344,151.3534,12.5546,1.054,357,117.3102,10.7291,0.4726,371,99.4712,10.3889,0.3721,386,74.7354,10.3511,0.4059,389,49.4473,10.8447,-0.066,416,22.5731,8.1527,0.7543,0.3841510707415005,0.4011824131011963
3.6,344,152.614,12.6568,0.9831,357,118.3855,10.7757,0.4555,371,100.512,10.4265,0.3754,386,75.7725,10.392,0.4094,389,50.5313,10.8358,-0.1118,416,23.3921,8.2279,0.7382,0.3722067571304019,0.42124277353286743
3.7,344,153.8844,12.752,0.9161,357,119.4653,10.821,0.4465,371,101.5565,10.4639,0.3684,386,76.8138,10.4332,0.4147,389,51.6143,10.8241,-0.1216,416,24.2186,8.3022,0.7332,0.360384221953759,0.42965179681777954
3.8,344,155.164,12.8405,0.8501,357,120.5496,10.8659,0.4485,371,102.6048,10.5009,0.3677,386,77.8592,10.4751,0.4217,389,52.6961,10.8127,-0.1038,416,25.0526,8.3764,0.7397,0.3481879016691904,0.42772427201271057
3.9,344,156.4522,12.9225,0.7847,357,121.6385,10.9114,0.4575,371,103.6567,10.5383,0.3744,386,78.9088,10.5178,0.4304,389,53.777,10.8039,-0.0726,416,25.894,8.4516,0.7501,0.3353126155366897,0.425752192735672
4.0,344,157.7482,12.9978,0.7179,357,122.732,10.9577,0.4645,371,104.7125,10.5761,0.3782,386,79.9628,10.5614,0.4398,389,54.8571,10.7983,-0.038,416,26.7429,8.5269,0.743,0.3219312058666441,0.42949867248535156
4.1,344,159.0514,13.0663,0.6493,357,123.8301,11.0043,0.4624,371,105.772,10.614,0.3748,386,81.0211,10.6058,0.448,389,55.9368,10.7955,-0.017,416,27.5992,8.5995,0.6957,0.30798206274795553,0.4326959252357483
4.2,344,160.3611,13.128,0.5803,357,124.9328,11.05,0.4477,371,106.8352,10.6513,0.3677,386,82.084,10.651,0.4548,389,57.0162,10.794,-0.0136,416,28.4624,8.6652,0.6077,0.29339876740794907,0.4376034140586853
4.3,344,161.6766,13.1827,0.5115,357,126.0399,11.0934,0.4176,371,107.9022,10.6879,0.3589,386,83.1514,10.697,0.4623,389,58.0956,10.7934,0.0011,416,29.3318,8.7214,0.5064,0.2778791492927996,0.43982449173927307
4.4,344,162.9973,13.2306,0.4435,357,127.1513,11.133,0.3714,371,108.9727,10.7231,0.3422,386,84.2234,10.7436,0.469,389,59.1751,10.7968,0.0671,416,30.2062,8.7684,0.4261,0.2613877518997962,0.44240114092826843
4.5,344,164.3224,13.2718,0.379,357,128.2663,11.1677,0.3183,371,110.0467,10.756,0.3119,386,85.3001,10.7903,0.4631,389,60.2555,10.8102,0.1994,416,31.0851,8.8091,0.3806,0.24372566091018236,0.4472365975379944
4.6,344,165.6513,13.3066,0.3159,357,129.3845,11.1974,0.2748,371,111.1238,10.7858,0.2798,386,86.3814,10.8349,0.4283,389,61.3379,10.8386,0.3651,416,31.9679,8.846,0.3505,0.2248443863818547,0.4334571361541748
4.7,344,166.9834,13.3342,0.2345,357,130.5056,11.224,0.2537,371,112.2038,10.8134,0.2696,386,87.4668,10.8744,0.361,389,62.4239,10.8819,0.4963,416,32.8541,8.8792,0.3082,0.2058435594969,0.3988727927207947
4.8,344,168.3177,13.3518,0.1154,357,131.6293,11.2495,0.2538,371,113.2865,10.8415,0.2889,386,88.5559,10.9062,0.2733,389,63.5124,10.8872,0.5561,416,33.7435,8.9073,0.2488,0.18912606256152137,0.33742985129356384
4.9,344,169.6531,13.3561,-0.0278,357,132.7555,11.2753,0.261,371,114.3722,10.8719,0.3154,386,89.6476,10.9292,0.1848,389,64.6039,10.9439,0.5759,416,34.6353,8.9294,0.1898,0.17757791557855165,0.26154887676239014
5.0,344,170.9882,13.3462,-0.1697,357,133.8844,11.3015,0.2607,371,115.461,10.904,0.3222,386,90.7413,10.9441,0.1135,389,65.7013,11.0026,0.5981,416,35.5291,8.9462,0.1434,0.17290629350942702,0.19069994986057281
5.1,344,172.3216,13.3225,-0.303,357,135.0158,11.3271,0.2482,371,116.553,10.9358,0.311,386,91.8362,10.953,0.0636,389,66.8046,11.064,0.6285,416,36.4243,8.9587,0.1037,0.17454560438501163,0.12312941253185272
5.2,344,173.6505,13.2544,-0.3992,357,136.1497,11.3509,0.2257,371,117.6481,10.967,0.3085,386,92.9317,10.9574,0.0256,389,67.9142,11.1279,0.6488,416,37.3206,8.9672,0.065,0.18040553877434157,0.0734115019440651
5.3,344,174.9739,13.2139,-0.4093,357,137.2858,11.3719,0.1937,371,118.7464,10.9994,0.3352,386,94.0275,10.9581,-0.0117,389,69.0302,11.1923,0.6371,416,38.2176,8.9723,0.0365,0.1893858087704415,0.03035762906074524
5.4,344,176.2934,13.1762,-0.3445,357,138.4239,11.3891,0.1479,371,119.8482,11.0354,0.3821,386,95.1231,10.9549,-0.0524,389,70.1525,11.2536,0.5881,416,39.115,8.9757,0.0305,0.20164616363106758,-0.008389562368392944
5.5,344,177.6095,13.1453,-0.275,357,139.5634,11.4008,0.0861,371,120.9537,11.0757,0.4188,386,96.2182,10.9475,-0.0956,389,71.2806,11.3089,0.517,416,40.0127,8.9794,0.0438,0.21827290847110645,-0.04329891502857208
5.6,344,178.9227,13.1188,-0.2533,357,140.7037,11.4059,0.0154,371,122.0634,11.118,0.4227,386,97.3124,10.9357,-0.1405,389,72.414,11.3575,0.4527,416,40.9109,8.9847,0.06,0.23968660390357704,-0.07829472422599792
5.7,344,180.2332,13.0922,-0.2798,357,141.8442,11.4041,-0.0516,371,123.1773,11.1592,0.3964,386,98.4051,10.9192,-0.1886,389,73.5519,11.4012,0.4207,416,41.8097,8.9907,0.0598,0.2651159054130264,-0.11520424485206604
5.8,344,181.5409,13.0622,-0.3197,357,142.9842,11.3962,-0.1062,371,124.2951,11.1971,0.357,386,99.496,10.8978,-0.2393,389,74.6941,11.4432,0.4185,416,42.709,8.9951,0.0279,0.2935176599318542,-0.15465930104255676
5.9,344,182.8455,13.0291,-0.3421,357,144.1232,11.3836,-0.1446,371,125.4165,11.231,0.3161,386,100.5844,10.8716,-0.2839,389,75.8405,11.4847,0.4118,416,43.6085,8.9945,-0.0409,0.32406700170188335,-0.19490963220596313
6.0,344,184.1467,12.9949,-0.3417,357,145.2608,11.368,-0.1654,371,126.5411,11.2608,0.2769,386,101.6701,10.8422,-0.3029,389,76.9909,11.5238,0.3688,416,44.5075,8.9857,-0.1333,0.3563590591472631,-0.22779995203018188
6.1,344,185.4445,12.9613,-0.3298,357,146.3968,11.3512,-0.1692,371,127.6685,11.287,0.2429,386,102.7529,10.8128,-0.2841,389,78.145,11.5573,0.2993,416,45.4052,8.9678,-0.2214,0.3892301664084246,-0.23483410477638245
6.2,344,186.739,12.9291,-0.3154,357,147.5311,11.3347,-0.1587,371,128.7983,11.3103,0.2208,386,103.8329,10.7866,-0.2379,389,79.3021,11.5846,0.2469,416,46.3007,8.9425,-0.2801,0.42083820103973185,-0.21054312586784363
6.3,344,188.0304,12.8984,-0.2992,357,148.6638,11.3198,-0.1388,371,129.9305,11.3321,0.213,386,104.9105,10.7655,-0.1847,389,80.4617,11.6088,0.2363,416,47.1935,8.9129,-0.3061,0.4495085761669004,-0.16958358883857727
6.4,344,189.3188,12.8694,-0.2808,357,149.7951,11.307,-0.1154,371,131.0647,11.3536,0.214,386,105.9862,10.7493,-0.1389,389,81.6238,11.6327,0.2409,416,48.0832,8.8819,-0.3084,0.4746795718193571,-0.12468931078910828
6.5,344,190.6044,12.842,-0.2656,357,150.9253,11.2964,-0.0961,371,132.2012,11.3754,0.22,386,107.0605,10.7368,-0.1096,389,82.7882,11.6557,0.2184,416,48.9699,8.8521,-0.2833,0.4969100280343776,-0.08138662576675415
6.6,344,191.8873,12.8157,-0.2603,357,152.0545,11.2872,-0.0872,371,133.3399,11.3983,0.2355,386,108.1337,10.7263,-0.1002,389,83.9547,11.6745,0.1589,416,49.8538,8.8266,-0.2231,0.517160436559471,-0.04824507236480713
6.7,344,193.1675,12.7894,-0.2663,357,153.1828,11.2783,-0.0905,371,134.481,11.4238,0.2703,386,109.2058,10.716,-0.1052,389,85.1228,11.6867,0.085,416,50.7356,8.8086,-0.1337,0.5366665113270718,-0.031598687171936035
