t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,43,64.2149,5.1438,1.1989,61,48.4873,5.0758,0.4607,67,38.2109,4.4821,0.1284,77,19.8304,2.1469,0.777,94,8.0964,2.097,0.1497,102,0.0,1.913,0.2866,0.777,0.777
0.1,43,64.7352,5.2635,1.1983,61,48.9972,5.1225,0.452,67,38.6597,4.4945,0.0774,77,20.049,2.2236,0.8063,94,8.3068,2.112,0.1423,102,0.1927,1.9417,0.2877,1.6891554785105802,0.8063
0.2,43,65.2675,5.3818,1.1247,61,49.5119,5.1711,0.4608,67,39.1094,4.4991,-0.0008,77,20.2754,2.3053,0.8494,94,8.5187,2.1261,0.1321,102,0.3884,1.9712,0.297,1.68530379420735,0.8494
0.3,43,65.8114,5.4963,1.0735,61,50.0314,5.2185,0.4305,67,39.559,4.4936,-0.1322,77,20.5102,2.3903,0.8751,94,8.732,2.1394,0.1217,102,0.587,2.0016,0.3031,1.6805585719348048,0.8751
0.4,43,66.3664,5.6042,0.9973,61,50.5553,5.2602,0.3525,67,40.0076,4.4783,-0.242,77,20.7536,2.4773,0.8882,94,8.9465,2.1513,0.1075,102,0.7887,2.0318,0.2947,1.674912397430572,0.8882
0.5,43,66.9318,5.7031,0.9023,61,51.0829,5.2921,0.2632,67,40.4543,4.4562,-0.2983,77,21.0057,2.5655,0.8997,94,9.1622,2.1618,0.095,102,0.9933,2.0599,0.2657,1.6684007768711364,0.8997
0.6,43,67.5065,5.7916,0.7443,61,51.6132,5.3138,0.1722,67,40.8987,4.4318,-0.2058,77,21.2668,2.6553,0.9192,94,9.3789,2.1718,0.1035,102,1.2005,2.0843,0.2214,1.6611078933465608,0.9192
0.7,43,68.0896,5.8687,0.6391,61,52.1454,5.3298,0.1489,67,41.3408,4.4088,-0.1818,77,21.5369,2.7473,0.9456,94,9.5966,2.183,0.1285,102,1.41,2.1052,0.1971,1.6530657750705777,0.9456
0.8,43,68.6797,5.9337,0.5272,61,52.6792,5.3469,0.1931,67,41.7807,4.3895,-0.1422,77,21.8164,2.842,0.9732,94,9.8156,2.1971,0.1632,102,1.6215,2.1259,0.2168,1.644279761898162,0.9732
0.9,43,69.2756,5.9855,0.4038,61,53.2151,5.3698,0.2709,67,42.219,4.3761,-0.0837,77,22.1054,2.9393,0.9922,94,10.0361,2.2134,0.1735,102,1.8353,2.15,0.2553,1.6347167638251014,0.9922
1.0,43,69.8761,6.023,0.2665,61,53.7535,5.3993,0.3316,67,42.6563,4.3704,-0.0176,77,22.4043,3.0388,1.0125,94,10.2582,2.2286,0.0777,102,2.0517,2.1782,0.2859,1.624433301239719,1.0125
1.1,43,70.4795,6.0463,0.146,61,54.2951,5.4329,0.3573,67,43.0934,4.3724,0.0638,77,22.7133,3.1401,1.0295,94,10.4816,2.2393,0.0439,102,2.271,2.2071,0.2704,1.6135239104842876,1.0295
