t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,362,78.6713,7.1041,-0.2134,368,63.7285,7.126,-0.3902,378,49.0487,8.3674,-0.0154,381,32.919,8.335,0.2316,391,18.3357,8.3151,-0.5292,397,0.0,8.3217,-0.5703,0.2316,0.2316
0.1,362,79.3806,7.0826,-0.2024,368,64.4392,7.0867,-0.3809,378,49.8854,8.3661,-0.0027,381,33.7536,8.3573,0.1523,391,19.1646,8.2634,-0.5158,397,0.8292,8.2629,-0.7227,-0.3704443671422984,0.1523
0.2,362,80.0879,7.0622,-0.1929,368,65.1459,7.0486,-0.3667,378,50.722,8.3659,-0.0007,381,34.5902,8.3753,0.1059,391,19.9885,8.2143,-0.4649,397,1.652,8.1918,-0.8378,-0.3932131799141403,0.1059
0.3,362,80.7931,7.0428,-0.1811,368,65.849,7.0126,-0.3235,378,51.5586,8.3656,-0.0085,381,35.4283,8.3859,0.0471,391,20.8077,8.1692,-0.4201,397,2.4672,8.1126,-0.7912,-0.4117216122625927,0.0471
0.4,362,81.4965,7.0245,-0.1676,368,66.5486,6.9803,-0.2807,378,52.3951,8.3642,-0.0317,381,36.2671,8.3893,0.0011,391,21.6226,8.128,-0.3893,397,3.2743,8.0303,-0.7929,-0.42318322808207204,0.0011
0.5,362,82.1981,7.008,-0.1483,368,67.2453,6.953,-0.2292,378,53.2313,8.3601,-0.0928,381,37.1059,8.388,-0.0194,391,22.4334,8.0885,-0.3864,397,4.0734,7.9506,-0.7429,-0.428073397579931,-0.0194
0.6,362,82.8982,6.9934,-0.1326,368,67.9395,6.9304,-0.1916,378,54.0668,8.3502,-0.2026,381,37.9446,8.3852,-0.0196,391,23.2402,8.0482,-0.4152,397,4.8648,7.8777,-0.6613,-0.42967162968753464,-0.0196
0.7,362,83.5968,6.9798,-0.1221,368,68.6315,6.9101,-0.2202,378,54.9009,8.332,-0.2567,381,38.783,8.3831,-0.009,391,24.0429,8.0055,-0.4431,397,5.6494,7.8137,-0.5447,-0.4330450548003725,-0.009
0.8,362,84.2941,6.9667,-0.1184,368,69.3214,6.8882,-0.2579,378,55.7327,8.304,-0.3695,381,39.6213,8.3827,0.0034,391,24.8412,7.9604,-0.462,397,6.428,7.7592,-0.4585,-0.44197554876149286,0.0034
0.9,362,84.9902,6.9546,-0.1042,368,70.0089,6.8619,-0.3158,378,56.5612,8.266,-0.4801,381,40.4596,8.3835,0.0156,391,25.6349,7.9146,-0.4589,397,7.2016,7.7138,-0.3763,-0.45866969766696647,0.0156
1.0,362,85.6852,6.9447,-0.0797,368,70.6935,6.8302,-0.3748,378,57.3855,8.2186,-0.5798,381,41.298,8.3836,-0.0129,391,26.4242,7.8703,-0.4229,397,7.9712,7.6765,-0.3098,-0.48313087952848366,-0.0129
1.1,362,86.3793,6.9374,-0.0277,368,71.3747,6.7932,-0.416,378,58.2046,8.1634,-0.5959,381,42.1362,8.3804,-0.0814,391,27.2092,7.8291,-0.3871,397,8.7372,7.6448,-0.3771,-0.5134551809871791,-0.0814
1.2,362,87.0728,6.9327,-0.0158,368,72.0519,6.751,-0.4725,378,59.0179,8.1029,-0.6343,381,42.9738,8.3721,-0.1607,391,27.9902,7.7909,-0.3646,397,9.5002,7.6153,-0.3699,-0.5462996422103735,-0.1607
1.3,362,87.766,6.9307,-0.0028,368,72.7246,6.7032,-0.5331,378,59.825,8.0397,-0.6517,381,43.8104,8.3596,-0.1344,391,28.7674,7.7539,-0.3635,397,10.2603,7.5854,-0.3897,-0.5784067185537998,-0.1344
1.4,362,88.4591,6.9314,0.0091,368,73.3923,6.6499,-0.5895,378,60.6257,7.975,-0.6651,381,44.6456,8.3454,-0.1333,391,29.5409,7.7165,-0.3791,397,11.0156,7.5222,-0.4113,-0.6092418693995586,-0.1333
1.5,362,89.1523,6.9336,0.0401,368,74.0544,6.5921,-0.5862,378,61.4199,7.9087,-0.6768,381,45.4795,8.3325,-0.1117,391,30.3106,7.678,-0.3884,397,11.7663,7.49,-0.3032,-0.640787879719179,-0.1117
