t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,890,98.1192,7.828,0.0236,898,83.6032,8.6239,0.0287,905,62.3912,9.3156,-1.1722,909,33.4577,12.2778,-1.0269,916,21.4212,11.1524,0.2687,920,0.0,12.3502,1.4067,-1.0269,-1.0269
0.1,890,98.9022,7.831,0.0272,898,84.4661,8.6353,0.0177,905,63.3168,9.1962,-1.1617,909,34.6803,12.1747,-1.1011,916,22.5376,11.1754,-0.287,920,1.2423,12.4964,1.177,-0.9591701140073671,-1.1011
0.2,890,99.6854,7.8349,0.0557,898,85.3299,8.6408,0.0047,905,64.2306,9.0794,-1.1226,909,35.8922,12.0635,-1.1918,916,23.6557,11.1862,-0.1002,920,2.498,12.6161,0.9368,-0.973567486526794,-1.1918
0.3,890,100.4692,7.84,0.0657,898,86.1939,8.639,-0.0121,905,65.133,8.9678,-1.0577,909,37.0926,11.9442,-1.2695,916,24.7744,11.1877,0.0452,920,3.7642,12.7079,0.6859,-0.9796860115645186,-1.2695
0.4,890,101.2535,7.8456,0.0694,898,87.0573,8.6278,-0.1868,905,66.0246,8.8642,-0.9225,909,38.2808,11.8189,-1.2715,916,25.8928,11.1805,0.2164,920,5.0381,12.7708,-1.8416,-0.9758930904998032,-1.2715
0.5,890,102.0384,7.8524,0.0921,898,87.9189,8.6059,-0.3164,905,66.9063,8.7707,-0.8186,909,39.4563,11.6908,-1.285,916,27.01,11.1629,-0.2445,920,6.3168,12.8037,-0.6768,-0.9624984006005511,-1.285
0.6,890,102.8241,7.8632,0.1593,898,88.7779,8.5729,-0.4393,905,67.7793,8.6887,-0.708,909,40.6189,11.5622,-1.2806,916,28.1249,11.1353,-0.3383,920,7.5973,12.8062,0.4804,-0.9412619166821391,-1.2806
0.7,890,103.6114,7.8823,0.2818,898,89.633,8.53,-0.5427,905,68.6446,8.6184,-0.6019,909,41.7688,11.4345,-1.2683,916,29.2367,11.1014,-0.3782,920,8.8766,12.7794,1.5782,-0.913474018659167,-1.2683
0.8,890,104.4012,7.9129,0.425,898,90.4835,8.4793,-0.547,905,69.5035,8.5591,-0.5043,909,42.9059,11.3084,-1.2431,916,30.3451,11.0654,-0.3819,920,10.1518,12.7248,-0.744,-0.880285218882909,-1.2431
0.9,890,105.1946,7.9547,0.5421,898,91.3286,8.4233,-0.5878,905,70.357,8.5101,-0.4131,909,44.0306,11.1848,-1.2124,916,31.4498,11.0286,-0.4018,920,11.4202,12.6441,-1.0257,-0.8425071828263352,-1.2124
1.0,890,105.9925,8.004,0.4934,898,92.168,8.3643,-0.6089,905,71.2059,8.4696,-0.345,909,45.143,11.0644,-1.1802,916,32.5506,10.9884,-0.4592,920,12.6793,12.5378,-1.304,-0.8012859913890806,-1.1802
1.1,890,106.7954,8.0548,0.478,898,93.0014,8.3038,-0.6172,905,72.0512,8.4346,-0.3099,909,46.2436,10.9463,-1.167,916,33.6471,10.9415,-0.5462,920,13.9266,12.4074,-1.554,-0.7580601471851489,-1.167
1.2,890,107.6033,8.1021,0.4244,898,93.8288,8.2432,-0.5851,905,72.893,8.4019,-0.3321,909,47.3323,10.8281,-1.2123,916,34.7385,10.8867,-0.6273,920,15.1601,12.262,-1.228,-0.7133552484432857,-1.2123
1.3,890,108.4156,8.1437,0.3715,898,94.6501,8.1843,-0.5592,905,73.7315,8.369,-0.3434,909,48.4091,10.7076,-1.2432,916,35.8241,10.8251,-0.6688,920,16.3795,12.1265,-1.0056,-0.6664687225710827,-1.2432
1.4,890,109.2318,8.1807,0.3296,898,95.4658,8.1287,-0.5213,905,74.5667,8.3343,-0.3701,909,49.4736,10.5838,-1.2792,916,36.9032,10.7576,-0.7308,920,17.5873,12.0304,-0.5777,-0.6165972291741576,-1.2792
1.5,890,110.0515,8.214,0.295,898,96.2761,8.0769,-0.4854,905,75.3982,8.2968,-0.4019,909,50.5256,10.4557,-1.3302,916,37.9753,10.6836,-0.8029,920,18.7879,11.9804,-0.2472,-0.5636138761985628,-1.3302
1.6,890,110.8744,8.243,0.2493,898,97.0813,8.0281,-0.4699,905,76.2259,8.2571,-0.3701,909,51.5645,10.3216,-1.4078,916,39.0396,10.6031,-0.8662,920,19.9847,11.9562,-0.2134,-0.5072616045503271,-1.4078
1.7,890,111.6999,8.2674,0.2087,898,97.8818,7.9813,-0.4571,905,77.0497,8.2181,-0.3465,909,52.5896,10.1804,-1.4846,916,40.0957,10.5183,-0.8664,920,21.1793,11.9355,-0.2665,-0.44590452457668245,-1.4846
1.8,890,112.5277,8.289,0.226,898,98.6776,7.9355,-0.4516,905,77.8698,8.1833,-0.2919,909,53.6002,10.0319,-1.5563,916,41.1433,10.4328,-0.8524,920,22.3715,11.9078,-0.3782,-0.37757059581352587,-1.5563
1.9,890,113.3577,8.3106,0.2438,898,99.4689,7.8901,-0.4475,905,78.6867,8.1551,-0.2263,909,54.5956,9.8764,-1.6268,916,42.1824,10.3495,-0.8247,920,23.5603,11.8694,-0.514,-0.30097473585449624,-1.6268
2.0,890,114.19,8.3349,0.2833,898,100.2557,7.8455,-0.3964,905,79.5011,8.1336,-0.1922,909,55.5751,9.7141,-1.643,916,43.2132,10.2672,-0.8295,920,24.7447,11.819,-0.5974,-0.21589351953071154,-1.643
2.1,890,115.0249,8.3638,0.3431,898,101.0381,7.8033,-0.3655,905,80.3137,8.1176,-0.1429,909,56.5381,9.546,-1.6887,916,44.2356,10.181,-0.9523,920,25.9235,11.7563,-0.7229,-0.123112743115897,-1.6887
2.2,890,115.863,8.3986,0.3698,898,101.8166,7.766,-0.3058,905,81.1249,8.1057,-0.1057,909,57.4842,9.3759,-1.6813,916,45.2489,10.0836,-1.1072,920,27.0955,11.683,-0.823,-0.024641920543809537,-1.6813
2.3,890,116.7049,8.4384,0.4056,898,102.5917,7.7366,-0.2248,905,81.9346,8.0882,-0.0757,909,58.4135,9.2093,-1.6197,916,46.2516,9.9702,-1.2905,920,28.2597,11.6018,-0.8865,0.07543602000499565,-1.6197
2.4,890,117.5508,8.4793,0.3921,898,103.3644,7.7163,-0.1136,905,82.7431,8.082,-0.0293,909,59.3265,9.0508,-1.4711,916,47.2421,9.8413,-1.4369,920,29.4156,11.516,-0.9002,0.1693400877211428,-1.4711
2.5,890,118.4006,8.517,0.3437,898,104.1354,7.7042,-0.0607,905,83.551,8.0774,-0.0228,909,60.2242,8.9032,-1.356,916,48.2193,9.7023,-1.4214,920,30.5627,11.427,-0.9286,0.25995901953570166,-1.356
2.6,890,119.2539,8.5497,0.2838,898,104.9055,7.6981,-0.0267,905,84.3586,8.0739,-0.0166,909,61.1077,8.7678,-1.2371,916,49.1824,9.5597,-1.4288,920,31.7008,11.3347,-0.9695,0.34235498869844033,-1.2371
2.7,890,120.1103,8.5783,0.2518,898,105.6752,7.6958,-0.0074,905,85.1659,8.0724,-0.0012,909,61.9783,8.6442,-1.1302,916,50.1312,9.4167,-1.431,920,32.8294,11.2373,-1.0314,0.41608145949403363,-1.1302
2.8,890,120.9694,8.6037,0.2266,898,106.4448,7.6954,0.0057,905,85.9733,8.075,0.0633,909,62.8371,8.5314,-0.9961,916,51.0657,9.2732,-1.4381,920,33.9479,11.133,-1.1206,0.4821553554207077,-0.9961
2.9,890,121.8309,8.6264,0.1986,898,107.2143,7.6957,0.0031,905,86.7813,8.0845,0.1579,909,63.6852,8.4293,-0.8927,916,51.9859,9.1303,-1.3733,920,35.0556,11.0202,-1.2154,0.5422339214426194,-0.8927
3.0,890,122.6945,8.6458,0.1456,898,107.9838,7.6946,-0.0431,905,87.5906,8.1022,0.2541,909,64.5236,8.3393,-0.7716,916,52.892,8.9921,-1.3039,920,36.1515,10.898,-1.3138,0.5974950014660465,-0.7246676087379456
