t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,649,85.3465,8.3677,0.4822,655,62.9549,7.5572,0.2623,660,49.1251,7.6501,0.1716,683,28.4854,8.1491,-0.1497,681,8.8262,8.596,0.0383,694,0.0,8.8602,-0.3352,-0.1497,-0.1497
0.1,649,86.1857,8.416,0.4794,655,63.7118,7.5822,0.3075,660,49.8911,7.6693,0.193,683,29.2999,8.1411,-0.2916,681,9.6861,8.6029,0.1254,694,0.8843,8.8266,-0.3871,0.3437827023921926,-0.2916
0.2,649,87.0297,8.4638,0.4734,655,64.4717,7.6152,0.4168,660,50.659,7.6891,0.1848,683,30.1134,8.1295,-0.1403,681,10.5471,8.6165,0.1965,694,1.765,8.787,-0.4614,0.3488003045420473,-0.1403
0.3,649,87.8784,8.511,0.4664,655,65.2354,7.6589,0.5451,660,51.4288,7.7068,0.151,683,30.9257,8.1172,-0.1334,681,11.4097,8.6349,0.2381,694,2.6413,8.7393,-0.5627,0.35679418522602263,-0.1334
0.4,649,88.7318,8.5576,0.462,655,66.004,7.7131,0.6445,660,52.2001,7.7201,0.0588,683,31.7365,8.0975,-0.1091,681,12.2742,8.6558,0.2196,694,3.5124,8.6815,-0.6754,0.3649595589298193,-0.1091
0.5,649,89.5899,8.6039,0.4574,655,66.7784,7.7736,0.6162,660,52.9726,7.7281,0.0278,683,32.5458,8.0891,-0.0781,681,13.1409,8.6775,0.2221,694,4.3772,8.6141,-0.7683,0.37691120420161345,-0.0781
0.6,649,90.4526,8.6496,0.4519,655,67.5588,7.8353,0.6042,660,53.7455,7.7309,0.0025,683,33.3544,8.0834,-0.0384,681,14.0097,8.6993,0.2213,694,5.2349,8.5403,-0.7289,0.38004773690362686,-0.0384
0.7,649,91.3198,8.6947,0.4431,655,68.3453,7.8948,0.5715,660,54.5186,7.7302,-0.0097,683,34.1626,8.0802,-0.0186,681,14.8807,8.7213,0.2278,694,6.0851,8.4645,-0.7249,0.3798466473475102,-0.0186
0.8,649,92.1915,8.7391,0.4355,655,69.1376,7.9515,0.5504,660,55.2915,7.7281,-0.0279,683,34.9706,8.0788,-0.0057,681,15.754,8.7449,0.251,694,6.9279,8.391,-0.6858,0.3769241038050764,-0.0057
0.9,649,93.0676,8.7827,0.4268,655,69.9356,8.0078,0.5805,660,56.0641,7.7253,-0.0351,683,35.7784,8.0782,-0.006,681,16.6299,8.7714,0.288,694,7.7636,8.3232,-0.6141,0.37233751064699233,-0.006
1.0,649,93.948,8.8254,0.4169,655,70.7393,8.0671,0.6275,660,56.8365,7.7217,-0.0448,683,36.5861,8.0765,-0.0291,681,17.5085,8.8012,0.3168,694,8.593,8.2649,-0.5261,0.366951520745235,-0.0291
1.1,649,94.8326,8.867,0.4039,655,71.5492,8.1312,0.6796,660,57.6084,7.7173,-0.0541,683,37.3936,8.0725,-0.0624,681,18.3902,8.8323,0.3163,694,9.4172,8.2193,-0.3845,0.36198468897180075,-0.0624
1.2,649,95.7213,8.9075,0.3929,655,72.3658,8.199,0.7007,660,58.3799,7.7119,-0.0692,683,38.2005,8.0657,-0.0912,681,19.2749,8.8621,0.2783,694,10.2366,8.1677,-0.2485,0.3582119504295263,-0.0912
1.3,649,96.614,8.9468,0.3813,655,73.189,8.2667,0.6517,660,59.1507,7.7047,-0.0971,683,39.0066,8.057,-0.1061,681,20.1624,8.8888,0.2457,694,11.0523,8.1475,-0.1572,0.35597938476422447,-0.1061
1.4,649,97.5106,8.9849,0.3674,655,74.0189,8.3311,0.6087,660,59.9207,7.6944,-0.1399,683,39.8119,8.0477,-0.0975,681,21.0525,8.9129,0.2261,694,11.8664,8.1333,-0.1181,0.3544126445264339,-0.0975
1.5,649,98.4109,9.0215,0.3513,655,74.855,8.3914,0.5725,660,60.6894,7.6802,-0.1854,683,40.6162,8.0387,-0.0872,681,21.9449,8.9359,0.2246,694,12.679,8.1199,-0.1298,0.35219450944644176,-0.0872
1.6,649,99.3149,9.0568,0.3407,655,75.6971,8.449,0.5547,660,61.4565,7.6627,-0.1804,683,41.4197,8.0309,-0.0756,681,22.8397,8.9595,0.2517,694,13.4903,8.1053,-0.1404,0.34840687767622264,-0.0756
1.7,649,100.2223,9.0912,0.3326,655,76.5448,8.5054,0.5625,660,62.2219,7.6437,-0.184,683,42.2224,8.0232,-0.0833,681,23.737,8.9852,0.2789,694,14.3001,8.0916,-0.1143,0.34256537707689494,-0.0833
1.8,649,101.133,9.1245,0.319,655,77.3981,8.5615,0.5619,660,62.9853,7.6253,-0.1666,683,43.0242,8.0133,-0.119,681,24.6369,9.0137,0.3111,694,15.1088,8.083,-0.0659,0.33598977201176883,-0.119
1.9,649,102.0471,9.1559,0.2846,655,78.2571,8.6177,0.5637,660,63.747,7.6091,-0.1424,683,43.8248,7.9993,-0.1675,681,25.5398,9.0449,0.3331,694,15.9172,8.0831,0.0687,0.3309195491175129,-0.1675
