t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,379,95.392,7.5657,-0.2979,386,72.8086,9.3757,0.3118,392,48.4195,7.4304,0.6529,396,36.809,6.7125,0.179,402,18.4149,8.4615,-0.515,407,0.0,8.2997,-0.5151,0.179,0.179
0.1,379,96.1469,7.5331,-0.3192,386,73.7477,9.4072,0.3469,392,49.1659,7.4979,0.7565,396,37.4809,6.7263,0.1586,402,19.2585,8.4091,-0.5147,407,0.8273,8.2454,-0.4484,-0.5712786521549592,0.1586
0.2,379,96.8986,7.5001,-0.3046,386,74.69,9.439,0.1616,392,49.9195,7.5741,0.8352,396,38.1543,6.7422,0.179,402,20.0969,8.3588,-0.4739,407,1.6495,8.2003,-0.3525,-0.5164519454500368,0.179
0.3,379,97.6471,7.4711,-0.2434,386,75.6352,9.4646,0.1106,392,50.681,7.6566,0.8892,396,38.8294,6.7601,0.2013,402,20.9305,8.314,-0.3653,407,2.4679,8.1664,-0.2488,-0.45786744207669067,0.2013
0.4,379,98.3932,7.4492,-0.1426,386,76.5824,9.4785,0.038,392,51.4511,7.7438,0.9066,396,39.5064,6.7802,0.2252,402,21.76,8.2761,-0.3,407,3.2833,8.1432,-0.1061,-0.39693800797200635,0.2252
0.5,379,99.1373,7.4337,-0.1035,386,77.5302,9.4788,-0.0356,392,52.23,7.8348,0.9442,396,40.1856,6.8027,0.2634,402,22.5861,8.2456,-0.2364,407,4.0969,8.1279,-0.0714,-0.33488464761704023,0.2634
0.6,379,99.8801,7.4222,-0.0803,386,78.4775,9.4665,-0.19,392,53.0182,7.9293,0.9786,396,40.8671,6.8284,0.3049,402,23.4095,8.2223,-0.1735,407,4.91,8.1347,-0.0585,-0.2726618999838825,0.3049
0.7,379,100.6219,7.4143,-0.0446,386,79.4231,9.4446,-0.2731,392,53.816,8.027,1.0089,396,41.5515,6.8588,0.3689,402,24.2309,8.2064,-0.0735,407,5.723,8.1245,-0.0593,-0.21129270945251166,0.3689
0.8,379,101.3632,7.4121,0.0159,386,80.3661,9.4165,-0.3229,392,54.6237,8.1276,1.032,396,42.2392,6.8961,0.4565,402,25.0512,8.1984,-0.0249,407,6.5349,8.1137,-0.1239,-0.1526603257024985,0.4565
0.9,379,102.1047,7.417,0.1105,386,81.3062,9.3852,-0.3402,392,55.4417,8.2308,1.0579,396,42.9311,6.942,0.5422,402,25.871,8.1974,0.013,407,7.3457,8.1013,-0.1453,-0.09910104887102837,0.5422
1.0,379,102.847,7.4285,0.1885,386,82.2432,9.3539,-0.2772,392,56.27,8.3365,1.0835,396,43.6281,6.9977,0.6496,402,26.6908,8.2,0.0182,407,8.155,8.0865,-0.176,-0.052339363823879985,0.6496
1.1,379,103.5907,7.4457,0.2591,386,83.1771,9.3252,-0.2407,392,57.1091,8.4448,1.1103,396,44.3312,7.0633,0.7582,402,27.5108,8.1997,-0.0397,407,8.9628,8.0687,-0.2093,-0.013471791476319207,0.7582
1.2,379,104.3364,7.4695,0.3145,386,84.1084,9.3014,-0.1915,392,57.9591,8.556,1.1465,396,45.0413,7.1389,0.8601,402,28.3303,8.191,-0.1615,407,9.7686,8.0482,-0.2245,0.017738780337312864,0.8601
1.3,379,105.0851,7.503,0.4437,386,85.0376,9.2828,-0.1444,392,58.8205,8.6705,1.1854,396,45.7594,7.2231,0.8936,402,29.1485,8.1726,-0.2609,407,10.5723,8.0257,-0.2423,0.041497081459201855,0.8936
1.4,379,105.8377,7.5488,0.5946,386,85.9652,9.2685,-0.1271,392,59.6935,8.7894,1.2332,396,46.4862,7.314,0.95,402,29.9646,8.1486,-0.2909,407,11.3737,8.0014,-0.2586,0.05948651882111009,0.95
1.5,379,106.5955,7.6078,0.7449,386,86.8914,9.2561,-0.121,392,60.5786,8.913,1.2821,396,47.2224,7.4094,0.9847,402,30.7782,8.1244,-0.2179,407,12.1725,7.9756,-0.2761,0.07410006328002326,0.9847
1.6,379,107.3598,7.6793,0.8283,386,87.8164,9.2436,-0.1285,392,61.4763,9.0407,1.2917,396,47.9682,7.5073,1.0011,402,31.5896,8.103,-0.1867,407,12.9687,7.9481,-0.2897,0.08757642315159296,1.0011
1.7,379,108.1327,7.7779,0.9146,386,88.7401,9.2306,-0.1317,392,62.3868,9.1706,1.3014,396,48.7239,7.606,0.9885,402,32.399,8.0844,-0.1663,407,13.7621,7.919,-0.3045,0.10155507055008542,0.9885
1.8,379,108.9149,7.8655,0.9587,386,89.6625,9.2176,-0.1298,392,63.3104,9.3005,1.2912,396,49.4894,7.7042,0.9788,402,33.2066,8.0674,-0.1535,407,14.5525,7.8886,-0.3179,0.11657365191088319,0.9788
1.9,379,109.7059,7.9559,0.9762,386,90.5837,9.2051,-0.1259,392,64.2469,9.4291,1.2776,396,50.2647,7.8017,0.9714,402,34.0125,8.052,-0.1446,407,15.3397,7.8568,-0.331,0.1327318554262127,0.9714
