t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL
0.0,305,76.1918,7.0726,-0.464,314,61.5579,7.8269,-0.5844,313,52.6313,7.9039,-0.3406,326,40.8028,8.5982,-1.1542,339,16.2482,10.1168,-0.1668,343,0.0,10.7059,-0.2749,-1.1542,-1.1542
0.1,305,76.8967,7.0254,-0.4797,314,62.3379,7.7719,-0.514,313,53.42,7.8698,-0.3417,326,41.6568,8.4821,-1.1625,339,17.2589,10.0966,-0.2372,343,1.0691,10.6767,-0.3047,-3.2382507533260885,-1.1625
0.2,305,77.5967,6.9758,-0.5124,314,63.1127,7.7237,-0.448,313,54.2053,7.8362,-0.3294,326,42.4992,8.3649,-1.1783,339,18.2672,10.0701,-0.2926,343,2.1352,10.6446,-0.3324,-3.0761051897928957,-1.1783
0.3,305,78.2917,6.923,-0.5437,314,63.8829,7.6809,-0.406,313,54.9874,7.8054,-0.2847,326,43.3297,8.2461,-1.193,339,19.2727,10.0395,-0.3205,343,3.1979,10.6098,-0.3585,-2.9079618223154338,-1.193
0.4,305,78.9812,6.8681,-0.5542,314,64.649,7.6414,-0.3836,313,55.7666,7.7801,-0.2217,326,44.1484,8.1261,-1.2036,339,20.275,10.0071,-0.3277,343,4.2546,10.5239,-0.3823,-2.730745585884533,-1.2036
0.5,305,79.6653,6.8139,-0.5285,314,65.4113,7.6039,-0.3637,313,56.5437,7.76,-0.1792,326,44.9549,8.0052,-1.2111,339,21.2741,9.9741,-0.3312,343,5.305,10.4846,-0.402,-2.5435175804485723,-1.2111
0.6,305,80.3442,6.7642,-0.4667,314,66.1699,7.5687,-0.3405,313,57.3187,7.7419,-0.1834,326,45.7494,7.8836,-1.2166,339,22.2698,9.9405,-0.3414,343,6.3514,10.4435,-0.4182,-2.3477766200580144,-1.2166
0.7,305,81.0185,6.7214,-0.3896,314,66.9251,7.5353,-0.3254,313,58.0919,7.7213,-0.2266,326,46.5316,7.7615,-1.22,339,23.2621,9.9056,-0.3575,343,7.3936,10.4008,-0.4345,-2.148649022014197,-1.22
0.8,305,81.6889,6.6856,-0.3257,314,67.677,7.5023,-0.3337,313,58.8628,7.6956,-0.2883,326,47.3017,7.6393,-1.2204,339,24.2508,9.8691,-0.3731,343,8.4315,10.3563,-0.4532,-1.9514071195245315,-1.2204
0.9,305,82.3559,6.6545,-0.2954,314,68.4254,7.4671,-0.3685,313,59.6307,7.6635,-0.3522,326,48.0595,7.5172,-1.2173,339,25.2359,9.8313,-0.3833,343,9.4648,10.3099,-0.473,-1.7601202513916612,-1.2173
