t,veh_ID0,Y0,v0,a0,veh_ID1,Y1,v1,a1,veh_ID2,Y2,v2,a2,veh_ID-1,Y-1,v-1,a-1,a0_IDM,a0_PERL
1118849225.8,963.0,198.81706196125543,11.551520211562718,0.7279795049281022,969.0,182.9008033180241,11.712366567038496,-0.1646622212786869,973.0,156.17914013728745,11.059873679009243,0.4249281393272449,960.0,209.36298328692183,13.601184447577868,0.2414910445533868,0.7279795049281022,0.7279795049281022
1118849225.9,963.0,199.97584032574795,11.624047078289005,0.7132133757424028,969.0,184.0711782290234,11.695131652945877,-0.1665073305332029,973.0,157.28720234929872,11.10137056121482,0.4168072769443417,960.0,210.72431818463747,13.62551350673276,0.2758599751125703,-1.6869525414500626,0.7132133757424028
1118849226.0,963.0,201.1418074069303,11.695294545356845,0.7055524080966991,969.0,185.239855578696,11.67841534050574,-0.1631875677799625,973.0,158.39939525276935,11.142487508198682,0.4158518312136237,960.0,212.08826933992395,13.653509598998408,0.3194695354988048,-1.6759974248881089,0.7055524080966991
1118849226.1,963.0,202.3148850986836,11.766259289707214,0.7075834588568559,969.0,186.406880664262,11.662086370813489,-0.1588677911105531,973.0,159.5157329947305,11.18426733102114,0.4302311725656957,960.0,213.4552050448965,13.685204500454786,0.3394544060585331,-1.6618668350342067,0.7075834588568559
1118849226.2,963.0,203.49506042074063,11.837247151435944,0.7060127493104734,969.0,187.57229733110384,11.646246966025194,-0.1535319064737519,973.0,160.63633241720987,11.227721118565116,0.4497512832486353,960.0,214.82543188587684,13.719332319147002,0.3554360868463822,-1.6460320941131257,0.7060127493104734
1118849226.3,963.0,204.6822869421868,11.907283277489633,0.6844571167412263,969.0,188.7361557890728,11.630922193356122,-0.1488004251859407,973.0,161.7613502090184,11.272634717612048,0.4541533595694465,960.0,216.19912782324684,13.754586428252663,0.3623872664220344,-1.6303930314415338,0.6844571167412263
1118849226.4,963.0,205.87640029808568,11.97498384048352,0.6555065197694164,969.0,189.89850283052107,11.616018635606922,-0.1453050602428754,973.0,162.89088463080165,11.318053718047912,0.4543433556389491,960.0,217.57639346717488,13.79072645031245,0.3734745233163927,-1.6147381884742436,0.6555065197694164
1118849226.5,963.0,207.07715247879037,12.040059773612054,0.6325091206934282,969.0,191.0593750022781,11.601424799537453,-0.1426884050568927,973.0,164.02495906696248,11.363435005171985,0.4533989964270719,960.0,218.9573437761265,13.82827972871914,0.3740658299487884,-1.596914375377916,0.6325091206934282
1118849226.6,963.0,208.2843383354325,12.103657359228606,0.6262463213214895,969.0,192.21880271805628,11.587129516022037,-0.1394134506477569,973.0,165.16357120951085,11.408807845790866,0.4541744038316352,960.0,220.3421311646265,13.867468041281487,0.3889868065119755,-1.5756963683851801,0.6262463213214895
1118849226.7,963.0,209.4978789626608,12.167155185342176,0.6278519690280591,969.0,193.37682426681943,11.573301459242778,-0.2025190681794831,973.0,166.30672368825805,11.454241729158742,0.4531968235269379,960.0,221.7308713785868,13.907336237924738,0.3873041478677848,-1.5525658664924236,0.6278519690280591
1118849226.8,963.0,210.7177820430149,12.230906421737776,0.6285761894735162,969.0,194.5335044912291,11.560303028953076,-0.1866983033942544,973.0,167.4544186246981,11.49965699963673,0.4523814739363754,960.0,223.12351323535552,13.945500897447172,0.3558164961223079,-1.5307118467378507,0.6285761894735162
1118849226.9,963.0,211.94403332538255,12.294119225613285,0.6172403822114976,969.0,195.687681429663,11.523235739723068,-0.1646120952878939,973.0,168.60664771661047,11.54492483861255,0.4502570465019754,960.0,224.5197331330661,13.978897056764229,0.2478301361577239,-1.513293120281172,0.6172403822114976
1118849227.0,963.0,213.17651682785987,12.35555082393143,0.5934716653127481,969.0,196.8394906234036,11.512948135088717,-0.1441111683561272,973.0,169.76338985127563,11.589917854692938,0.4469015186895534,960.0,225.91893368032615,14.005113888436853,0.1818189524438649,-1.5024355587831124,0.5934716653127481
1118849227.1,963.0,214.41498782935344,12.413869205944776,0.4553214703859863,969.0,197.9903133999441,11.503507395721009,-0.1008648475181954,973.0,170.92461151478162,11.634515415424232,0.4402827111709766,960.0,227.320352504358,14.023262592203809,0.115607301427391,-1.498855726019187,0.4553214703859863
1118849227.2,963.0,215.6590574537063,12.46752328110805,0.4108134802767627,969.0,199.1401679372092,11.493583349577005,-0.1149343126576262,973.0,172.09026697396203,11.67859376818293,0.4344870601991104,960.0,228.72322109369784,14.03410919458852,0.0621499839382065,-1.501481120678645,0.4108134802767627
1118849227.3,963.0,216.9070211020905,12.491749686576938,0.3554941289324314,969.0,200.2889365724302,11.48178935484629,-0.1415270259012994,973.0,173.26029831911907,11.722033134960084,0.4276015290036146,960.0,230.1269084381352,14.03963769416095,-0.0086373838607228,-1.5071075141555457,0.3554941289324314
1118849227.4,963.0,218.1582149620517,12.532127512650396,0.2975358741389206,969.0,201.43639916145636,11.467462425678628,-0.1700131702462511,973.0,174.43463808531897,11.764762189039311,0.4203903429341355,960.0,231.53099227296292,14.042039002394088,-0.003309114638333,-1.4762745521949372,0.2975358741389206
1118849227.5,963.0,219.41311062275037,12.565785701318198,0.3020196983662933,969.0,202.5823109557449,11.45077346008865,-0.1706102098925516,973.0,175.61321577375887,11.806791579755023,0.4135009261808838,960.0,232.9352266689482,14.042648917314027,0.0002747904415626,-1.4744378339963546,0.3020196983662933
