t,veh_ID0,Y0,v0,a0,veh_ID1,Y1,v1,a1,veh_ID2,Y2,v2,a2,veh_ID-1,Y-1,v-1,a-1,a0_IDM,a0_PERL
1118849231.7,947.0,324.6358841918129,9.520895870557364,0.4950196424950184,952.0,314.7068602005707,9.531099783800002,-0.7688067000168048,960.0,289.2840396606128,12.038456497174945,-0.9594797525024756,948.0,339.7243998446141,11.37143051775447,0.1418444761836967,0.4950196424950184,0.4950196424950184
1118849231.8,947.0,325.59047120377613,9.570844368747412,0.5440986902220718,952.0,315.6558974605823,9.449645416424625,-0.7554452164243406,960.0,290.48304638136085,11.94167791778894,-1.035065600959969,948.0,340.86213455821405,11.383263754249615,0.1141925562234878,0.09608255108180215,0.5440986902220718
1118849231.9,947.0,326.55034014731604,9.626534502019236,0.6166535930816605,952.0,316.59693643204594,9.371134012815922,-0.7137351512971997,960.0,291.67198431310294,11.837080717055247,-1.1206165968167503,948.0,342.00103627163185,11.394770514098637,0.1347804652806077,0.09368415031425155,0.6166535930816605
1118849232.0,947.0,327.5161378750614,9.689420052873029,0.6962590502547192,952.0,317.53043404043126,9.29881815491666,-0.6289383461620203,960.0,292.85009060430144,11.725045106912122,-1.188366517535509,948.0,343.1412563481361,11.409631015993993,0.186757839724228,0.08657691331901737,0.6962590502547192
1118849232.1,947.0,328.48858761009706,9.759574647840235,0.768415321998834,952.0,318.4571455106226,9.23541124888138,-0.5379810565917847,960.0,294.0167480421667,11.60810365039348,-1.166997925227118,948.0,344.2831973015105,11.429188051495672,0.2020014970172338,0.07542153651073687,0.768415321998834
1118849232.2,947.0,329.4683625169879,9.835923490027216,0.8255813727972349,952.0,319.37800704559794,9.181819450642838,-0.4483043987844664,960.0,295.1716311995177,11.489559496627685,-1.1666866280567096,948.0,345.4272442520475,11.451750959241922,0.2151575346497164,0.06071403822597845,0.8255813727972349
1118849232.3,947.0,330.4560199632824,9.917225435832508,0.8342378867859451,952.0,320.2939601783057,9.137243203541814,-0.3720618814313605,960.0,296.31471959061184,11.372208325254489,-1.1435126288756567,948.0,346.5735152047497,11.473668094795716,0.1900620029808805,0.04231328866549826,0.8342378867859451
1118849232.4,947.0,331.4520113573632,10.002602445801225,0.871398106136604,952.0,321.2058268178139,9.100089586619704,-0.3120203978205969,960.0,297.44624866291457,11.258373120801664,-1.097470581282156,948.0,347.72177475766057,11.49152296345171,0.1400514647888074,0.019237359435317767,0.871398106136604
1118849232.5,947.0,332.4566877334736,10.090925076394155,0.8930846016092869,952.0,322.11427237719954,9.068821601080106,-0.2640151199250039,960.0,298.5666991626572,11.15063687404931,-0.969873323315124,948.0,348.8715466709056,11.503915301439338,0.1006463637121747,-0.00973350413826428,0.8930846016092869
1118849232.6,947.0,333.4702217223263,10.17975470066329,0.8815266719256691,952.0,323.01982768334113,9.042284521713071,-0.2248651193630937,960.0,299.67682448148213,11.051869502448294,-0.872701101595382,948.0,350.0223351693627,11.511854667711551,0.0652261203300178,-0.044804219102545596,0.8815266719256691
