t,veh_ID0,Y0,v0,a0,veh_ID1,Y1,v1,a1,veh_ID2,Y2,v2,a2,veh_ID-1,Y-1,v-1,a-1
1118849416.8,1281.0,451.80963571068156,9.760274022555407,-0.556942538299898,1269.0,439.3038700295477,7.823235754450351,-0.43783596526919344,1278.0,410.66265474108747,8.173867170108961,-0.12939711096667028,1263.0,496.2763859600949,1.6545906510403143,0.011188637322009025
1118849416.9,1281.0,452.77988906253165,9.644793014467696,-0.5975456499915545,1269.0,440.084044167463,7.780247003884016,-0.4227375479510811,1278.0,411.47936272477267,8.16029250359293,-0.14598856606808916,1263.0,496.4420006889928,1.6577039269447849,0.2406350172924589
1118849417.0,1281.0,453.7422976914225,9.603379563346621,-0.6680559953542058,1269.0,440.8600061686809,7.738993020437207,-0.397752129509709,1278.0,412.2947065519512,8.146584039959283,-0.1321114177808906,1263.0,496.60796031992993,1.6614886918082927,0.15794775774328093
1118849417.1,1281.0,454.70025855287366,9.555837665664571,-0.784831950482573,1269.0,441.6319279797146,7.699443200237407,-0.3834588366268808,1278.0,413.10876599529973,8.1346048269903,-0.10961162896209617,1263.0,496.7741439648249,1.6621842060721366,-0.08470146230403738
1118849417.2,1281.0,455.6530272566136,9.499536409142584,-0.6354668692895057,1269.0,442.39995478229645,7.6610928514019,-0.374059476076973,1278.0,413.9216850543687,8.12377635440607,-0.10749558684788345,1263.0,496.94010819480985,1.657100393618523,-0.45068716779571943
1118849417.3,1281.0,456.5996774318693,9.433467095995217,-0.7357038899397178,1269.0,443.164189694421,7.623605391117555,-0.36641456195402416,1278.0,414.7334923565075,8.112369688381682,-0.12120421203521192,1263.0,497.10516438156037,1.6440233414383836,-0.19215701247661074
1118849417.4,1281.0,457.5392955750118,9.358895766841064,-0.8119136217628612,1269.0,443.9247111899785,7.586824520020455,-0.36659570035386596,1278.0,415.5441103948618,8.099991078712849,-0.12698272844915634,1263.0,497.26843271085136,1.6213432443323093,-0.303225340059594
1118849417.5,1281.0,458.4711748559901,9.278689852680493,-0.8526413580795538,1269.0,444.68157893001796,7.550530280796958,-0.3632360032208317,1278.0,416.3535137193661,8.088075411360863,-0.09474926730383305,1263.0,497.4289656672144,1.589315882943646,-0.39632147210957974
1118849417.6,1281.0,459.39490754038496,9.195963835235403,-0.8381625831561649,1269.0,445.43482164673094,7.5143240534409825,-0.3648258919048814,1278.0,417.16182855782284,8.078221357792465,-0.07250642924385875,1263.0,497.58598002848294,1.5509713424221319,-0.4412061893298118
1118849417.7,1281.0,460.31032699954693,9.112425347987186,-0.8432914966146385,1269.0,446.1844219983568,7.477682979054688,-0.37198023249071666,1278.0,417.9692802816198,8.07081311813641,-0.05323576154703592,1263.0,497.7390652126071,1.5107323400408217,-0.3815990142416054
1118849417.8,1281.0,461.2173437747889,9.027910156899663,-0.8578215775834477,1269.0,446.93031418416865,7.4401607372234055,-0.37996440099235435,1278.0,418.7760942449538,8.065466148531291,-0.03751989748349534,1263.0,497.88820205204985,1.4720044488473927,-0.3558798168182449
1118849417.9,1281.0,462.1158284329707,8.941783006718607,-0.8757368434672145,1269.0,447.67240648808473,7.401685341104025,-0.3885082780393255,1278.0,419.58248126617093,8.062274275803055,-0.026240110756547492,1263.0,498.03361957598486,1.4363460298248507,-0.32314835558692795
1118849418.0,1281.0,463.0056407125633,8.854462585153275,-0.8690648081511227,1269.0,448.4106295518317,7.362775933813215,-0.38863294664155196,1278.0,420.38868799937075,8.061860388205686,0.015173219720677008,1263.0,498.17564785252415,1.4042195009583125,-0.28862352830344207
1118849418.1,1281.0,463.88673547630475,8.767432689646455,-0.8572874725855891,1269.0,449.14498295983316,7.324292226237965,-0.38000573787428393,1278.0,421.194988786392,8.064155352228326,0.04619154919615693,1263.0,498.3146491909995,1.3758072685458018,-0.23600829668278978
1118849418.2,1281.0,464.7592138424392,8.682134633042239,-0.8347115089540009,1269.0,449.8755200511899,7.286449600868676,-0.3863428132478833,1278.0,422.0015862110431,8.067793140808636,0.05107884519537601,1263.0,498.45100538070255,1.351316525572293,-0.20003902055574854
1118849418.3,1281.0,465.6232655651334,8.598899820858572,-0.8163603096796854,1269.0,450.6022406128467,7.247961632287724,-0.40388696078387565,1278.0,422.80852059939104,8.070894626138617,0.04742180550342785,1263.0,498.5851206357685,1.3309885757424298,-0.16189152593122516
1118849418.4,1281.0,466.47904656493705,8.516720175216241,-0.8085498995966761,1269.0,451.3249775860724,7.206777832230617,-0.44169326111017787,1278.0,423.61567110019274,8.072115389867621,0.0011768650271666353,1263.0,498.7174238754632,1.3150762181366982,-0.12142126912879868
1118849418.5,1281.0,467.32659175575446,8.4341836411405,-0.8181465786271699,1269.0,452.043425919532,7.162188836936649,-0.4738019695973284,1278.0,424.4228269706316,8.071002018916404,-0.04550022322586025,1263.0,498.8483712492357,1.3038712573159439,-0.048123764195976554
1118849418.6,1281.0,468.16586921821926,8.351365608152696,-0.8140979068406221,1269.0,452.7573292163982,7.1158771003947505,-0.46710390378185773,1278.0,425.2297642437805,8.067743444097331,-0.08422381777284677,1263.0,498.9784457252742,1.2976182634261832,-0.02049593424816453
1118849418.7,1281.0,468.9969756334438,8.270762696334764,-0.7744891868279132,1269.0,453.46663500318385,7.07023863532241,-0.45037473281024576,1278.0,426.0362905204397,8.06278208909179,-0.1397737787939575,1263.0,499.10812573996395,1.2959820303781273,0.0025400845669668578
1118849418.8,1281.0,469.82027335916206,8.195191818026997,-0.6964765401559987,1269.0,454.1714392598179,7.025846497342504,-0.4420487561187343,1278.0,426.8422599801105,8.056607104311462,-0.1635248720137509,1263.0,499.2377878285884,1.297259742114333,0.011481389879153286
1118849418.9,1281.0,470.63630368194293,8.125414637556815,-0.6432656038894846,1269.0,454.8717860244962,6.98108879622475,-0.4577237172420762,1278.0,427.6475739745075,8.049672783615478,-0.17707031747548937,1263.0,499.3675713874409,1.2984114349161406,0.0028661716971081844
1118849419.0,1281.0,471.4456183854205,8.060879431996396,-0.5958290984372435,1269.0,455.56754806377756,6.9341519893994406,-0.4940454472943053,1278.0,428.4521726863594,8.042301453409435,-0.18498960423709074,1263.0,499.4973052217792,1.296265251896603,-0.06120182815470301
1118849419.1,1281.0,472.24873092828034,8.001371425213238,-0.5467419263353585,1269.0,456.2584927808257,6.884742351565055,-0.5159889780601892,1278.0,429.2541000706213,7.996246231839778,-0.07718119414542542,1263.0,499.6265485662486,1.2886016374774178,-0.14710378879914057
1118849419.2,1281.0,473.0461475245966,7.946960501145184,-0.5294954957202419,1269.0,456.9444100628944,6.833603289818847,-0.5293984222109329,1278.0,430.0533331033779,7.988414423301679,-0.07892728791559889,1263.0,499.7546978335868,1.2743837092862547,-0.23935541199938404
1118849419.3,1281.0,473.83835226315784,7.897134270052476,-0.48776103615449634,1269.0,457.625133990595,6.78087526421228,-0.548470661187797,1278.0,430.85177917728464,7.980507054849615,-0.07868730137700314,1263.0,499.88111361651187,1.25393194919053,-0.23736534387192643
1118849419.4,1281.0,474.62570742620204,7.849968990837994,-0.47516927798775266,1269.0,458.3004458357318,6.725361638524132,-0.5808867271170808,1278.0,431.6494414025178,7.972737449820199,-0.07618130163564664,1263.0,500.0052620880478,1.2290374815439358,-0.2700343778736199
1118849419.5,1281.0,475.40827422114154,7.8013669079355425,-0.5170949412995095,1269.0,458.96998641726066,6.66544999204453,-0.63243605811532,1278.0,432.44633570117725,7.965148523332399,-0.0862037914944215,1263.0,500.1268172471814,1.2020657011239448,-0.2797051897430351
1118849419.6,1281.0,476.18564298783957,7.746008426028983,-0.6437583401626833,1269.0,459.6333088215322,6.600998093358064,-0.6728353176997015,1278.0,433.2424524930359,7.957187313850978,-0.0959807160841198,1263.0,500.2456519965675,1.174629286615199,-0.27950456260287826
1118849419.7,1281.0,476.9569563820428,7.680259458056154,-0.7656827500477045,1269.0,460.2900764298404,6.534354072845255,-0.6768306210456781,1278.0,434.03768886910103,7.947540207447948,-0.12478389684275021,1263.0,500.3617470109872,1.147271001781385,-0.2718168919950993
1118849419.8,1281.0,477.72113855033473,7.603383907774451,-0.8822755790380048,1269.0,460.94024727178925,6.469062766126357,-0.632343021007708,1278.0,434.83179762208835,7.934634852266838,-0.17054255880235994,1263.0,500.4751127280541,1.120043339538442,-0.27057511499685666
1118849419.9,1281.0,478.47709451263273,7.51573533818363,-0.9966207639514275,1269.0,461.5840702762006,6.407397322072437,-0.591155894857674,1278.0,435.6243992360509,7.917397427010043,-0.20892601805554192,1263.0,500.585763302723,1.0929681538507923,-0.26877946395192526
1118849420.0,1281.0,479.2237400136775,7.417174682709002,-1.083221943692243,1269.0,462.22189786037217,6.34915436136678,-0.5644378152578619,1278.0,436.4150487918133,7.895593688250149,-0.25662230291276994,1263.0,500.6937170982156,1.0661077559716943,-0.26629640794087467
1118849420.1,1281.0,479.9599704036949,7.307433117648554,-1.1997817941548,1269.0,462.85396476367396,6.292183704679903,-0.5659122172761842,1278.0,437.2033161434665,7.869753344819626,-0.2951146551301237,1263.0,500.7989986967066,1.0395242138929086,-0.2621028499645355
1118849420.2,1281.0,480.68468949992206,7.186948806874248,-1.3067081734168782,1269.0,463.4802578424717,6.233677871286399,-0.5983728354385752,1278.0,437.9888393616575,7.840711019010089,-0.3249902803833087,1263.0,500.9016383375229,1.013268602426542,-0.2586177954082316
1118849420.3,1281.0,481.3968787902229,7.056836999124851,-1.400066996650852,1269.0,464.10052184881135,6.171602255500831,-0.6404601469217763,1278.0,438.77131651767843,7.808832101361874,-0.3533361754618517,1263.0,501.0016712045027,0.9873887371569994,-0.25465077434422057
1118849420.4,1281.0,482.09563047977485,6.918196791917519,-1.4550893757383807,1269.0,464.71439916731794,6.105944114592056,-0.6698687074747637,1278.0,439.55043989006407,7.773635346376872,-0.39322255747877016,1263.0,501.0991375084501,0.9619373417577045,-0.2501200650222338
1118849420.5,1281.0,482.7801275236884,6.771744086381494,-1.5320196963859753,1269.0,465.3216736233005,6.039545005067107,-0.6552475372525032,1278.0,440.3258312021567,7.734190895453617,-0.44343409781065857,1263.0,501.1940831288089,0.936975065418986,-0.2434337865426784
1118849420.6,1281.0,483.4496178676697,6.6180627932130935,-1.6025265952574164,1269.0,465.92251502098236,5.977282948577642,-0.6044326978077721,1278.0,441.09702686401937,7.689722341793118,-0.4997888524472972,1263.0,501.28656030002384,0.9125683588866027,-0.2376213841349325
1118849420.7,1281.0,484.10342194559206,6.458018765281702,-1.6617966278843492,1269.0,466.5174906423673,5.922229479153198,-0.5262995334215641,1278.0,441.8635056777592,7.639853933041996,-0.548408368728122,1263.0,501.37662827759544,0.888791192586774,-0.23102557474154564
1118849420.8,1281.0,484.7409755619753,6.2930535623909245,-1.6767503467179388,1269.0,467.1071731835485,5.871421344445535,-0.5172386145504373,1278.0,442.6247242962526,7.584518436795426,-0.6051989829465658,1263.0,501.4643540948161,0.8657251518236336,-0.22360512938257557
1118849420.9,1281.0,485.361883929356,6.125113785176225,-1.6960162490765809,1269.0,467.69158490578286,5.816813100273967,-0.6043492239849635,1278.0,443.38013958290134,7.523787296191228,-0.6608941223613342,1263.0,501.54981067630496,0.8434064779388121,-0.22095187051262383
1118849421.0,1281.0,485.9659423269,5.9560541657077835,-1.6992403524120216,1269.0,468.2700281078772,5.752050941601165,-0.7017042111949329,1278.0,444.1292194042104,7.457809129970065,-0.714586405789464,1263.0,501.63306492264746,0.8216784489064398,-0.21652715272661438
1118849421.1,1281.0,486.55307590432875,5.786617382885629,-1.7035908926886885,1269.0,468.8415369508232,5.678125917269665,-0.766244730569007,1278.0,444.87145711795904,7.3869451450594665,-0.7402061703610948,1263.0,501.7141532135679,0.8000873695151224,-0.21819448303347383
1118849421.2,1281.0,487.1231814623881,5.6154937783013965,-1.7348650379414365,1269.0,469.40552650377043,5.601665141721367,-0.7520573000026448,1278.0,445.60640474706315,7.312007437018089,-0.7758816825049667,1263.0,501.7930603116964,0.7780545930340131,-0.2254204219283031
1118849421.3,1281.0,487.6759637681741,5.440152337445077,-1.7901020784183672,1269.0,469.9620355990375,5.528516763612583,-0.700469570398036,1278.0,446.33371783264136,7.234254274492588,-0.7971664972142899,1263.0,501.86972789560457,0.7552970851187111,-0.2242814662755205
1118849421.4,1281.0,488.21096436466706,5.259859592370134,-1.834403312913179,1269.0,470.5114616052379,5.460003360384719,-0.6722608663866475,1278.0,447.05317867411304,7.1549625549518945,-0.807008703369187,1263.0,501.9441006929486,0.7321588617863573,-0.22456993847586912
1118849421.5,1281.0,488.72781870624516,5.077227239221368,-1.8371362620371972,1269.0,471.05415870888396,5.393938712554796,-0.6639338502718027,1278.0,447.7646727438444,7.0749188397145035,-0.8030652101883263,1263.0,502.0161850480308,0.7095282398607533,-0.21443465992396343
1118849421.6,1281.0,489.2264722236651,4.8958431091703885,-1.8005848770819157,1269.0,471.59022281988285,5.327343507383065,-0.6829916874881445,1278.0,448.46813678901714,6.994362063694154,-0.808016023619783,1263.0,502.0860814696967,0.688400193428249,-0.19542193038836858
1118849421.7,1281.0,489.7071171286106,4.71705498972936,-1.7763401327631956,1269.0,472.11951195698146,5.258439234614737,-0.7106360431141716,1278.0,449.1635256528711,6.91341521339595,-0.8108664328771029,1263.0,502.1539727936465,0.6694262856123386,-0.1659482384201821
1118849421.8,1281.0,490.16994356896447,4.539473817340674,-1.776438087516382,1269.0,472.6417849744958,5.1870211156586254,-0.7301787006641992,1278.0,449.85081801776755,6.832432084517504,-0.8087415707769875,1263.0,502.22008205395196,0.6527589204580748,-0.14483150149218982
1118849421.9,1281.0,490.614968888048,4.361032564326297,-1.7935473381982063,1269.0,473.15681674016906,5.1136141978247895,-0.7471188376734567,1278.0,450.53003211779026,6.751849915968299,-0.8072925152453884,1263.0,502.2846311513407,0.6382230273384811,-0.1262048045639273
1118849422.0,1281.0,491.0420781195439,4.181152065614415,-1.7901734380351888,1269.0,473.66443527253074,5.03875644938787,-0.7593763368235178,1278.0,451.2012132824387,6.671773376974296,-0.8030509849480392,1263.0,502.34782166037627,0.6255871533816679,-0.10940373856919565
1118849422.1,1281.0,491.45119208121264,4.001127167742696,-1.7814507133330297,1269.0,474.1645202709465,4.962943518918765,-0.7663416589882399,1278.0,451.8643884016718,6.5917290077237665,-0.8066455799761525,1263.0,502.40984039091205,0.6147874573077886,-0.08015305068770238
1118849422.2,1281.0,491.8423940113315,3.822911434667138,-1.7542803101610107,1269.0,474.65700342500287,4.8867195622436705,-0.7743203590895156,1278.0,452.5195151989888,6.5108069386177885,-0.8207015761837503,1263.0,502.47087950036524,0.6059947317605382,-0.06273479539337128
1118849422.3,1281.0,492.21593371285513,3.647882595793943,-1.718223968391567,1269.0,475.14186080989316,4.810428135561084,-0.7743721370025518,1278.0,453.1664595884381,6.428080850332943,-0.8478967021008359,1263.0,502.53115364323656,0.5994881256734788,-0.04300203490820166
1118849422.4,1281.0,492.5721648037768,3.476739222622314,-1.664465121674719,1269.0,475.61906276292655,4.733610925090229,-0.7849936082714448,1278.0,453.80501340000154,6.342995380943135,-0.8732698485905573,1263.0,502.5909014615766,0.5954682411282327,-0.022323857623986264
1118849422.5,1281.0,492.9115017484361,3.3099996705502637,-1.618476509392733,1269.0,476.0884771261483,4.654676339374621,-0.8173542032134591,1278.0,454.43493679032036,6.255472425454979,-0.897203823167886,1263.0,502.65037317780593,0.5939660834464631,-0.0035289039447655487
1118849422.6,1281.0,493.2344076605473,3.1481185717231366,-1.568806843707386,1269.0,476.549791719692,4.571615531486002,-0.8735021136000289,1278.0,455.05599943385783,6.165780445254853,-0.9171463507556208,1263.0,502.7098169426896,0.5949092142350985,0.029441521613785618
1118849422.7,1281.0,493.54138111438783,2.991350505078829,-1.5178058166536168,1269.0,477.0025427167211,4.483404409112553,-0.9269419115838676,1278.0,455.66801491501315,6.074529177871474,-0.9010791885912448,1263.0,502.769473023688,0.5982124057451482,0.061314012739496805
1118849422.8,1281.0,493.8329378293175,2.8397837934794783,-1.467804271984899,1269.0,477.44624355013957,4.390612259240886,-0.9670037420397529,1278.0,456.27089002971366,5.982973116133083,-0.8958068674999986,1263.0,502.8295759747067,0.6038466146214903,0.09348646905946295
1118849422.9,1281.0,494.10959554445304,2.6933705092384352,-1.4176988614006887,1269.0,477.8804945290415,4.2944073188155505,-0.9965990953516863,1278.0,456.8646948849311,5.893123988249254,-0.8675787782006305,1263.0,502.8903701751074,0.6120373933932605,0.11217124821920758
1118849423.0,1281.0,494.37184930619185,2.5517047255168523,-1.374240851864088,1269.0,478.3049754372464,4.195210845228443,-1.0161245012452385,1278.0,457.4497051519385,5.807081351873495,-0.8211003829309064,1263.0,502.9521518093432,0.62359529129886,0.15859154146055573
1118849423.1,1281.0,494.6201352773507,2.4140146976667753,-1.3393449327649327,1269.0,478.71937340280897,4.09274846603162,-1.0509112627623478,1278.0,458.0263578523387,5.725972656149183,-0.7829518622762038,1263.0,503.0153309252473,0.639987026813325,0.22541185360652805
