t,veh_ID0,Y0,v0,a0,veh_ID1,Y1,v1,a1,veh_ID2,Y2,v2,a2,veh_ID-1,Y-1,v-1,a-1
1118849198.5,860.0,301.95579618896255,9.249856647167665,0.7022186443759532,866.0,281.3259851989922,8.360657279160671,-0.19942065839802645,868.0,270.31191901610356,8.808947325094936,-0.734354125809255,859.0,313.32543575165164,10.95587129155872,0.9182389630859021
1118849198.6,860.0,302.8842820068202,9.319859709983103,0.6925360411710282,866.0,282.1610220079865,8.340078900723606,-0.16089639479179205,868.0,271.18913543990055,8.735381150848895,-0.8546442085985743,859.0,314.4255974281896,11.04736223918419,0.9289803429163979
1118849198.7,860.0,303.8196951489914,9.388403133439523,0.658512346845605,866.0,282.99428251048784,8.325131149302013,-0.10083121219744517,868.0,272.0585602871297,8.653115793732155,-0.8124777619030501,859.0,315.53498729796723,11.140435156399395,0.9424814681700405
1118849198.8,860.0,304.76184687393123,9.454631365359548,0.6323642487101527,866.0,283.82639287431465,8.317076127234381,-0.08782390521202817,868.0,272.9196129355469,8.567937174610394,-0.8083518520654913,859.0,316.6537426131379,11.234671146971396,0.9523668170479046
1118849198.9,860.0,305.7104716132751,9.517863421510636,0.6001128838945902,866.0,284.6580053325395,8.315173037263916,0.015040661365347612,868.0,273.772326154801,8.486327210473656,-0.744571264457304,859.0,317.78196808736976,11.32983833766869,0.9612055559607354
1118849199.0,860.0,306.66524400176365,9.577584348246445,0.5639276521909032,866.0,285.4896619892668,8.317960097276599,0.09154981605155334,868.0,274.61731664760805,8.413482645668324,-0.64155860088315,859.0,318.9197532871304,11.42586565759368,0.9547167569609217
1118849199.1,860.0,307.62581796150494,9.633894846603654,0.5486020333007504,866.0,286.321788307023,8.324566257853297,0.1611012953547204,868.0,275.4556117721816,8.35241984580128,-0.4382688641427163,859.0,320.0671699582645,11.522467765045722,0.9577701949887808
1118849199.2,860.0,308.59190873640006,9.687920651291355,0.5339595024929136,866.0,287.15476976561536,8.335062913990328,0.17403322085555295,868.0,276.2884585756542,8.304516223650078,-0.32943631098084925,859.0,321.2242291840926,11.618716751533931,0.9477258200804898
1118849199.3,860.0,309.5633716280287,9.74133718129661,0.5363934722289216,866.0,287.9890293718669,8.350129211044058,0.24320398042623942,868.0,277.1172116373955,8.27054501117549,-0.2149875645170371,859.0,322.39081971203876,11.713093807377817,0.9207105176521932
1118849199.4,860.0,310.54021014469674,9.795433152056862,0.5475740415352679,866.0,288.8250683435821,8.370650223261489,0.32509290596499035,868.0,277.9432789083856,8.25080040862836,-0.10144014753253626,859.0,323.566672301735,11.803957986561942,0.8616456759137076
