t,veh_ID0,Y0,v0,a0,veh_ID1,Y1,v1,a1,veh_ID2,Y2,v2,a2,veh_ID-1,Y-1,v-1,a-1,IDM_a0
1113433800.2,2234.0,48.19931290446481,0.0,0.0,2253.0,39.241326075577945,0.0,0.0,2269.0,31.092788752729916,0.36929031866595396,0.12554713341316978,2199.0,53.26484206586109,0.0,-0.0,0.0
1113433800.3,2234.0,48.19931290446481,0.0,0.0,2253.0,39.241326075577945,0.0,0.0,2269.0,31.130414840166257,0.38323143006102134,0.14596227789098482,2199.0,53.26484206586109,0.0,-0.0,0.674125395580059
1113433800.4,2234.0,48.19931290446481,0.0,0.0,2253.0,39.241326075577945,0.0,0.0,2269.0,31.169496480734583,0.39840138130543085,0.16510549463452504,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433800.5,2234.0,48.19931290446481,0.0,0.0,2253.0,39.241326075577945,0.0,0.0,2269.0,31.210201921567762,0.41570743535830174,0.18976418152322852,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433800.6,2234.0,48.19931290446481,0.0,0.0,2253.0,39.241326075577945,0.0,-0.0,2269.0,31.25272882119633,0.4348305572129306,0.2023654188435162,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433800.7,2234.0,48.19931290446481,0.0,0.0,2253.0,39.241326075577945,0.0,0.0,2269.0,31.297147907424492,0.4535511673502468,0.13824518089220428,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433800.8,2234.0,48.19931290446481,0.0,0.0,2253.0,39.241326075577945,0.0,0.0,2269.0,31.343259666529566,0.46868401475129595,0.09809622262975733,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433800.9,2234.0,48.19931290446481,0.0,-0.0,2253.0,39.241326075577945,0.0,0.0,2269.0,31.39061454601009,0.4784135748591102,0.053857856506243994,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433801.0,2234.0,48.19931290446481,0.0,0.0,2253.0,39.241326075577945,0.0,0.05563069615956278,2269.0,31.438696617563078,0.4832278562007412,0.021330505543307034,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433801.1,2234.0,48.19931290446481,0.0,0.0,2253.0,39.241326075577945,0.0,0.06259469386745145,2269.0,31.487093217568486,0.4847041439073981,0.002934146052605714,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433801.2,2234.0,48.19931290446481,0.0,0.0,2253.0,39.241508022408404,0.0036389366091169,0.07299716623868055,2269.0,31.53553534806891,0.48413846610104555,-0.017954274776358137,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433801.3,2234.0,48.19931290446481,0.0,0.0,2253.0,39.24242796120477,0.014759839318144662,0.08584257018051372,2269.0,31.583852427331685,0.482203119154497,-0.033433918177016936,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433801.4,2234.0,48.19931290446481,0.0,0.0,2253.0,39.24455127880291,0.02770651264462084,0.1475472931912306,2269.0,31.631921292519422,0.4791741846002406,-0.04699169935623863,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433801.5,2234.0,48.19931290446481,0.0,0.0,2253.0,39.24805924959712,0.04245290323972819,0.16612318238715054,2269.0,31.67963798021352,0.4751595692816972,-0.04900833675496742,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433801.6,2234.0,48.19931290446481,0.0,0.0,2253.0,39.25312092408008,0.05878058641939863,0.18118296788935387,2269.0,31.726906353522235,0.4702078968926542,-0.059094052746445885,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433801.7,2234.0,48.19931290446481,0.0,0.0,2253.0,39.25995606326379,0.07792219725484423,0.1896195820833934,2269.0,31.773632292261855,0.46431087789967684,-0.0696466623070564,2199.0,53.26484206586109,0.0,-0.0,0.674125395580059
1113433801.8,2234.0,48.19931290446481,0.0,0.0,2253.0,39.26865986388652,0.0961538151997337,0.17148117184301745,2269.0,31.819716661981257,0.4573765164884416,-0.08174078405948167,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433801.9,2234.0,48.19931290446481,0.0,0.0,2253.0,39.27916652167482,0.11397934056614599,0.16379013770473824,2269.0,31.865046017090428,0.44921058569490213,-0.0972759696393769,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433802.0,2234.0,48.19931290446481,0.0,0.0,2253.0,39.29139377078475,0.1305656416325622,0.1481732274574953,2269.0,31.909471454270548,0.4392981579074805,-0.12079117299487228,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433802.3,2234.0,48.19931290446481,0.0,0.035518663851011566,2253.0,39.33645127000329,0.16632580645169512,0.07374801954555799,2269.0,32.03473261863733,0.39185327059724584,-0.16341774988764743,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433802.4,2234.0,48.19931290446481,0.0,0.04054077306368702,2253.0,39.35344790253639,0.1736068442103021,0.059181954552071904,2269.0,32.07298071365566,0.3731086297694063,-0.1545215837904457,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433802.5,2234.0,48.19961867708643,0.006115452432430735,0.04533112163613413,2253.0,39.37111170705241,0.17966924611005672,0.051499373332979194,2269.0,32.10944174022647,0.35611190164682216,-0.13377033194347016,2199.0,53.26484206586109,0.0,0.0,0.674125395580059
1113433802.6,2234.0,48.20068206171058,0.015152240050666402,0.09885251080648547,2253.0,39.38934883743489,0.18507336153960743,0.05090878386681466,2269.0,32.14459102829616,0.34687385974689583,-0.10578255944859416,2199.0,53.26484206586109,0.0,0.14194708664304242,0.670443742662695
1113433802.7,2234.0,48.20269197188989,0.025045963535409922,0.10766262970445951,2253.0,39.408107069039204,0.19009127054661223,0.047977960759171906,2269.0,32.17873992368801,0.3361040480902301,-0.09914604371914115,2199.0,53.26549794914866,0.013117665751452238,0.1407018005585642,0.6648746570571502
1113433802.8,2234.0,48.20573450388223,0.0358046763116064,0.1169077339325731,2253.0,39.427356043693734,0.19488822254403074,0.046554436398621904,2269.0,32.21194300415802,0.3279575613100215,-0.08259718119258147,2199.0,53.267533302258286,0.02758939644111187,0.1337447119086113,0.6587049834391446
1113433802.9,2234.0,48.20989857411931,0.04747672842973072,0.1267270802951079,2253.0,39.4470784156086,0.1995592157533049,0.04549572074659771,2269.0,32.244276280707396,0.3187079696773869,-0.12375565013042863,2199.0,53.27098197257362,0.041384009865650155,0.12786073296761324,0.6519986054969158
1113433803.0,2234.0,48.215280772317016,0.060167235524529,0.12416076722247985,2253.0,39.46726472898211,0.20416705171672808,0.04617353061404893,2269.0,32.27545064191714,0.3047792545175838,-0.1869856154381194,2199.0,53.275772444727295,0.05442543320778312,0.09260367573502255,0.6447002061886393
1113433803.1,2234.0,48.22199627791962,0.07414287652779447,0.13798697736702967,2253.0,39.48791605433871,0.20885945541543208,0.04806130884445021,2269.0,32.30503238459513,0.28685559904220304,-0.2041625590614541,2199.0,53.281788896394474,0.06590360013584992,0.07613395653360347,0.6367003526800729
1113433803.2,2234.0,48.23015503797892,0.08903232465803085,0.1413014820754994,2253.0,39.50904642263107,0.21374791043176258,0.050110716250325676,2269.0,32.33276806117519,0.26785793255880813,-0.20230755592804056,2199.0,53.288796674740425,0.07425196678303425,0.046593272490373726,0.6277654033436963
1113433803.3,2234.0,48.23973271089716,0.10252113370676733,0.11171452402385784,2253.0,39.53067334136952,0.2187904643372588,0.051155988035263195,2269.0,32.35856860248968,0.24815289373111485,-0.21929735039904058,2199.0,53.29641423982652,0.07809933493888008,0.009965914804221746,0.6180346104058735
1113433803.4,2234.0,48.250442948112166,0.11168361059341571,0.05853488819927921,2253.0,39.55279872489094,0.22371720609113688,0.11311602395315201,2269.0,32.3822409757493,0.2252945714611848,-0.26977455164990366,2199.0,53.30416696233167,0.07695511516410529,-0.03867567595591228,0.6089271074306186
1113433803.5,2234.0,48.261826531692,0.11598806100318268,0.020037197740683972,2253.0,39.57534607570666,0.22722981022319627,0.05386938856870258,2269.0,32.40337077418927,0.19730139733835914,-0.297103543878724,2199.0,53.311571041466834,0.0711264675390567,-0.08503987173904384,0.6023787515081767
1113433803.6,2234.0,48.27350404611443,0.11756222744552489,0.008697142120880533,2253.0,39.5980290018911,0.22642871346563817,-0.09195266453761931,2269.0,32.421495689210346,0.1651969030830806,-0.3228981838147653,2199.0,53.318213326896704,0.06171924105859361,-0.11463254820953725,0.5988192895472914
1113433803.7,2234.0,48.28533615755588,0.11908000138331833,0.01900782667308167,2253.0,39.62026815651702,0.2183543790527326,-0.2918924862644989,2269.0,32.43639886000964,0.1328665129025589,-0.30146604411984274,2199.0,53.32384522555017,0.05091873201064897,-0.11461289227798366,0.5968748468632766
1113433803.8,2234.0,48.297405723428376,0.12231131606680826,0.050619773858329505,2253.0,39.641287437082816,0.2020312322631105,-0.2127264374422252,2269.0,32.44825677367165,0.10429176033777868,-0.25036934122233556,2199.0,53.328474112968,0.041659016345857565,-0.7329828558353533,0.5947571335960107
1113433803.9,2234.0,48.309922251284405,0.12801924105382181,0.08131348610358065,2253.0,39.66031430319255,0.17850608993159423,-0.27871850404685866,2269.0,32.45747724599028,0.08011768603479237,-0.16633045421521783,2199.0,53.33237978694795,0.03645446325323869,-0.2553391998405922,0.5912676372422825
1113433804.0,2234.0,48.32314280935328,0.13639192032360944,0.11221303591481206,2253.0,39.676730302176836,0.14981388975407525,-0.3206673121462177,2269.0,32.46433110330532,0.056959460266069496,-0.17729551651855113,2199.0,53.336032594954354,0.03660169687481536,0.28329822589949766,0.5858839483116542
1113433804.1,2234.0,48.3373322215031,0.14739632267269226,0.1421432632920352,2253.0,39.69014545561204,0.11848917895015956,-0.3337121790065078,2269.0,32.46871421569152,0.030702787457928385,-0.21230577556843083,2199.0,53.339985556149266,0.04245752702337745,0.8286985175526835,0.5784695475243696
1113433804.2,2234.0,48.352749051235925,0.160940271983684,0.15677960537290087,2253.0,39.700442354009496,0.08744878899892955,-0.26422569022707604,2269.0,32.47024935506442,0.0,-0.24524511404572394,2199.0,53.34480975675661,0.054026485123481134,0.16080826586333782,0.5690333857892207
1113433804.3,2234.0,48.36964204132942,0.1769195298862835,0.18202477670196762,2253.0,39.707790686297365,0.05951785675855924,-0.22562980704408145,2269.0,32.47024935506442,0.0,0.0,2199.0,53.35107145509059,0.07120748155617283,0.22265459134457147,0.5576219869037105
