t,veh_ID1,Y1,v1,a1,Following1,veh_ID2,Y2,v2,a2,Following2,veh_ID3,Y3,v3,a3
1113433252.6,299.0,117.06975272108046,7.125352760580016,-0.06218098494820899,329.0,329.0,94.37201673957433,3.239668105056608,0.40276010441007953,348.0,348.0,85.7843032683682,3.0273362660031515,-0.22478214913870798
1113433252.7,299.0,117.78195324382997,7.118657694410274,-0.04929559096756972,329.0,329.0,94.69797024712126,3.2794020458812763,0.32432840922301476,348.0,348.0,86.08592995166593,3.005197399951637,-0.18127394016379011
1113433252.8,299.0,118.49355100015798,7.1132974321495945,-0.0399557573658498,329.0,329.0,95.02745460445165,3.3102851007267247,0.2583410746689164,348.0,348.0,86.38554498942298,2.9871033551890824,-0.16507229431592857
1113433252.9,299.0,119.20468032295491,7.1092890237893585,-0.026786471544551452,329.0,329.0,95.35961558813273,3.3329345728950934,0.1863143836037275,348.0,348.0,86.68345467906664,2.971090437684325,-0.15686063527660143
1113433253.0,299.0,119.91552131814925,7.107530880097398,-0.0033737827014275333,329.0,329.0,95.69378677409331,3.3504891463163076,0.1583177928710779,348.0,348.0,86.97975600644817,2.9549361099460447,-0.16791528721454885
1113433253.1,299.0,120.62635098709805,7.109062498878336,0.03796104435511387,329.0,329.0,96.02969065640887,3.3675884999949437,0.17737748910365989,348.0,348.0,87.27438557977673,2.937655356625097,-0.17950694490057761
1113433253.2,299.0,121.33748593011569,7.113636361474706,0.06532665644717472,329.0,329.0,96.3674860901462,3.3883201747514624,0.25868640913537727,348.0,348.0,87.5672767395589,2.920167839018317,-0.09747586784042893
1113433253.3,299.0,122.04913562391073,7.119357514426278,0.06386933968419779,329.0,329.0,96.70768158399511,3.4155897022266806,0.3444180252700311,348.0,348.0,87.85854049037455,2.9051071772949344,-0.07404833097693411
1113433253.4,299.0,122.76129895992584,7.123909205875904,0.06075857981131574,329.0,329.0,97.05103254713215,3.451429560514609,0.4482314799901897,348.0,348.0,88.14858403636902,2.895763742594272,-0.03236300609900582
1113433253.5,299.0,123.47377410591942,7.125593713995297,-0.001370514309614372,329.0,329.0,97.39842187236692,3.496356944180632,0.5454015904704521,348.0,348.0,88.43809074387376,2.8943704075008356,0.01649446791819835
1113433253.6,299.0,124.18621401136676,7.1232043949522685,-0.08286596647568956,329.0,329.0,97.75063941583785,3.547993925238068,0.5332046167563748,348.0,348.0,88.72788069251473,2.9014285653185,0.1320433367507448
1113433253.7,299.0,124.89817598033066,7.116034984325672,-0.16989471956638633,329.0,329.0,98.10811102436935,3.601438245391867,0.5231501754038738,348.0,348.0,89.01878326059644,2.9166227963154743,0.22559408619213125
1113433253.8,299.0,125.60920632673803,7.104571943821868,-0.09718730841280555,329.0,329.0,98.4708165357582,3.6526719823848617,0.4895112905307985,348.0,348.0,89.31159991509044,2.939710293564294,0.3178327591620744
1113433253.9,299.0,126.31898109223005,7.0909233660178215,-0.10245952361652153,329.0,329.0,98.8385195923406,3.7013891492634863,0.47340885785188075,348.0,348.0,89.60712350736937,2.970761552014426,0.4130427983735183
1113433254.0,299.0,127.02745961896764,7.078647168734556,-0.07711258507929189,329.0,329.0,99.21108512076839,3.7499214192923604,0.5095122928785929,348.0,348.0,89.9061755781384,3.010279863366347,0.4808576025391897
1113433254.1,299.0,127.73499491072043,7.072058666321043,-0.019261825028542824,329.0,329.0,99.58860999695156,3.8005761043712107,0.5404515237278764,348.0,348.0,90.20965534849198,3.0593155437052353,0.5923779073113444
1113433254.2,299.0,128.44234633501688,7.0749698196081505,0.10355018467907773,329.0,329.0,99.97136506583597,3.8545252733165216,0.5777999319941461,348.0,348.0,90.51858787233543,3.119334933163459,0.7212561567199609
1113433254.3,299.0,129.15057337585122,7.089570997078182,0.254058263248578,329.0,329.0,100.35970990866637,3.9123715832914874,0.621230963240329,348.0,348.0,90.8341274237602,3.1914560953319904,0.8572473271925929
1113433254.4,299.0,129.86087144050182,7.1163902959342735,0.4027934090305841,329.0,329.0,100.75406953235475,3.974820890476454,0.6714953364945413,348.0,348.0,91.15747291666392,3.275453762742655,0.9126765835884404
1113433254.5,299.0,130.5744491591846,7.155164077721464,0.5468445193941881,329.0,329.0,101.15495851797543,4.042958821936723,0.7372611470836004,348.0,348.0,91.48972266508977,3.369541205774346,1.002796235434979
1113433254.6,299.0,131.29249208593285,7.205694457243392,0.5934427454167311,329.0,329.0,101.56300059761207,4.117882770796623,0.8117967193591803,348.0,348.0,91.8317446382765,3.4708982579603003,1.0606744278408609
1113433254.7,299.0,132.01617790801635,7.268021984426629,0.7180573849217025,329.0,329.0,101.97885616100329,4.199228497027284,0.8700318419560247,348.0,348.0,92.18409149907296,3.576038957969212,1.0798253726727034
1113433254.8,299.0,132.74666506200927,7.341721095431429,0.832724397330844,329.0,329.0,102.40301155560294,4.28387939496579,0.8337161458062022,348.0,348.0,92.54694599820627,3.6810510246963535,0.9868006812968866
1113433254.9,299.0,133.48497356900302,7.424449044443777,0.908042817664779,329.0,329.0,102.83555216988853,4.366932890746234,0.7928645315856182,348.0,348.0,92.92011181762341,3.782265363646709,0.9349953762342782
1113433255.0,299.0,134.23174208081406,7.510921191776799,0.8344120398330718,329.0,329.0,103.27614601271166,4.444943965716249,0.7349616721930654,348.0,348.0,93.30304910426274,3.876480369140018,0.8539016120287257
1113433255.1,299.0,134.98702017269702,7.594640645882119,0.7782149230787185,329.0,329.0,103.72430595676231,4.518254915296892,0.7008138229691412,348.0,348.0,93.69490758710477,3.960689287700342,0.7450059081554501
1113433255.2,299.0,135.75034114346283,7.67177876943495,0.7076406554016754,329.0,329.0,104.1797244531382,4.590115012221192,0.7268545142993768,348.0,348.0,94.09459812061317,4.033121382467888,0.6429649906757555
1113433255.3,299.0,136.52105515985548,7.742501558417629,0.654640998541183,329.0,329.0,104.6424079933849,4.663555792712322,0.7528034792558727,348.0,348.0,94.5009972399953,4.094861005174404,0.5528825351455762
1113433255.4,299.0,137.2986008404495,7.808412053462264,0.6221994688291881,329.0,329.0,105.11254764129637,4.739237165517465,0.7719971490257711,348.0,348.0,94.91321503375596,4.149494870039053,0.5053320968908962
1113433255.5,299.0,138.08253856429303,7.870342423409413,0.5847931362106119,329.0,329.0,105.59031278993517,4.816065807258255,0.7759182343011032,348.0,348.0,95.33074639028048,4.201132260451212,0.4948432015197619
1113433255.6,299.0,138.8724892550063,7.928671390855188,0.5520098964006334,329.0,329.0,106.07575969779356,4.892872349909404,0.7615438972154037,348.0,348.0,95.7534391865476,4.252723664891086,0.5101824121303055
1113433255.7,299.0,139.6681234397695,7.984012304409477,0.5265574280506308,329.0,329.0,106.56886682774602,4.969270249140119,0.7577271868372172,348.0,348.0,96.18132894874633,4.3050715790834015,0.5152947510764836
1113433255.8,299.0,140.46917245731058,8.03696804641137,0.4028558135845881,329.0,329.0,107.06959765481878,5.045346292314594,0.75514337305966,348.0,348.0,96.61442520082772,4.356853462544659,0.49909406988536464
1113433255.9,299.0,141.27538889680085,8.087360743394258,0.37980994412092145,329.0,329.0,107.57791444776578,5.120989566625827,0.74912101799461,348.0,348.0,97.05257044509936,4.4060514228882655,0.46467660917884784
1113433256.0,299.0,142.08509038677892,8.10666905616778,0.3370551090005223,329.0,329.0,108.09372522096808,5.1952258974200936,0.6787369554388547,348.0,348.0,97.4954554386997,4.451648449118187,0.431310331131556
1113433256.1,299.0,142.89771402109068,8.145803630066466,0.2727699478548832,329.0,329.0,108.61679392864586,5.266148256135366,0.637717580595644,348.0,348.0,97.94274482562045,4.494139289296716,0.4064257275388423
1113433256.2,299.0,143.71381505898734,8.176217127867462,0.22382963122123622,329.0,329.0,109.14611474366944,5.320268044336513,0.588578275106165,348.0,348.0,98.39418904659794,4.534745130253365,0.3941462785475355
1113433256.3,299.0,144.53253373575194,8.198156407424142,0.15657897781692962,329.0,329.0,109.68121507307337,5.381738543741798,0.5549935498473816,348.0,348.0,98.84965139117975,4.574501761382301,0.3896829733107855
1113433256.4,299.0,145.3531221674978,8.213612227492881,0.11141191033891043,329.0,329.0,110.2223634269364,5.441228533518898,0.6044858587323284,348.0,348.0,99.30906672825739,4.613804980171058,0.4054945135407814
1113433256.5,299.0,146.17504840939793,8.224912610510206,0.08452720307238458,329.0,329.0,110.76951386886856,5.501780305124447,0.6296989620863234,348.0,348.0,99.77238405677657,4.652541590212798,0.3984468574529742
1113433256.6,299.0,146.99798663492908,8.233851900112409,0.06959897407626586,311.0,311.0,135.09075635212807,7.656741453336712,-0.29761720485912774,329.0,329.0,111.32287365444728,5.565415406449576,0.667331232807853
1113433256.7,299.0,147.821766521171,8.241745824726594,0.06557835293587345,311.0,311.0,135.8549287481729,7.626706467560482,-0.19377905096740136,329.0,329.0,111.88276508233695,5.632413151343952,0.6982373968991895
1113433256.8,299.0,148.64631972803235,8.249318312499277,0.06409461785783453,311.0,311.0,136.61669349863715,7.608588541723984,-0.10264462593149822,329.0,329.0,112.44944593383273,5.701203878571468,0.6505280188672639
1113433256.9,299.0,149.47158348725603,8.255956871974806,0.04958555632330882,311.0,311.0,137.3771369045344,7.600279576221122,-0.05781172957691403,329.0,329.0,113.02293950139364,5.768667472646787,0.620316600189191
1113433257.0,299.0,150.29731821336637,8.258737650231737,-0.0030402061278244127,311.0,311.0,138.13710929519763,7.599168237044059,0.026242327947282176,329.0,329.0,113.60293048850455,5.831152269570862,0.5567399891045455
1113433257.1,299.0,151.12288520611597,8.252602204760336,-0.159357618267747,311.0,311.0,138.89720260899517,7.602698038906695,0.07402745014964011,329.0,329.0,114.18877819688448,5.8858018980278946,0.4727217110905765
1113433257.2,299.0,151.947160230861,8.232898290140255,-0.36218118136698124,311.0,311.0,139.6577421908362,7.608093597913939,0.0792422022045524,329.0,329.0,114.77963001731071,5.931234510496625,0.3889340961033552
1113433257.3,299.0,152.7687133567049,8.198164226737683,-0.5571874863671665,311.0,311.0,140.41876935079657,7.612449601293578,0.053091755017789025,329.0,329.0,115.37457167014826,5.967598546254203,0.3064782735731093
1113433257.4,299.0,153.58614961809275,8.150561001018763,-0.553042545860494,311.0,311.0,141.18007020843342,7.613567551442596,-0.015200692504711791,329.0,329.0,115.97279268987813,5.996821848343479,0.25237734661031563
1113433257.5,299.0,154.3983926622557,8.094299882241405,-0.6187794041764368,311.0,311.0,141.94127195580074,7.610467395904316,-0.08987392768684616,329.0,329.0,116.57377949349835,6.022914224060629,0.24660359568427745
1113433257.6,299.0,155.20476135941786,8.033074061001042,-0.6564487249051765,311.0,311.0,142.70193801286763,7.602853745433499,-0.16817810280459858,329.0,329.0,117.17745889678609,6.050673841693731,0.2914910208304915
