t,veh_ID1,Y1,v1,a1,Following1,veh_ID2,Y2,v2,a2,Following2,veh_ID3,Y3,v3,a3
2520.0,757.0,195.8377802978728,12.569303100943273,1.1862636544478133,767.0,767.0,150.57032236900048,18.731151172549065,-0.8937942695792465,777.0,777.0,94.86129321301867,21.432160203930042,-3.41376
2521.0,757.0,197.10063840373672,12.687859016334881,1.1789726672113314,767.0,767.0,152.43893969298864,18.641195307213735,-0.8454266332141684,777.0,777.0,96.98542099646264,21.05039546494892,-3.41376
2522.0,757.0,198.3753903912463,12.80718073385724,1.1792112458729906,767.0,767.0,154.29888390128127,18.557688858638684,-0.7691002276900047,777.0,777.0,99.0719451479952,20.680087565702443,-3.1613684885949636
2523.0,757.0,199.66202210994405,12.925453640096778,1.1582447565981209,767.0,767.0,156.15088082610723,18.482249637880948,-0.7085805891221526,777.0,777.0,101.12470544158354,20.375118306064785,-2.3623826995260364
2524.0,757.0,200.96032557599833,13.040615680989125,1.1177304629121174,767.0,767.0,157.9957033011433,18.414199862840437,-0.6436046058384263,777.0,777.0,103.15092736408029,20.149320143870177,-1.7273831613999207
2525.0,757.0,202.26992010652754,13.151274929594337,1.0239953777135802,767.0,767.0,159.83398110645393,18.351356243372056,-0.6051315111038533,777.0,777.0,105.15692833357598,19.970699246043644,-1.6772718239695543
2526.0,757.0,203.59034755555032,13.257274050861351,0.9822181467282848,767.0,767.0,161.66605594412272,18.290140510003887,-0.6112576438906276,777.0,777.0,107.1456723794522,19.80418167148015,-1.6775796061913417
2527.0,757.0,204.920291997501,13.341614788152933,0.9509523570074706,767.0,767.0,163.4918325797672,18.22539220288544,-0.7190060487264374,777.0,777.0,109.11764442486255,19.63525923672755,-1.7257228578374848
2528.0,757.0,206.25943117104168,13.441168682660127,0.9357880545185244,767.0,767.0,165.31070926197526,18.152141441275766,-0.8306700667747883,777.0,777.0,111.07250703531916,19.46199297240502,-1.7650953106643417
2529.0,757.0,207.60851812133424,13.540570323191123,1.0159270574008958,767.0,767.0,167.12171539533145,18.067981225848136,-0.9498039222685343,777.0,777.0,113.00991329824829,19.28613228617737,-1.7304941001746867
2530.0,757.0,208.96769780166784,13.643023283480817,1.0647370526119415,767.0,767.0,168.92378063287646,17.973323525051693,-1.0527524313999115,777.0,777.0,114.92974047204822,19.110411189821384,-1.7152037511717362
2531.0,757.0,210.33740341451536,13.751088973469422,1.1299130780167168,767.0,767.0,170.71595525692746,17.870168955968477,-1.0624921661682751,777.0,777.0,116.83215124650145,18.937804299243016,-1.6694279426152807
2532.0,757.0,211.71817187035538,13.8642801433314,1.1688277688681752,767.0,767.0,172.49752044077397,17.76113472096216,-1.107246635636762,777.0,777.0,118.71762921580255,18.771755086778978,-1.5866148801885367
2533.0,757.0,213.110311418466,13.978510818880896,1.1001898196117772,767.0,767.0,174.26803281579595,17.649112779477313,-1.1219463612154785,777.0,777.0,120.58701488107963,18.615958218762348,-1.4065179452462642
2534.0,757.0,214.51367601458966,14.088781103592853,1.0403300113393825,767.0,767.0,176.0273697514386,17.537625933375843,-1.0965984459564622,777.0,777.0,122.44148711648171,18.473486489279573,-1.2694791064616828
2535.0,757.0,215.92773857468953,14.192470098404023,0.9724366213436947,767.0,767.0,177.77581807786095,17.43134059507078,-0.9150676526932874,777.0,777.0,124.28247798029538,18.346330786994155,-1.1188423216486747
2536.0,757.0,217.35184881565002,14.289734720805594,0.9156228286194003,767.0,767.0,179.51416992066711,17.3356962610526,-0.7950353410648333,777.0,777.0,126.11155897222176,18.23528905153297,-0.9668160597680304
2537.0,757.0,218.78540398903888,14.38136874697232,0.8734390846470256,767.0,767.0,181.24374655389067,17.25583640341902,-0.6328441357718755,777.0,777.0,127.93031305857089,18.139792675449883,-0.8167862772806815
2538.0,757.0,220.2278467906495,14.467487285239514,0.8182083434090525,767.0,767.0,182.96628268990085,17.194886316784128,-0.45693213476327305,777.0,777.0,129.74020985939248,18.058143340981626,-0.6981223424249303
2539.0,757.0,221.6786494936683,14.548566775137456,0.7744558298774274,767.0,767.0,184.6835946391721,17.15135266864145,-0.3337072265219579,777.0,777.0,131.54253065975655,17.988272666300105,-0.5982469180108586
2540.0,757.0,223.13740597249247,14.626562801345932,0.7576391149391286,767.0,767.0,186.39710213416052,17.118797231126926,-0.2705895878577645,777.0,777.0,133.33836616571415,17.928437452852283,-0.5119260087418491
2541.0,757.0,224.6039212617728,14.703742984259584,0.7513867460852672,767.0,767.0,188.10756417901533,17.09044366596861,-0.25571171261876724,777.0,777.0,135.128652264397,17.87728452080405,-0.4623690599072099
2542.0,757.0,226.07813459612927,14.780523702870543,0.7428292802623045,767.0,767.0,189.8152928310324,17.064129374372946,-0.23273641764592295,777.0,777.0,136.9141819073363,17.833308337982945,-0.40061421997677027
2543.0,757.0,227.55991723284478,14.855129031439589,0.7090518640603999,767.0,767.0,191.5206032084599,17.04207817417701,-0.16521968467996617,777.0,777.0,138.69555950201215,17.794243555533303,-0.3659883344898294
2544.0,757.0,229.04893684896422,14.925263290949976,0.65581859368351,767.0,767.0,193.22403923148946,17.026642286413857,-0.10286934135657065,777.0,777.0,140.47311756486388,17.756917701501642,-0.3664896995348754
2545.0,757.0,230.5446825951452,14.989651632668734,0.589113036814897,767.0,767.0,194.92622359123047,17.017044908407055,-0.06381700424441109,777.0,777.0,142.24685036940963,17.71773838941318,-0.4378095021579116
2546.0,757.0,232.04657472707828,15.048191005992672,0.5346252105483218,767.0,767.0,196.62758240533606,17.010131373704017,-0.05625660690426112,777.0,777.0,144.016415474719,17.673563716774094,-0.5054434550232779
2547.0,757.0,233.55405444983936,15.101403449229325,0.4868557911319798,767.0,767.0,198.3282520695442,17.003261910458487,-0.03917051337413543,777.0,777.0,145.78121573265966,17.622441442039744,-0.5861602613183734
2548.0,757.0,235.0666327337937,15.15016222985767,0.44913145259302933,767.0,767.0,200.02822840420575,16.996264782772386,-0.03632663453358993,777.0,777.0,147.5405254882494,17.56375366975424,-0.6669880123757546
2549.0,757.0,236.58392205437545,15.195624181777555,0.42560987257976296,767.0,767.0,201.7276009062804,16.99118525872093,-0.018480079852302024,777.0,777.0,149.29361808505337,17.49809826632565,-0.6712009692510454
2550.0,757.0,238.10564565939487,15.23884791861051,0.4081231239929907,767.0,767.0,203.42668261564387,16.99044892854858,0.010535273008064857,777.0,777.0,151.0399018166327,17.42757636526052,-0.7040447658438952
2551.0,757.0,239.63159453439678,15.28012958142718,0.3881496410541671,767.0,767.0,205.12595094782048,16.99491771498329,0.05240529102286437,777.0,777.0,152.7790748946708,17.355885195501628,-0.6940028472490425
2552.0,757.0,241.1615384456265,15.318748643167584,0.35676480709014075,767.0,767.0,206.82585455047072,17.003154338021467,0.07119061040868843,777.0,777.0,154.51124881390004,17.287593189083346,-0.6377577710741053
2553.0,757.0,242.69515032409737,15.353488926249263,0.2608070182254171,767.0,767.0,208.52661536408726,17.01206193430927,0.06247368230893091,777.0,777.0,156.2369983549034,17.22739763098384,-0.4588027965305056
2554.0,757.0,244.231982946038,15.383163512564215,0.21562708526609545,767.0,767.0,210.2280956682282,17.017544148509625,0.019790517812097622,777.0,777.0,157.95733424869206,17.179320244790304,-0.34355092695405454
2555.0,757.0,245.7714551473655,15.406280513985473,0.15552308783668217,767.0,767.0,211.92974806191066,17.01550372513855,-0.0952284783958361,777.0,777.0,159.6735545851429,17.145086484226525,-0.2277693429677575
