t,veh_ID1,Y1,v1,a1,Following1,veh_ID2,Y2,v2,a2,Following2,veh_ID3,Y3,v3,a3
1113433396.2,916.0,66.94849217432808,11.152396928852617,0.2687424111226692,920.0,920.0,45.52725619082761,12.350158012135408,1.406677403224951,925.0,925.0,24.651934642825058,7.975675476715944,3.0299649269513464
1113433396.3,916.0,68.06488396770969,11.175438938779312,-0.2870125522097169,920.0,920.0,46.76958477087932,12.49641358889868,1.176999598147789,925.0,925.0,25.4655783111748,8.297197890278863,3.41376
1113433396.4,916.0,69.18296680366552,11.186217780337516,-0.10023046696262118,920.0,920.0,48.025208886542266,12.61606872436031,0.936767469269703,925.0,925.0,26.312778729317724,8.646810472579606,3.41376
1113433396.5,916.0,70.30166514906136,11.187749127579222,0.04521495104873782,920.0,920.0,49.291408508388166,12.70792371255751,0.6858962658068761,925.0,925.0,27.1938863827803,8.97534259667193,3.0347633098392843
1113433396.6,916.0,71.42007597291807,11.180467349555014,0.21639179878693188,920.0,920.0,50.56534429830505,12.77079208578034,-1.8416077291664443,925.0,925.0,28.10642488789197,9.275427505561538,2.7976180248273095
1113433396.7,916.0,72.5372431059881,11.162875311845644,-0.2444597103167716,920.0,920.0,51.84406737874789,12.80366952307642,-0.676845605121096,925.0,925.0,29.047831984951177,9.552714435622464,2.5916670319206383
1113433396.8,916.0,73.65215165790522,11.135295726496777,-0.33832257157850604,920.0,920.0,53.12456252539617,12.806233409889314,0.48044862823636597,925.0,925.0,30.016166448671417,9.8139748387823,2.4861301306065724
1113433396.9,916.0,74.76398576225058,11.10138636041041,-0.37821386272457347,920.0,920.0,54.4038421029277,12.779358140741206,1.578231024511146,925.0,925.0,31.010183212930094,10.06636044639131,2.4424344945479173
1113433397.0,916.0,75.87232592153708,11.065416825319508,-0.3818558581875555,920.0,920.0,55.67905074584608,12.724814717626339,-0.7440378470220955,925.0,925.0,32.02908102845964,10.311595864199742,2.3697243151190115
1113433397.1,916.0,76.97702626838131,11.028590111564904,-0.4017868318617742,920.0,920.0,56.94749567831688,12.644083931789664,-1.025742968184239,925.0,925.0,33.072082397595985,10.54843151852715,2.2776092168797883
1113433397.2,916.0,78.07787561689724,10.98839685875395,-0.4592346187125012,920.0,920.0,58.20659035400657,12.537809582004492,-1.3040040229926457,925.0,925.0,34.13827489254387,10.775418380430414,2.1764653085204584
1113433397.3,916.0,79.1743685300933,10.941461405166622,-0.5462185234155356,920.0,920.0,59.45385263085459,12.407435954955814,-1.5540474819985486,925.0,925.0,35.22669500056029,10.992983779898026,2.1006227223788034
1113433397.4,916.0,80.26577560490865,10.886680091141178,-0.6273089511683837,920.0,920.0,60.68732600288271,12.262031485606585,-1.2279763269224389,925.0,925.0,36.33652114178365,11.203539044569157,2.0465924877019543
1113433397.5,916.0,81.35136637041816,10.825135219049084,-0.6687856551035359,920.0,920.0,61.90675223697671,12.126493196273206,-1.005649561361106,925.0,925.0,37.467149414845494,11.409026416667643,2.0008026528443295
1113433397.6,916.0,82.43050424518762,10.757622276339703,-0.7307663867432729,920.0,920.0,63.11459766609713,12.030415386135179,-0.5776807659535499,925.0,925.0,38.61805883896193,11.6091620656611,1.94118193196978
1113433397.7,916.0,83.50256731530943,10.683639126096569,-0.802913894840005,920.0,920.0,64.31513642628786,11.980359817679451,-0.2472183389809862,925.0,925.0,39.78861213021436,11.801903759387514,1.7800241735142506
1113433397.8,916.0,84.56690548061559,10.6031241800264,-0.8661713597719178,920.0,920.0,65.51196336648606,11.956178986284776,-0.21339761037594215,925.0,925.0,40.977888807244696,11.983629781219257,1.6543724157139579
1113433397.9,916.0,85.62297526408706,10.518271489403212,-0.8664065324767114,920.0,920.0,66.7065490430393,11.93553454477975,-0.26653212516805613,925.0,925.0,42.18454497861713,12.149493646229402,1.480249068458894
1113433398.0,916.0,86.67053016130176,10.432826454890602,-0.8524471809856986,920.0,920.0,67.89871579114343,11.90780041730298,-0.3782144262089933,925.0,925.0,43.40680380122561,12.29568280594016,1.2825448695365167
1113433398.1,916.0,87.7096441430226,10.34945317952634,-0.8247300216548413,920.0,920.0,69.08757680140641,11.869419787956826,-0.5140356880712534,925.0,925.0,44.642669082128116,12.421622812109876,1.052330388819407
1113433398.2,916.0,88.74047779721309,10.267219904283472,-0.8295143861991836,920.0,920.0,70.27199584086937,11.81896100130235,-0.5974012560070501,925.0,925.0,45.89022099652397,12.529415475807363,0.9008588681679495
1113433398.3,916.0,89.76288687629084,10.180961677271569,-0.9523198274676548,920.0,920.0,71.45075939662004,11.756310113711123,-0.7229281324913418,925.0,925.0,47.14774102075525,12.620985008818074,0.7583693391041167
1113433398.4,916.0,90.77611475947806,10.08359598647288,-1.107159806787317,920.0,920.0,72.62272270686216,11.68295609113107,-0.8229633225338661,925.0,925.0,48.41360079419095,12.696210459895987,0.6047061973697794
1113433398.5,916.0,91.77880674051734,9.970243634312526,-1.2904697776607337,920.0,920.0,73.78696241793762,11.601838130378358,-0.8865484120112018,925.0,925.0,49.686073781758544,12.753249291456001,-0.3055526885999924
1113433398.6,916.0,92.76938401904138,9.841301936168303,-1.436905739895385,920.0,920.0,74.94285316890645,11.515976888998004,-0.9001686519475212,925.0,925.0,50.963182654950145,12.788928172376108,-0.15509317056515523
1113433398.7,916.0,93.74656292395431,9.702276162090458,-1.4214498528168402,920.0,920.0,76.09000232913209,11.427006315514992,-0.928600506596742,925.0,925.0,52.24258955739937,12.799209876608254,0.022347289597003616
1113433398.8,916.0,94.709662900439,9.559723367603318,-1.4287671822262535,920.0,920.0,77.22808572064862,11.334661514815524,-0.96952509673377,925.0,925.0,53.5215832141163,12.780663257730179,0.21710593784110085
1113433398.9,916.0,95.65848360898913,9.416690803399424,-1.4310424239377424,920.0,920.0,78.35668468631283,11.237317798468476,-1.0313520389807052,925.0,925.0,54.79717287841696,12.731130028283296,-0.7426926931668654
1113433399.0,916.0,96.59297763506389,9.273189718095702,-1.4381348472012423,920.0,920.0,79.47520118921486,11.133012259572132,-1.1205510315605245,925.0,925.0,56.066187753731334,12.649167478003907,-1.1178709285831843
1113433399.1,916.0,97.5131539575423,9.130336731472251,-1.3733251767413657,920.0,920.0,80.58286025497688,11.020169055668086,-1.2154403362791977,925.0,925.0,57.325365644703055,12.53439034143066,-1.4875892991535966
1113433399.2,916.0,98.41927437949788,8.99207170763941,-1.3039059954420904,920.0,920.0,81.6787681724453,10.897989293700645,-1.3138291226359995,925.0,925.0,58.57150258706246,12.388348505757726,-1.8275848356243023
1113433399.3,916.0,99.31201785323832,8.862797767169193,-1.1992304709160124,920.0,920.0,82.7620000980936,10.766649219265368,-1.4050699294781845,925.0,925.0,59.80159782498188,12.213556252630502,-2.0139387533727016
1113433399.4,916.0,100.19234433000965,8.74373176825779,-1.1062492158205652,920.0,920.0,83.8317087199357,10.62752321757674,-1.445628357596936,925.0,925.0,61.01281161976501,12.010719643032004,-2.3187900099328624
1113433399.5,916.0,101.06113420070153,8.632065645580248,-1.0670424452952203,920.0,920.0,84.887227190015,10.482846184008727,-1.489708297313612,925.0,925.0,62.2022854822218,11.778757606104026,-2.636077808959324
1113433399.6,916.0,101.91894603827866,8.524171105962159,-1.0440771618744633,920.0,920.0,85.92809626831828,10.33453538205762,-1.5193534905173378,925.0,925.0,63.36688190551111,11.513170859682011,-3.0370368109959918
1113433399.7,916.0,102.76608870716488,8.418682271762382,-1.0199711857518636,920.0,920.0,86.95396773185063,10.182893888588817,-1.557284336557634,925.0,925.0,64.50318904421042,11.212971914304413,-2.6264280621768616
1113433399.8,916.0,103.60286307564604,8.316805097860724,-0.973409573905852,920.0,920.0,87.96442871474898,10.026325769378188,-1.6080894066091076,925.0,925.0,65.60997708334503,10.922788868387567,-2.1966593685876634
1113433399.9,916.0,104.42978411098395,8.221615608897508,-0.8675596104158507,920.0,920.0,88.95889531353835,9.8630062064092,-1.6825244441899938,925.0,925.0,66.69227247039069,10.723118872525838,-1.122024685812558
1113433400.0,916.0,105.24768682138068,8.136438599037236,-0.758649551600073,920.0,920.0,89.93670833954664,9.693254313756837,-1.7376900053630764,925.0,925.0,67.75978117119338,10.627055143527823,-0.4746356649629605
1113433400.1,916.0,106.05761109309749,8.06204683529895,-0.6616464645219138,920.0,920.0,90.89739076649117,9.520394225133625,-1.7451493528460365,925.0,925.0,68.81968378517729,10.570997136150408,-0.5823928642599087
1113433400.2,916.0,106.8604813713973,7.995358730696971,-0.6115704149989494,920.0,920.0,91.84085950017172,9.348980448477366,-1.6872050312763638,925.0,925.0,69.87380282132006,10.51138358670485,-0.6800359748829262
