t,veh_ID1,Y1,v1,a1,Following1,veh_ID2,Y2,v2,a2,Following2,veh_ID3,Y3,v3,a3
1113433530.4,1257.0,364.62679741358914,7.659761713850011,0.44779768091736655,1262.0,1262.0,343.4749927800498,9.168905144635756,-0.696761724090656,1268.0,1268.0,318.5155428771593,9.86143051850844,0.020740958982965036
1113433530.5,1257.0,365.39512193465083,7.706728707384535,0.5050255608692212,1262.0,1262.0,344.3884890383229,9.10102002082847,-0.6955546322383332,1268.0,1268.0,319.5018966299195,9.865644536696916,0.007091868863990308
1113433530.6,1257.0,366.16835607483546,7.757954096306939,0.5341880966740082,1262.0,1262.0,345.2952024243476,9.033247699663484,-0.694448154414363,1268.0,1268.0,320.48849357938354,9.86629445258351,-0.002799291998523038
1113433530.7,1257.0,366.9467920263083,7.810764933150505,0.5371896726048484,1262.0,1262.0,346.1951385290603,8.96547439458984,-0.6955748120956209,1268.0,1268.0,321.4750558204743,9.864950369232535,-0.0060781353989020955
1113433530.8,1257.0,367.7304393637137,7.862181814956555,0.4034879942377621,1262.0,1262.0,347.08794580940736,8.89067121235186,-0.652869236711961,1268.0,1268.0,322.4614696418637,9.863326058553394,-0.019196379071427436
1113433530.9,1257.0,368.51893939605276,7.90781883182536,0.33491797412065183,1262.0,1262.0,347.97369473643454,8.824307328191734,-0.6309632886055542,1268.0,1268.0,323.44772622882556,9.861805680683775,-0.022257530319740065
1113433531.0,1257.0,369.3114387654513,7.942168556146055,0.2208598393762833,1262.0,1262.0,348.852987324115,8.761544425418327,-0.5832069936735875,1268.0,1268.0,324.43376735926745,9.859016928155704,-0.05377928718671248
1113433531.1,1257.0,370.1066349938747,7.961756012321684,0.09606478754713726,1262.0,1262.0,349.7262693851203,8.704096794686569,-0.5281374939079879,1268.0,1268.0,325.4193759372862,9.853154632218944,-0.10605932230806286
1113433531.2,1257.0,370.90310853821506,7.967714874484739,0.0005372255156775487,1262.0,1262.0,350.5940319004077,8.65115351106195,-0.5179627688567592,1268.0,1268.0,326.40419350923037,9.8431968066648,-0.1376898498217465
1113433531.3,1257.0,371.69969749930374,7.964064347288718,-0.09133442092834694,1262.0,1262.0,351.4565784883566,8.599778247916767,-0.5197740972524874,1268.0,1268.0,327.38778564638164,9.828645936360246,-0.19248833877934962
1113433531.4,1257.0,372.4956159872793,7.954305412222922,-0.15139324184711467,1262.0,1262.0,352.31394103028595,8.547472590669418,-0.5367559428614247,1268.0,1268.0,328.36966248533463,9.808890842699524,-0.2557804522976787
1113433531.5,1257.0,373.29035294695746,7.940433781340533,-0.19362683670294104,1262.0,1262.0,353.16600165035226,8.49373981065629,-0.5486007701656433,1268.0,1268.0,329.3492770774222,9.783400999053834,-0.32261728106846427
1113433531.6,1257.0,374.08358129337887,7.924133147088466,-0.172549959739569,1262.0,1262.0,354.0126308485424,8.438844153148318,-0.5657803794852532,1268.0,1268.0,330.3260640880984,9.752339214468076,-0.35518058890181187
1113433531.7,1257.0,374.87515608979777,7.907362781288464,-0.16725626966344131,1262.0,1262.0,354.85367037187996,8.381946313601286,-0.5948629774512,1268.0,1268.0,331.2995038993437,9.716457010438386,-0.4014431561830765
