t,a_0_origin,a_1_origin,a_2_origin,v_0_origin,v_1_origin,v_2_origin,x_0_origin,x_1_origin,x_2_origin
1118849350.2,0.4413757739229417,0.1212745521557709,0.044150584335041,4.628287404473318,2.942720358055922,3.3170469740549686,0.0,-11.739924552214688,-24.47158876786972
1118849350.3,0.3909438819942079,0.104044207342716,0.0264386916384927,4.673228164722611,2.950678486197812,3.3212253270873844,0.46507577845972037,-11.445254610001882,-24.13967515281246
1118849350.4,0.3383874573842682,0.1367836147682857,0.0036458897420171,4.712608112837812,2.961663439210356,3.322941346825762,0.9343675923377077,-11.149637513731761,-23.807466819116968
1118849350.5,0.2835488645896779,0.1671654726284673,-0.0310936730315259,4.746189310803572,2.975527561777226,3.321804190603701,1.4073074635199134,-10.852777963682257,-23.4752295422453
1118849350.6,0.2112678092291728,0.1944433939454894,-0.0556490079170628,4.773713002262444,2.992021737464301,3.318210458522803,1.883302579173261,-10.554400498720014,-23.143228809789065
1118849350.7,0.1565929146132487,0.2107962555347409,-0.0635406258019083,4.794979368757303,3.0109221550663103,3.3132724556190265,2.3617371977241532,-10.254253304093481,-22.811654664081885
1118849350.8,0.106881019791644,0.2359294298336081,-0.0378649895540517,4.810211039027424,3.032180596784741,3.308277605124917,2.841996718113421,-9.952098166501202,-22.48057716104458
1118849350.9,0.0730293245001032,0.2632559454285572,-0.0286070904385968,4.820611821361474,3.055935450276002,3.3041304502162365,3.323537861132735,-9.647692364147957,-22.149956758277682
1118849351.0,0.0812693298694593,0.2905499906832366,-0.0183652364093173,4.828490109075845,3.082289545421524,3.301199873711325,3.8059929576547518,-9.340781114363239,-21.81969024208138
1118849351.1,0.0974819333438737,0.3025609253202057,-0.0089348904421624,4.836532322409908,3.110975317214336,3.299496634470272,4.289244079229121,-9.031117871231459,-21.48965541667218
1118849351.2,0.1309286049446786,0.3157730159254711,-0.0010201126810031,4.846808760425748,3.141342786461049,3.298900384440493,4.773411133370871,-8.71850196604754,-21.159735565726663
1118849351.3,0.1663515781624171,0.3249326764982708,0.0110853190183983,4.860183718507458,3.172808971823102,3.29928328717144,5.258760757317589,-8.402794378133365,-20.829826382146166
1118849351.4,0.156982074928852,0.3353404115180876,0.0219265960620343,4.876093253707892,3.205236146456893,3.3005391335012666,5.7455746059283115,-8.083892122219481,-20.499835261112338
1118849351.5,0.1543460669104331,0.3482809771273217,0.0312675652548652,4.892802173983712,3.238836020140537,3.302562757156384,6.234019377312848,-7.761688513889595,-20.169680166579525
