t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,396,96.9711,10.161,-0.1774,402,76.2567,8.8969,0.305,407,57.2032,9.4887,0.1285,415,33.9126,9.3975,0.0106,418,19.3222,8.8424,0.2585,427,0.0,9.7035,1.7259
0.1,396,97.9862,10.142,-0.2589,402,77.1479,8.9268,0.277,407,58.1528,9.5036,0.0616,415,34.8524,9.3988,0.0245,418,20.2075,8.8647,1.0079,427,0.9789,9.8741,1.5329
0.2,396,98.999,10.1144,-0.3714,402,78.0419,8.9535,0.2418,407,59.1033,9.5073,-0.0149,415,35.7924,9.3998,0.0102,418,21.0944,8.8733,0.1529,427,1.974,10.0285,1.3958
0.3,396,100.0086,10.0772,-0.4802,402,78.9384,8.9771,0.2137,407,60.0537,9.4996,-0.143,415,36.7323,9.3984,-0.0595,418,21.9816,8.8709,-0.4814,427,2.9839,10.1695,1.2793
0.4,396,101.0141,10.0322,-0.4679,402,79.8372,8.9983,0.1949,407,61.0028,9.4827,-0.2276,415,37.6718,9.3918,-0.1798,418,22.8682,8.8611,-0.8521,427,4.0073,10.2975,1.1498
0.5,396,102.0149,9.9833,-0.4843,402,80.738,9.018,0.1859,407,61.9499,9.4598,-0.275,415,38.6103,9.3784,-0.1829,418,23.7536,8.8475,-0.1234,427,5.0426,10.4099,0.8329
0.6,396,103.0108,9.9345,-0.4667,402,81.6408,9.0371,0.1855,407,62.8946,9.4336,-0.3011,415,39.5471,9.3584,-0.2447,418,24.6377,8.8327,-0.1269,427,6.0882,10.5021,0.6516
0.7,396,104.0019,9.8887,-0.4263,402,82.5454,9.0562,0.186,407,63.8365,9.4049,-0.3918,415,40.4817,9.3337,-0.2852,418,25.5202,8.8183,-0.1157,427,7.1418,10.5699,0.4393
0.8,396,104.9887,9.8477,-0.3694,402,83.452,9.0752,0.1859,407,64.7755,9.3741,-0.4175,415,41.4137,9.3058,-0.3116,418,26.4015,8.8072,-0.072,427,8.2008,10.6105,0.2143
0.9,396,105.9717,9.812,-0.3193,402,84.3605,9.0939,0.1775,407,65.7113,9.3427,-0.4085,415,42.3428,9.2759,-0.3062,418,27.282,8.8037,0.0182,427,9.2626,10.6237,-0.0043
1.0,396,106.9514,9.7805,-0.2881,402,85.2707,9.1106,0.057,407,66.642,9.2717,-0.358,415,43.2688,9.2449,-0.3127,418,28.1628,8.8114,0.1734,427,10.3243,10.6112,-0.3207
1.1,396,107.9279,9.751,-0.2793,402,86.1824,9.1232,0.0364,407,67.568,9.2473,-0.1877,415,44.1918,9.2137,-0.3097,418,29.0449,8.8312,0.3132,427,11.3837,10.576,-0.597
1.2,396,108.9016,9.7221,-0.2971,402,87.095,9.1292,0.0081,407,68.4918,9.2286,-0.1382,415,45.1116,9.1829,-0.3037,418,29.9295,8.8602,0.4031,427,12.4385,10.5208,-0.8408
1.3,396,109.8723,9.6932,-0.2952,402,88.0078,9.1274,-0.0213,407,69.4139,9.215,-0.0995,415,46.0284,9.1527,-0.2981,418,30.8172,8.8945,0.3511,427,13.4869,10.4474,-0.8895
1.4,396,110.8402,9.6643,-0.2964,402,88.9201,9.1186,-0.0969,407,70.3349,9.205,-0.0753,415,46.9421,9.123,-0.2935,418,31.7084,8.9302,0.3519,427,14.5271,10.356,-1.0881
1.5,396,111.8052,9.6345,-0.3146,402,89.8313,9.1059,-0.113,407,71.2551,9.1973,-0.0441,415,47.853,9.0937,-0.2889,418,32.6032,8.9654,0.3398,427,15.5572,10.2452,-1.3095
1.6,396,112.767,9.6017,-0.3602,402,90.7413,9.0936,-0.0888,407,72.1745,9.1915,-0.0316,415,48.7609,9.0649,-0.2853,418,33.5015,8.9991,0.3234,427,16.5751,10.1128,-1.5573
1.7,396,113.7253,9.5641,-0.4182,402,91.6503,9.086,-0.0366,407,73.0935,9.1877,-0.0179,415,49.666,9.0361,-0.2899,418,34.403,9.0311,0.3077,427,17.5788,9.963,-1.3086
1.8,396,114.6795,9.5213,-0.4691,402,92.5588,9.0851,0.0266,407,74.0121,9.1862,-0.0014,415,50.5681,9.0067,-0.3,418,35.3076,9.0612,0.2898,427,18.568,9.8205,-1.0867
1.9,396,115.6293,9.4749,-0.4912,402,93.4676,9.0901,0.0762,407,74.9309,9.1878,0.0398,415,51.4672,8.9762,-0.3123,418,36.2151,9.0898,0.2778,427,19.545,9.7192,-0.6156
2.0,396,116.5745,9.4279,-0.46,402,94.377,9.0979,0.0853,407,75.8499,9.1934,0.0972,415,52.3633,8.9449,-0.3161,418,37.1255,9.1178,0.2781,427,20.5142,9.6652,-0.2925
2.1,396,117.515,9.3823,-0.4401,402,95.2872,9.1052,0.0656,407,76.7698,9.2041,0.1608,415,53.2563,8.9143,-0.2432,418,38.0387,9.1464,0.2843,427,21.4791,9.6326,-0.334
2.2,396,118.451,9.3383,-0.4293,402,96.1979,9.1105,0.0388,407,77.691,9.2197,0.2158,415,54.1463,8.8868,-0.2042,418,38.9548,9.1759,0.2924,427,22.4406,9.5977,-0.4343
2.3,396,119.3827,9.2949,-0.428,402,97.1092,9.1143,0.032,407,78.6139,9.2391,0.2095,415,55.034,8.8659,-0.1364,418,39.8739,9.2055,0.2861,427,23.3982,9.5533,-0.5406
2.4,396,120.31,9.2521,-0.3795,402,98.0208,9.1179,0.0339,407,79.5389,9.261,0.2272,415,55.9199,8.8539,-0.058,418,40.7959,9.2336,0.264,427,24.3508,9.4997,-0.6374
2.5,396,121.2332,9.2119,-0.3445,402,98.9328,9.1216,0.0321,407,80.4662,9.2841,0.2354,415,56.8051,8.8501,-0.0093,418,41.7205,9.2591,0.2042,427,25.2977,9.438,-0.6599
