t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,299,74.0132,8.2339,0.0696,311,62.106,7.6567,-0.2976,329,38.3381,5.5654,0.6673,348,27.2548,4.6912,0.4048,343,15.6144,3.9533,0.885,354,0.0,3.016,-0.1018
0.1,299,74.837,8.2417,0.0656,311,62.8702,7.6267,-0.1938,329,38.898,5.6324,0.6982,348,27.726,4.7324,0.4488,343,16.0141,4.0413,0.9525,354,0.301,3.0045,-0.1443
0.2,299,75.6616,8.2493,0.0641,311,63.6319,7.6086,-0.1026,329,39.4647,5.7012,0.6505,348,28.2016,4.7796,0.5246,343,16.423,4.1365,1.034,354,0.6009,2.992,-0.2193
0.3,299,76.4868,8.256,0.0496,311,64.3924,7.6003,-0.0578,329,40.0382,5.7687,0.6203,348,28.6823,4.8353,0.6191,343,16.8419,4.2403,1.1309,354,0.8997,2.9854,-0.0321
0.4,299,77.3126,8.2587,-0.003,311,65.1524,7.5992,0.0262,329,40.6182,5.8312,0.5567,348,29.1691,4.8988,0.6851,343,17.2716,4.3535,1.1986,354,1.1985,2.9908,0.2371
0.5,299,78.1381,8.2526,-0.1594,311,65.9125,7.6027,0.074,329,41.204,5.8858,0.4727,348,29.6623,4.9657,0.6865,343,17.713,4.4753,1.2773,354,1.4986,3.0097,0.4778
0.6,299,78.9624,8.2329,-0.3622,311,66.673,7.6081,0.0792,329,41.7949,5.9312,0.3889,348,30.1621,5.0311,0.6524,343,18.1669,4.6034,1.3276,354,1.801,3.0384,0.3389
0.7,299,79.784,8.1982,-0.5572,311,67.434,7.6124,0.0531,329,42.3898,5.9676,0.3065,348,30.6684,5.0956,0.6638,343,18.6339,4.7354,1.3543,354,2.1064,3.0713,0.354
0.8,299,80.6014,8.1506,-0.553,311,68.1953,7.6136,-0.0152,329,42.988,5.9968,0.2524,348,31.1814,5.1639,0.7312,343,19.1141,4.8693,1.3236,354,2.4153,3.1053,0.3607
0.9,299,81.4136,8.0943,-0.6188,311,68.9565,7.6105,-0.0899,329,43.589,6.0229,0.2466,348,31.7015,5.2382,0.7847,343,19.6078,5.0041,1.3271,354,2.7276,3.1418,0.4087
1.0,299,82.22,8.0331,-0.6564,311,69.7172,7.6029,-0.1682,329,44.1927,6.0507,0.2915,348,32.2292,5.3143,0.7401,343,20.1149,5.138,1.3068,354,3.0439,3.1846,0.4587
1.1,299,83.0201,7.9679,-0.7004,311,70.4769,7.5904,-0.1585,329,44.7994,6.0828,0.3384,348,32.7642,5.3868,0.6848,343,20.6352,5.2679,1.2477,354,3.3649,3.2339,0.5103
1.2,299,83.8133,7.8977,-0.7377,311,71.235,7.5733,-0.2062,329,45.4094,6.1179,0.3501,348,33.3063,5.4547,0.6487,343,21.1681,5.3898,1.0961,354,3.6908,3.2853,0.4987
1.3,299,84.5993,7.8214,-0.7994,311,71.9913,7.5525,-0.2358,329,46.0229,6.1515,0.3097,348,33.8551,5.5206,0.6461,343,21.7126,5.5001,0.9735,354,4.0218,3.3334,0.4459
1.4,299,85.3774,7.7402,-0.8373,311,72.7454,7.5296,-0.2502,329,46.6394,6.1796,0.2427,348,34.4104,5.5863,0.6501,343,22.2674,5.5969,0.8412,354,4.3572,3.376,0.4068
1.5,299,86.1473,7.6573,-0.8336,311,73.4972,7.5054,-0.2901,329,47.2585,6.2015,0.189,348,34.9723,5.6509,0.6321,343,22.8313,5.6804,0.7254,354,4.6967,3.4137,0.3674
1.6,299,86.909,7.5769,-0.7686,311,74.2464,7.4792,-0.3183,329,47.8796,6.22,0.1764,348,35.5405,5.7137,0.6142,343,23.403,5.7534,0.67,354,5.0399,3.4496,0.3675
1.7,299,87.6629,7.5026,-0.6964,311,74.9922,7.4368,-0.3538,329,48.5025,6.239,0.1971,348,36.1149,5.7754,0.6098,343,23.9816,5.8194,0.6172,354,5.3867,3.4877,0.4139
1.8,299,88.4098,7.4349,-0.6379,311,75.7343,7.4049,-0.3882,329,49.1275,6.2602,0.218,348,36.6956,5.8369,0.596,343,24.5666,5.8808,0.5784,354,5.7377,3.5315,0.4987
1.9,299,89.1501,7.3704,-0.633,311,76.4731,7.3703,-0.3669,329,49.7546,6.2827,0.22,348,37.2823,5.8978,0.582,343,25.1576,5.9387,0.5517,354,6.0934,3.5822,0.5714
2.0,299,89.8838,7.3033,-0.7264,311,77.2082,7.3334,-0.3889,329,50.384,6.3042,0.2003,348,37.875,5.956,0.5451,343,25.7543,5.9952,0.5867,354,6.4545,3.6395,0.6383
2.1,299,90.6104,7.2292,-0.8156,311,77.9396,7.2944,-0.4084,329,51.0154,6.3237,0.1787,348,38.4733,6.0099,0.4975,343,26.3567,6.0528,0.6151,354,6.8216,3.703,0.7017
2.2,299,91.3292,7.1468,-0.898,311,78.667,7.2537,-0.4255,329,51.6487,6.3419,0.1784,348,39.0767,6.059,0.4384,343,26.9651,6.1144,0.6719,354,7.1954,3.7725,0.741
2.3,299,92.0394,7.0576,-0.9567,311,79.3903,7.2114,-0.4441,329,52.2838,6.3605,0.1922,348,39.6848,6.1034,0.3963,343,27.5799,6.1824,0.746,354,7.5764,3.8485,0.8093
2.4,299,92.7405,6.9637,-0.9682,311,80.1092,7.1674,-0.4608,329,52.9208,6.3804,0.2035,348,40.2972,6.1432,0.3522,343,28.2019,6.2571,0.7403,354,7.9654,3.9309,0.8707
2.5,299,93.4319,6.8663,-0.9993,311,80.8237,7.1217,-0.4791,329,53.5599,6.4005,0.1949,348,40.9132,6.1781,0.3035,343,28.8315,6.3359,0.7554,354,8.3628,4.0175,0.8963
2.6,299,94.1136,6.7659,-1.0271,311,81.5335,7.0738,-0.5077,329,54.2008,6.4188,0.1536,348,41.5325,6.208,0.2756,343,29.4689,6.4124,0.6961,354,8.7689,4.1043,0.8646
2.7,299,94.785,6.6632,-1.048,311,82.2383,7.0222,-0.5366,329,54.8435,6.4342,0.1263,348,42.1546,6.2342,0.2495,343,30.1135,6.4797,0.5825,354,9.1835,4.1879,0.8252
2.8,299,95.4461,6.5594,-1.0061,311,82.9377,6.9659,-0.5839,329,55.4875,6.4469,0.1036,348,42.7793,6.2592,0.2509,343,30.7643,6.5346,0.4249,354,9.6064,4.2695,0.8227
2.9,299,96.097,6.457,-0.9772,311,83.6313,6.9065,-0.5996,329,56.1327,6.4573,0.0847,348,43.4065,6.2851,0.2671,343,31.4199,6.5776,0.3316,354,10.0375,4.3534,0.872
3.0,299,96.7378,6.3591,-0.9192,311,84.319,6.8478,-0.5703,329,56.7789,6.4656,0.0653,348,44.0364,6.3123,0.2177,343,32.0793,6.6111,0.2578,354,10.4773,4.4427,0.9179
3.1,299,97.3691,6.268,-0.844,311,85.0011,6.7931,-0.4931,329,57.4257,6.4717,0.0451,348,44.669,6.3398,0.2146,343,32.7417,6.6367,0.1906,354,10.9263,4.5361,0.9396
3.2,299,97.9918,6.1847,-0.78,311,85.6779,6.7437,-0.4447,329,58.0731,6.4757,0.0273,348,45.3033,6.3469,0.2072,343,33.4063,6.655,0.1199,354,11.3846,4.6296,0.9204
3.3,299,98.6064,6.108,-0.7263,311,86.35,6.6992,-0.3976,329,58.7208,6.4784,0.0205,348,45.9393,6.3726,0.1978,343,34.0724,6.6677,0.0808,354,11.8521,4.7208,0.8929
3.4,299,99.2136,6.0352,-0.7031,311,87.018,6.6598,-0.349,329,59.3688,6.4814,0.0469,348,46.5778,6.396,0.134,343,34.7396,6.6762,0.055,354,12.3286,4.8098,0.8848
3.5,299,99.8135,5.9641,-0.6938,311,87.6822,6.6247,-0.3337,329,60.0172,6.4871,0.0959,348,47.2183,6.414,0.0874,343,35.4075,6.6816,0.0313,354,12.814,4.8976,0.8762
3.6,299,100.4065,5.8944,-0.6573,311,88.343,6.5914,-0.3323,329,60.6665,6.4977,0.1673,348,47.8601,6.423,0.0223,343,36.0758,6.6838,0.0029,354,13.3081,4.9847,0.8695
3.7,299,100.9926,5.828,-0.6157,311,89.0005,6.5573,-0.3501,329,61.3171,6.5143,0.2474,348,48.5024,6.4225,-0.0281,343,36.7441,6.6828,-0.0171,354,13.8109,5.0717,0.876
3.8,299,101.5723,5.7666,-0.5608,311,89.6544,6.522,-0.3554,329,61.9697,6.5371,0.262,348,49.1444,6.4176,-0.0791,343,37.4122,6.6803,-0.0195,354,14.3225,5.1604,0.9071
3.9,299,102.1462,5.7109,-0.5076,311,90.3049,6.4875,-0.3142,329,62.6248,6.5649,0.3045,348,49.786,6.4157,0.0221,343,38.0802,6.6787,-0.0045,354,14.8432,5.2521,0.9405
4.0,299,102.7147,5.6603,-0.4532,311,90.9521,6.4559,-0.2807,329,63.2828,6.5958,0.3237,348,50.4279,6.4216,0.1562,343,38.7481,6.6799,0.0385,354,15.3731,5.3465,0.9625
4.1,299,103.2785,5.6143,-0.4121,311,91.5963,6.4278,-0.2464,329,63.944,6.6275,0.3217,348,51.0707,6.4349,0.2485,343,39.4164,6.6854,0.0999,354,15.9125,5.4423,0.9682
4.2,299,103.8378,5.5726,-0.3711,311,92.2378,6.4032,-0.2151,329,64.6082,6.6583,0.3123,348,51.7151,6.4524,0.1907,343,40.0855,6.6963,0.1724,354,16.4616,5.5383,0.9714
4.3,299,104.3932,5.5356,-0.3266,311,92.8771,6.3819,-0.1768,329,65.2756,6.6878,0.2984,348,52.3613,6.4708,0.1915,343,40.756,6.7131,0.2516,354,17.0202,5.6343,0.976
4.4,299,104.9452,5.504,-0.1578,311,93.5143,6.3637,-0.1487,329,65.9458,6.7168,0.304,348,53.0093,6.4897,0.1993,343,41.4284,6.7362,0.266,354,17.5885,5.732,1.0031
4.5,299,105.4944,5.4801,-0.1068,311,94.15,6.3487,-0.1188,329,66.619,6.748,0.3418,348,53.6593,6.51,0.2206,343,42.1034,6.7643,0.3094,354,18.1668,5.8332,1.049
4.6,299,106.0417,5.4667,-0.0421,311,94.7843,6.3371,-0.0885,329,67.2956,6.784,0.3889,348,54.3114,6.5326,0.245,343,42.7814,6.7955,0.3277,354,18.7553,5.9382,1.0312
4.7,299,106.5883,5.4653,0.0266,311,95.4175,6.3286,-0.0776,329,67.9761,6.8258,0.4428,348,54.9659,6.5575,0.2692,343,43.4626,6.8276,0.3293,354,19.3544,6.0437,1.0101
4.8,299,107.1354,5.476,0.1877,311,96.0501,6.322,-0.0666,329,68.6609,6.8709,0.4558,348,55.623,6.5849,0.2939,343,44.1469,6.8594,0.1682,354,19.9638,6.1443,0.9358
4.9,299,107.6841,5.4978,0.3076,311,96.6819,6.3152,-0.0803,329,69.3502,6.915,0.4225,348,56.283,6.6144,0.314,343,44.8344,6.8894,0.1544,354,20.5829,6.2364,0.8467
5.0,299,108.2355,5.5295,0.4121,311,97.313,6.3064,-0.1089,329,70.0437,6.955,0.3806,348,56.946,6.6448,0.2662,343,45.5228,6.879,0.1292,354,21.2107,6.3206,0.7964
5.1,299,108.7904,5.5697,0.4994,311,97.9431,6.2953,-0.1161,329,70.7411,6.9914,0.3578,348,57.6119,6.6733,0.2347,343,46.2117,6.8998,0.0952,354,21.8467,6.4,0.7664
5.2,299,109.3497,5.6166,0.4783,311,98.572,6.2827,-0.1209,329,71.442,7.0277,0.379,348,58.2804,6.6969,0.1781,343,46.9024,6.9141,0.0594,354,22.4906,6.4772,0.7518
5.3,299,109.914,5.6679,0.5061,311,99.1997,6.2705,-0.1093,329,72.1467,7.067,0.4187,348,58.9509,6.7137,0.117,343,47.5943,6.9224,0.03,354,23.1421,6.5525,0.7314
5.4,299,110.4834,5.7199,0.491,311,99.8262,6.26,-0.0895,329,72.8555,7.1086,0.3706,348,59.6228,6.7244,0.0505,343,48.2867,6.926,0.0085,354,23.801,6.6252,0.6902
5.5,299,111.0577,5.7677,0.4274,311,100.4518,6.2517,-0.0726,329,73.5683,7.1478,0.3205,348,60.2956,6.7307,0.0296,343,48.9793,6.9261,-0.0082,354,24.4669,6.6941,0.6489
5.6,299,111.6365,5.8069,0.2635,311,101.0766,6.2456,-0.0507,329,74.2847,7.179,0.2298,348,60.9688,6.7342,0.0144,343,49.6717,6.9231,-0.0508,354,25.1396,6.7586,0.6058
5.7,299,112.2185,5.8343,0.1639,311,101.701,6.2412,-0.0382,329,75.0036,7.2004,0.1484,348,61.6423,6.7352,-0.0016,343,50.3637,6.9171,-0.0855,354,25.8185,6.8192,0.5708
5.8,299,112.8027,5.8496,0.0739,311,102.3249,6.2371,-0.046,329,75.7244,7.2155,0.1415,348,62.3157,6.7337,-0.0145,343,51.055,6.908,-0.1219,354,26.5032,6.8768,0.5288
5.9,299,113.388,5.856,0.0261,311,102.9483,6.2309,-0.0871,329,76.4467,7.2301,0.1657,348,62.9889,6.7302,-0.0215,343,51.7452,6.8959,-0.1533,354,27.1937,6.9321,0.5073
6.0,299,113.9738,5.8596,0.0479,311,103.5709,6.2208,-0.1403,329,77.1706,7.2477,0.2051,348,63.6617,6.7266,-0.0154,343,52.4341,6.8819,-0.1416,354,27.8895,6.9838,0.4613
6.1,299,114.5601,5.8657,0.0988,311,104.1922,6.2061,-0.1923,329,77.8964,7.268,0.2226,348,64.3343,6.7255,0.0042,343,53.1216,6.8679,-0.1307,354,28.5901,7.0289,0.3834
6.2,299,115.1471,5.8762,0.1546,311,104.8119,6.1873,-0.2295,329,78.6242,7.289,0.2028,348,65.0071,6.729,0.0677,343,53.8078,6.8556,-0.1073,354,29.2948,7.0648,0.2688
6.3,299,115.7355,5.8912,0.2093,311,105.4296,6.166,-0.2244,329,79.3542,7.3096,0.1975,348,65.6804,6.7374,0.1199,343,54.4928,6.8451,-0.0954,354,30.0026,7.0911,0.1874
6.4,299,116.3256,5.9107,0.2281,311,106.045,6.1435,-0.2321,329,80.0861,7.3297,0.1962,348,66.3547,6.7494,0.146,343,55.1768,6.8344,-0.125,354,30.7126,7.109,0.1222
6.5,299,116.9179,5.9345,0.2689,311,106.6582,6.1204,-0.2372,329,80.8201,7.3495,0.1891,348,67.0303,6.7629,0.1514,343,55.8595,6.8206,-0.1704,354,31.4241,7.121,0.086
6.6,299,117.5127,5.9615,0.2956,311,107.2691,6.0966,-0.2441,329,81.556,7.3676,0.1248,348,67.7074,6.7775,0.1772,343,56.5407,6.8026,-0.2167,354,32.1367,7.1313,0.1171
6.7,299,118.1103,5.9905,0.3109,311,107.8775,6.0723,-0.2142,329,82.2934,7.382,0.0898,348,68.386,6.7959,0.2447,343,57.2199,6.7812,-0.2414,354,32.8505,7.1443,0.1669
6.8,299,118.7108,6.0211,0.3368,311,108.4836,6.0482,-0.2055,329,83.0321,7.3911,0.0469,348,69.0669,6.8218,0.3503,343,57.8969,6.7591,-0.1832,354,33.5658,7.1618,0.2157
6.9,299,119.3146,6.0543,0.3749,311,109.0873,6.0265,-0.1722,329,83.7714,7.3949,0.0093,348,69.7509,6.8571,0.4581,343,58.5718,6.7388,-0.1549,354,34.283,7.1827,0.2422
7.0,299,119.9219,6.0923,0.4373,311,109.6891,6.0102,-0.1112,329,84.5109,7.3947,-0.0246,348,70.4387,6.9005,0.4604,343,59.2449,6.723,-0.1109,354,35.0024,7.2055,0.2457
7.1,299,120.5334,6.1366,0.5105,311,110.2897,6.0019,-0.044,329,85.2502,7.3921,-0.0463,348,71.1312,6.9484,0.4839,343,59.9167,6.7127,-0.0616,354,35.7242,7.2293,0.2551
7.2,299,121.1495,6.187,0.5175,311,110.8899,6.0023,0.0516,329,85.9892,7.3877,-0.0777,348,71.8284,6.9968,0.47,343,60.5877,6.708,-0.0295,354,36.4483,7.2542,0.2676
7.3,299,121.771,6.2414,0.5405,311,111.4905,6.0089,0.1018,329,86.7276,7.3797,-0.1478,348,72.5304,7.0429,0.4391,343,61.2585,6.7084,0.0407,354,37.1751,7.2812,0.299
7.4,299,122.3979,6.2963,0.528,311,112.0918,6.017,0.0846,329,87.4648,7.365,-0.208,348,73.2369,7.0858,0.3996,343,61.9296,6.7134,0.1113,354,37.9048,7.3122,0.3321
7.5,299,123.0301,6.3482,0.4813,311,112.6937,6.0213,0.0166,329,88.2001,7.3411,-0.3213,348,73.9474,7.1258,0.3731,343,62.6015,6.7237,0.1967,354,38.6378,7.3484,0.383
7.6,299,123.6672,6.3937,0.3569,311,113.2957,6.0186,-0.0862,329,88.9325,7.3072,-0.4285,348,74.6619,7.1632,0.3483,343,63.2746,6.7399,0.1904,354,39.3746,7.3882,0.405
7.7,299,124.3084,6.4301,0.2685,311,113.8971,6.0081,-0.1847,329,89.6612,7.2652,-0.4995,348,75.38,7.198,0.324,343,63.9497,6.7617,0.2374,354,40.1154,7.4277,0.3767
7.8,299,124.9527,6.4561,0.1776,311,114.497,5.9911,-0.2524,329,90.3854,7.2193,-0.4405,348,76.1014,7.2303,0.2943,343,64.6271,6.7863,0.2452,354,40.8599,7.4619,0.262
