t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,542,93.4595,5.9532,0.0994,561,82.2234,6.2789,-0.2435,565,52.2839,8.805,0.6005,571,37.3465,7.4174,0.3157,582,21.8713,6.6117,0.4903,611,0.0,6.6203,-0.1281
0.1,542,94.0553,5.9632,0.1208,561,82.8502,6.2555,-0.2442,565,53.1673,8.8624,0.5547,571,38.0898,7.4483,0.2598,582,22.535,6.6623,0.5374,611,0.6614,6.6086,-0.063
0.2,542,94.6522,5.9752,0.1434,561,83.4745,6.2317,-0.2519,565,54.0563,8.9182,0.5693,571,38.8358,7.4734,0.2391,582,23.204,6.7167,0.5927,611,1.3221,6.6043,-0.0094
0.3,542,95.2504,5.9892,0.1408,561,84.0964,6.2059,-0.2839,565,54.9511,8.977,0.6146,571,39.5843,7.4947,0.2165,582,23.8787,6.7769,0.6599,611,1.9826,6.6063,0.0576
0.4,542,95.8501,6.0047,0.1495,561,84.7155,6.1766,-0.2832,565,55.8519,9.039,0.5776,571,40.3348,7.5162,0.2442,582,24.5597,6.843,0.7148,611,2.6436,6.6128,0.1057
0.5,542,96.4514,6.0201,0.1395,561,85.3316,6.1446,-0.2952,565,56.7588,9.0995,0.5358,571,41.0877,7.5421,0.3087,582,25.2474,6.9128,0.6842,611,3.3053,6.6224,0.1335
0.6,542,97.054,6.0335,0.112,561,85.9445,6.1143,-0.2542,565,57.6714,9.1529,0.4481,571,41.8435,7.5743,0.3501,582,25.9422,6.9825,0.6626,611,3.9681,6.6331,-0.0388
0.7,542,97.6579,6.0434,-0.0502,561,86.5548,6.0907,-0.1721,565,58.5889,9.1963,0.3508,571,42.6029,7.6121,0.3951,582,26.6438,7.0484,0.6117,611,4.6318,6.6418,-0.0253
0.8,542,98.2625,6.0489,-0.0198,561,87.1631,6.0761,-0.0691,565,59.5102,9.2302,0.2599,571,43.3661,7.6526,0.4018,582,27.3516,7.1088,0.5555,611,5.2962,6.6452,0.0002
0.9,542,98.8674,6.0497,0.0095,561,87.7704,6.0688,-0.0301,565,60.4346,9.2569,0.2091,571,44.1333,7.6917,0.3673,582,28.0653,7.1642,0.5421,611,5.9605,6.641,0.0304
1.0,542,99.4722,6.0465,0.0319,561,88.3771,6.0656,-0.0131,565,61.3614,9.2785,0.1708,571,44.9042,7.7257,0.2761,582,28.7843,7.2172,0.5332,611,6.624,6.6297,-0.1403
1.1,542,100.0766,6.0406,-0.0567,561,88.9836,6.0642,-0.0064,565,62.2901,9.2955,0.1277,571,45.6781,7.7525,0.2059,582,29.5087,7.2708,0.5548,611,7.2863,6.6146,-0.1536
