t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,1,65.2508,6.2369,0.1959,11,48.3681,5.88,-0.1444,24,30.2817,7.003,-0.1054,44,18.5095,7.6418,-0.8631,55,7.7316,6.9756,0.0086,54,0.0,5.8911,0.4581
0.1,1,65.8747,6.2419,0.0536,11,48.9554,5.8667,-0.0573,24,30.9815,6.9938,-0.1927,44,19.2694,7.5556,-0.8609,55,8.4287,6.9661,-0.1402,54,0.5914,5.9359,0.4506
0.2,1,66.4988,6.2402,-0.1405,11,49.5417,5.8589,-0.0265,24,31.6802,6.9793,-0.1908,44,20.0207,7.4695,-0.8591,55,9.1245,6.9501,-0.2044,54,1.1873,5.9831,0.5066
0.3,1,67.1224,6.2302,-0.3614,11,50.1275,5.8563,-0.0014,24,32.3771,6.9591,-0.2565,44,20.7633,7.3836,-0.859,55,9.8185,6.9292,-0.2471,54,1.7883,6.0368,0.5673
0.4,1,67.7445,6.2117,-0.2335,11,50.7131,5.8572,0.0115,24,33.0717,6.9324,-0.3334,44,21.4974,7.2976,-0.8435,55,10.5102,6.9053,-0.2676,54,2.395,6.0965,0.611
0.5,1,68.3643,6.1858,-0.3003,11,51.299,5.8593,0.0356,24,33.7633,6.899,-0.4051,44,22.2228,7.2119,-0.838,55,11.1995,6.8802,-0.2192,54,3.0077,6.1581,0.6027
0.6,1,68.9814,6.1549,-0.3351,11,51.8849,5.8602,-0.0035,24,34.4512,6.8607,-0.3993,44,22.9398,7.1275,-0.8171,55,11.8863,6.8551,-0.2144,54,3.6264,6.2168,0.556
0.7,1,69.5952,6.1225,-0.3333,11,52.4709,5.8579,-0.0772,24,35.1353,6.8209,-0.3968,44,23.6485,7.0463,-0.7764,55,12.5706,6.8319,-0.1851,54,4.2508,6.2705,0.4868
0.8,1,70.2059,6.0915,-0.2818,11,53.0563,5.8505,-0.186,24,35.8155,6.7818,-0.3833,44,24.3493,6.9701,-0.7043,55,13.2529,6.8145,-0.1157,54,4.8803,6.3193,0.446
0.9,1,70.8137,6.0635,-0.2488,11,53.6406,5.8362,-0.1931,24,36.4917,6.7435,-0.3818,44,25.0428,6.9001,-0.6413,55,13.934,6.8068,-0.0232,54,5.5144,6.3639,0.4081
1.0,1,71.4188,6.0389,-0.2178,11,54.2232,5.8148,-0.2664,24,37.1641,6.7046,-0.3977,44,25.7297,6.8364,-0.5836,55,14.6149,6.8103,0.108,54,6.1529,6.4045,0.3682
1.1,1,72.0216,6.0171,-0.1951,11,54.8033,5.7877,-0.3167,24,37.8326,6.6639,-0.4211,44,26.4104,6.7779,-0.5397,55,15.2965,6.8226,0.187,54,6.7952,6.4414,0.3412
1.2,1,72.6223,5.9971,-0.1922,11,55.3805,5.7569,-0.3444,24,38.4968,6.6207,-0.4489,44,27.0854,6.7232,-0.5292,55,15.9796,6.8387,0.1966,54,7.441,6.4754,0.3182
1.3,1,73.2211,5.9777,-0.1922,11,55.9546,5.7241,-0.3312,24,39.1566,6.5755,-0.4604,44,27.7551,6.6707,-0.5139,55,16.6642,6.8536,0.1214,54,8.0901,6.5073,0.3
1.4,1,73.8178,5.9581,-0.1953,11,56.5253,5.6902,-0.3411,24,39.8119,6.5318,-0.3156,44,28.4196,6.6193,-0.5088,55,17.3501,6.8654,0.0913,54,8.7424,6.5375,0.284
1.5,1,74.4127,5.9385,-0.1911,11,57.0926,5.6554,-0.3458,24,40.4633,6.4958,-0.2315,44,29.079,6.5681,-0.5092,55,18.0371,6.8745,0.0726,54,9.3975,6.5657,0.24
1.6,1,75.0056,5.92,-0.1551,11,57.6564,5.621,-0.3362,24,41.1117,6.4723,-0.1248,44,29.7333,6.5171,-0.4859,55,18.725,6.8819,0.0609,54,10.0554,6.5915,0.2139
1.7,1,75.5968,5.9037,-0.131,11,58.2169,5.5887,-0.251,24,41.7584,6.4619,-0.0338,44,30.3825,6.4675,-0.464,55,19.4135,6.8882,0.0511,54,10.7157,6.6141,0.185
