t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,511,76.0641,10.2342,0.0114,519,59.1863,8.1577,0.1775,538,29.7089,6.8757,0.2069,546,19.4568,6.2689,-0.2153,554,8.4098,7.1766,-0.5053,566,0.0,7.3725,-0.2255
0.1,511,77.0875,10.233,-0.0004,519,60.003,8.1755,0.2042,538,30.3976,6.8983,0.2669,546,20.0826,6.2472,-0.3556,554,9.1249,7.1257,-0.5173,566,0.7361,7.3504,-0.2354
0.2,511,78.1107,10.2319,-0.0003,519,60.8215,8.1958,0.2312,538,31.0888,6.926,0.3132,546,20.7057,6.2165,-0.3158,554,9.8349,7.0741,-0.5173,566,1.4699,7.3247,-0.3023
0.3,511,79.1339,10.2309,-0.0004,519,61.6423,8.2187,0.2973,538,31.7829,6.9567,0.3302,546,21.3257,6.1823,-0.3189,554,10.5397,7.0232,-0.5049,566,2.2008,7.2924,-0.3595
0.4,511,80.1569,10.2304,0.0001,519,62.4654,8.2441,0.3283,538,32.4801,6.9874,0.3143,546,21.9423,6.1504,-0.2719,554,11.2396,6.9735,-0.4917,566,2.9281,7.2549,-0.3935
0.5,511,81.1801,10.2329,0.0548,519,63.2922,8.2924,0.3596,538,33.1803,7.0154,0.2748,546,22.5561,6.1244,-0.208,554,11.9345,6.9246,-0.4887,566,3.6517,7.2159,-0.392
0.6,511,82.2038,10.2411,0.1366,519,64.123,8.323,0.3931,538,33.8835,7.0483,0.2363,546,23.1675,6.1051,-0.1359,554,12.6245,6.8753,-0.499,566,4.3713,7.1776,-0.3788
0.7,511,83.2287,10.2564,0.2207,519,64.957,8.3565,0.36,538,34.5894,7.0701,0.222,546,23.7773,6.0912,-0.0969,554,13.3095,6.8248,-0.5071,566,5.0872,7.14,-0.3791
0.8,511,84.2554,10.2779,0.2807,519,65.7945,8.3931,0.3927,538,35.2975,7.0922,0.2362,546,24.386,6.0812,-0.0707,554,13.9894,6.7731,-0.5151,566,5.7993,7.1017,-0.3971
0.9,511,85.2844,10.3022,0.2273,519,66.6358,8.4328,0.4226,538,36.008,7.1171,0.2769,546,24.9937,6.074,-0.049,554,14.6641,6.7212,-0.5131,566,6.5076,7.0644,-0.4306
1.0,511,86.3157,10.324,0.179,519,67.4811,8.475,0.4439,538,36.7211,7.1459,0.3167,546,25.6009,6.0698,-0.0363,554,15.3336,6.6701,-0.4979,566,7.2118,7.0201,-0.4656
1.1,511,87.3489,10.3401,0.1198,519,68.3308,8.5184,0.4385,538,37.4373,7.1773,0.3299,546,26.2079,6.0697,0.0314,554,15.9982,6.6214,-0.434,566,7.9115,6.9728,-0.4916
1.2,511,88.3835,10.3522,0.1052,519,69.1848,8.5617,0.4278,538,38.1565,7.2081,0.2755,546,26.8151,6.0742,0.1025,554,16.6581,6.5768,-0.3898,566,8.6063,6.9233,-0.5085
1.3,511,89.4194,10.3653,0.147,519,70.0431,8.6036,0.4128,538,38.8787,7.2355,0.2325,546,27.4229,6.0832,0.1617,554,17.3138,6.5375,-0.3343,566,9.2961,6.8725,-0.5197
