t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,565,93.6826,8.9182,0.5693,571,78.4621,7.4734,0.2391,582,62.8302,6.7167,0.5927,611,40.9483,6.6043,-0.0094,621,25.2246,6.4326,-0.5717,636,0.0,7.1256,1.2932
0.1,565,94.5774,8.977,0.6146,571,79.2105,7.4947,0.2165,582,63.5049,6.7769,0.6599,611,41.6089,6.6063,0.0576,621,25.8649,6.3745,-0.5646,636,0.719,7.2538,1.1495
0.2,565,95.4782,9.039,0.5776,571,79.9611,7.5162,0.2442,582,64.1859,6.843,0.7148,611,42.2698,6.6128,0.1057,621,26.4996,6.3184,-0.5332,636,1.4502,7.3702,1.0368
0.3,565,96.3851,9.0995,0.5358,571,80.714,7.5421,0.3087,582,64.8737,6.9128,0.6842,611,42.9316,6.6224,0.1335,621,27.1288,6.2669,-0.4415,636,2.1924,7.4744,0.9199
0.4,565,97.2977,9.1529,0.4481,571,81.4698,7.5743,0.3501,582,65.5685,6.9825,0.6626,611,43.5944,6.6331,-0.0388,621,27.7533,6.2225,-0.369,636,2.9444,7.5659,0.7987
0.5,565,98.2152,9.1963,0.3508,571,82.2291,7.6121,0.3951,582,66.27,7.0484,0.6117,611,44.2581,6.6418,-0.0253,621,28.3737,6.186,-0.2951,636,3.7049,7.6443,0.6131
0.6,565,99.1365,9.2302,0.2599,571,82.9924,7.6526,0.4018,582,66.9779,7.1088,0.5555,611,44.9225,6.6452,0.0002,621,28.9909,6.1569,-0.2366,636,4.4726,7.709,0.4944
0.7,565,100.0608,9.2569,0.2091,571,83.7596,7.6917,0.3673,582,67.6915,7.1642,0.5421,611,45.5868,6.641,0.0304,621,29.6053,6.1327,-0.2237,636,5.246,7.7597,0.3716
0.8,565,100.9876,9.2785,0.1708,571,84.5304,7.7257,0.2761,582,68.4106,7.2172,0.5332,611,46.2503,6.6297,-0.1403,621,30.2175,6.1109,-0.2124,636,6.0238,7.7957,0.2449
0.9,565,101.9163,9.2955,0.1277,571,85.3043,7.7525,0.2059,582,69.135,7.2708,0.5548,611,46.9125,6.6146,-0.1536,621,30.8275,6.0896,-0.2131,636,6.8044,7.8167,0.2359
1.0,565,102.8464,9.3069,0.0411,571,86.0806,7.7722,0.1488,582,69.8649,7.327,0.5875,611,47.5733,6.6,-0.1311,621,31.4354,6.0682,-0.2166,636,7.5864,7.8222,-0.0423
1.1,565,103.7774,9.3121,0.0101,571,86.8586,7.7873,0.1226,582,70.6005,7.386,0.6014,611,48.2326,6.5877,-0.109,621,32.0411,6.0461,-0.2416,636,8.3681,7.8117,-0.3288
