t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,730,85.247,10.6446,0.206,765,74.8443,8.7509,0.323,766,64.7138,10.2144,-0.5077,769,30.1302,9.4294,-0.2031,804,13.8709,9.8929,-0.5353,793,0.0,10.19,0.3358
0.1,730,86.3124,10.6643,0.1282,765,75.721,8.7827,0.3114,766,65.7326,10.1627,-0.5354,769,31.0722,9.4109,-0.1209,804,14.8576,9.8408,-0.5492,793,1.0207,10.2247,0.3024
0.2,730,87.3794,10.6754,0.1433,765,76.6008,8.8135,0.3032,766,66.7463,10.1103,-0.5214,769,32.0127,9.3995,-0.0842,804,15.8388,9.7844,-0.5857,793,2.0447,10.255,0.256
0.3,730,88.4471,10.6791,0.0005,765,77.4837,8.844,0.3055,766,67.7548,10.0604,-0.4855,769,32.9522,9.3906,-0.0752,804,16.8143,9.7255,-0.5982,793,3.0715,10.2802,0.2068
0.4,730,89.5149,10.6757,-0.135,765,78.3697,8.8752,0.3165,766,68.7585,10.0138,-0.4599,769,33.8909,9.3827,-0.0657,804,17.7839,9.6665,-0.5901,793,4.1005,10.3001,0.1145
0.5,730,90.5819,10.6659,-0.248,765,79.2588,8.9079,0.3312,766,69.7576,9.9679,-0.4681,769,34.8288,9.3763,-0.0528,804,18.7477,9.6084,-0.5893,793,5.1312,10.3148,0.0809
0.6,730,91.6478,10.6515,-0.1663,765,80.1513,8.9415,0.3347,766,70.752,9.9201,-0.5005,769,35.7662,9.3719,-0.0332,804,19.7057,9.551,-0.5895,793,6.1632,10.3243,0.045
0.7,730,92.7121,10.6345,-0.1818,765,81.0471,8.9745,0.3211,766,71.7414,9.869,-0.5252,769,36.7032,9.3689,-0.0244,804,20.6578,9.4923,-0.6128,793,7.1958,10.3279,0.002
0.8,730,93.7747,10.6167,-0.1845,765,81.9461,9.0056,0.2884,766,72.7257,9.8153,-0.5459,769,37.64,9.3659,-0.0325,804,21.604,9.4304,-0.6584,793,8.2284,10.3243,-0.0857
0.9,730,94.8354,10.5985,-0.1874,765,82.8481,9.034,0.2618,766,73.7044,9.7602,-0.5513,769,38.5764,9.362,-0.1273,804,22.5436,9.3634,-0.7019,793,9.2603,10.3127,-0.1791
1.0,730,95.8943,10.5795,-0.1984,765,83.7528,9.0599,0.2403,766,74.6777,9.7055,-0.5388,769,39.5124,9.3584,-0.0793,804,23.4764,9.2912,-0.7548,793,10.2906,10.2937,-0.2565
1.1,730,96.9512,10.5585,-0.2251,765,84.66,9.0841,0.2264,766,75.6456,9.6529,-0.4845,769,40.4482,9.3584,0.0791,804,24.4017,9.2144,-0.793,793,11.3187,10.2692,-0.3035
1.2,730,98.0059,10.5349,-0.2486,765,85.5695,9.1073,0.237,766,76.6085,9.604,-0.4449,769,41.3844,9.3647,0.2802,804,25.3192,9.1356,-0.7961,793,12.3443,10.2418,-0.2888
1.3,730,99.0582,10.5103,-0.2463,765,86.4814,9.1309,0.2478,766,77.5666,9.5593,-0.4048,769,42.3215,9.3773,0.161,804,26.2289,9.0588,-0.685,793,13.367,10.2133,-0.2951
1.4,730,100.1081,10.4877,-0.1646,765,87.3958,9.1561,0.2693,766,78.5206,9.5189,-0.3633,769,43.2601,9.395,0.2068,804,27.1312,8.9882,-0.6117,793,14.3869,10.1841,-0.3032
1.5,730,101.1559,10.4699,-0.117,765,88.3128,9.1833,0.29,766,79.4707,9.4832,-0.32,769,44.2007,9.4167,0.2459,804,28.027,8.9267,-0.5186,793,15.4038,10.1536,-0.3191
1.6,730,102.2024,10.4582,-0.0684,765,89.2325,9.2117,0.2791,766,80.4174,9.4525,-0.2717,769,45.1436,9.4411,0.2605,804,28.9171,8.8758,-0.4159,793,16.4175,10.1212,-0.3605
1.7,730,103.2479,10.452,-0.03,765,90.1551,9.2393,0.2595,766,81.3614,9.4259,-0.24,769,46.0889,9.4647,0.1532,804,29.8027,8.8357,-0.4145,793,17.4279,10.0857,-0.4001
1.8,730,104.293,10.4497,-0.014,765,91.0802,9.2644,0.2317,766,82.3027,9.4014,-0.2332,769,47.0363,9.4838,0.1101,804,30.6847,8.8048,-0.3207,793,18.4345,10.0456,-0.4586
1.9,730,105.3379,10.4488,-0.0127,765,92.0078,9.2876,0.2199,766,83.2416,9.3767,-0.2481,769,47.9853,9.4957,0.0558,804,31.564,8.7807,-0.2518,793,19.4367,9.9993,-0.5344
2.0,730,106.3826,10.4464,-0.0572,765,92.9378,9.3107,0.2478,766,84.178,9.3509,-0.2585,769,48.935,9.4997,-0.0005,804,32.4396,8.7311,-0.1875,793,20.434,9.9459,-0.579
2.1,730,107.427,10.4399,-0.1371,765,93.8701,9.3359,0.2758,766,85.1118,9.3248,-0.2567,769,49.8849,9.4966,-0.0688,804,33.3121,8.7183,0.0216,793,21.4256,9.8864,-0.63
2.2,730,108.4703,10.4276,-0.166,765,94.8051,9.3638,0.306,766,86.043,9.2996,-0.2391,769,50.8341,9.4887,-0.1026,804,34.1835,8.7112,0.0092,793,22.411,9.8232,-0.6538
2.3,730,109.5122,10.4096,-0.222,765,95.743,9.3944,0.3313,766,86.9718,9.2764,-0.2207,769,51.7825,9.4787,-0.1163,804,35.0546,8.7095,-0.002,793,23.3901,9.7585,-0.6602
2.4,730,110.552,10.3872,-0.2612,765,96.684,9.4268,0.3223,766,87.8984,9.2549,-0.2114,769,52.7298,9.4675,-0.13,804,35.9257,8.7127,-0.0117,793,24.3627,9.6936,-0.6277
2.5,730,111.5895,10.3617,-0.2895,765,97.6283,9.4594,0.3151,766,88.8228,9.2333,-0.2229,769,53.6759,9.4548,-0.1377,804,36.7973,8.72,0.1041,793,25.3289,9.6288,-0.624
2.6,730,112.6243,10.3337,-0.3071,765,98.5759,9.4907,0.2968,766,89.745,9.2103,-0.2383,769,54.6207,9.4406,-0.1504,804,37.6698,8.7306,0.1383,793,26.2885,9.565,-0.6086
2.7,730,113.6561,10.3032,-0.3345,765,99.5264,9.5203,0.2814,766,90.6648,9.1871,-0.201,769,55.564,9.4257,-0.1529,804,38.5436,8.7442,0.1711,793,27.242,9.5045,-0.5602
2.8,730,114.6847,10.2699,-0.3663,765,100.4798,9.5484,0.1553,766,91.5825,9.1668,-0.159,769,56.5059,9.4108,-0.1503,804,39.4188,8.7611,0.2143,793,28.1898,9.4515,-0.4071
2.9,730,115.7099,10.2332,-0.4054,765,101.436,9.5744,0.1398,766,92.4985,9.1518,-0.1056,769,57.4462,9.3957,-0.1605,804,40.296,8.7827,0.2598,793,29.1329,9.4102,-0.2957
3.0,730,116.7312,10.1924,-0.4468,765,102.3932,9.5695,0.1122,766,93.4131,9.1416,-0.0755,769,58.3849,9.3785,-0.1918,804,41.1757,8.811,0.3399,793,30.0725,9.3812,-0.1963
3.1,730,117.7481,10.147,-0.4959,765,103.351,9.5862,0.0776,766,94.3269,9.133,-0.0808,769,59.3217,9.358,-0.2297,804,42.0586,8.8467,0.4186,793,31.0096,9.3619,-0.1325
3.2,730,118.7603,10.0971,-0.5404,765,104.3101,9.5969,0.7183,766,95.2397,9.1239,-0.0898,769,60.2564,9.3352,-0.2407,804,42.9453,8.8879,0.4584,793,31.9451,9.3484,-0.0812
3.3,730,119.7674,10.0434,-0.5763,765,105.27,9.6017,0.1953,766,96.1516,9.1145,-0.0863,769,61.1888,9.3134,-0.1701,804,43.8362,8.9304,0.3936,793,32.8795,9.3384,-0.0596
3.4,730,120.7689,9.9864,-0.5861,765,106.2302,9.6012,-0.285,766,97.0627,9.1063,-0.0681,769,62.1193,9.2963,-0.119,804,44.7313,8.9702,0.3544,793,33.813,9.3317,-0.0345
3.5,730,121.7645,9.9267,-0.6137,765,107.19,9.5958,-0.7394,766,97.973,9.1005,-0.5375,769,63.0484,9.2849,-0.0733,804,45.6301,9.0055,0.3089,793,34.746,9.3289,-0.0049
3.6,730,122.7541,9.8645,-0.6357,765,108.1491,9.5858,-0.1262,766,98.8829,9.0978,-0.1305,769,63.9765,9.2776,-0.05,804,46.5321,9.036,0.2659,793,35.679,9.3303,0.0071
3.7,730,123.7373,9.801,-0.6378,765,109.107,9.5718,-0.1621,766,99.7927,9.0982,0.2303,769,64.904,9.2722,-0.04,804,47.4371,9.0627,0.2482,793,36.6123,9.3358,0.0148
3.8,730,124.7144,9.7391,-0.5568,765,110.0633,9.5552,-0.1806,766,100.7027,9.1011,0.4979,769,65.831,9.2677,-0.0324,804,48.3446,9.0873,0.2375,793,37.5463,9.3448,0.0214
3.9,730,125.6854,9.682,-0.4958,765,111.018,9.5377,-0.1796,766,101.6131,9.1065,0.0725,769,66.7576,9.2644,-0.0201,804,49.2545,9.1113,0.237,793,38.4796,9.3219,0.0279
4.0,730,126.6511,9.6327,-0.4147,765,111.9709,9.5209,-0.1625,766,102.5242,9.1161,0.1323,769,67.6839,9.2627,-0.008,804,50.1668,9.135,0.2325,793,39.4126,9.3375,0.1877
4.1,730,127.6124,9.5921,-0.3339,765,112.9222,9.5055,-0.1487,766,103.4366,9.1319,0.2067,769,68.6102,9.2621,-0.0023,804,51.0815,9.1582,0.2404,793,40.3473,9.3567,0.2285
4.2,730,128.5699,9.559,-0.2849,765,113.872,9.491,-0.1452,766,104.3508,9.1523,0.2307,769,69.5364,9.2622,0.0043,804,51.9985,9.1814,0.2486,793,41.2841,9.3798,0.2715
4.3,730,129.5244,9.53,-0.264,765,114.8204,9.4761,-0.1552,766,105.2669,9.1707,3.4138,769,70.4626,9.2628,0.0131,804,52.9179,9.2067,0.2828,793,42.2235,9.4069,0.3163
4.4,730,130.4764,9.5099,-0.273,765,115.7672,9.4598,-0.1757,766,106.1845,9.1801,0.8595,769,71.389,9.2641,0.0281,804,53.84,9.2357,0.329,793,43.1657,9.4378,0.3024
4.5,730,131.4259,9.4799,-0.2958,765,116.7123,9.4414,-0.1981,766,107.1024,9.1782,-1.7928,769,72.3155,9.2664,0.0234,804,54.7652,9.2683,0.3301,793,44.1111,9.4708,0.3077
4.6,730,132.3722,9.4472,-0.3711,765,117.6554,9.421,-0.215,766,108.0197,9.1686,-2.9825,769,73.2423,9.2696,0.0282,804,55.6937,9.3018,0.3221,793,45.0598,9.5022,0.2746
4.7,730,133.3152,9.4114,-0.4092,765,118.5964,9.3998,-0.217,766,108.936,9.1573,-0.0994,769,74.1694,9.2729,0.0245,804,56.6255,9.3334,0.2934,793,46.0113,9.5286,0.214
4.8,730,134.2543,9.371,-0.4695,765,119.5354,9.3792,-0.1997,766,109.8513,9.1488,-0.0603,769,75.0968,9.2751,0.0102,804,57.5602,9.3624,0.2704,793,46.9652,9.5477,0.0038
4.9,730,135.189,9.3234,-0.5654,765,120.4723,9.3603,-0.1793,766,110.766,9.1437,-0.0367,769,76.0243,9.2751,-0.0144,804,58.4979,9.3899,0.2651,793,47.9205,9.5585,0.0016
5.0,730,136.1185,9.2657,-0.666,765,121.4075,9.3429,-0.1713,766,111.6801,9.1393,-0.0461,769,76.9517,9.2727,-0.0403,804,59.4382,9.4173,0.2673,793,48.8765,9.5611,-0.0003
5.1,730,137.0415,9.1962,-0.7915,765,122.3409,9.3252,-0.1836,766,112.5937,9.1331,-0.0648,769,77.8788,9.2685,-0.0557,804,60.3813,9.4444,0.2602,793,49.8324,9.5569,-0.0018
5.2,730,137.9571,9.1159,-0.8938,765,123.2725,9.3058,-0.2021,766,113.5066,9.1249,-0.0746,769,78.8054,9.2634,-0.0616,804,61.327,9.47,0.2382,793,50.7876,9.548,-0.1194
5.3,730,138.8643,9.0276,-0.9577,765,124.202,9.2843,-0.2194,766,114.4187,9.1171,-0.0578,769,79.7314,9.2579,-0.0532,804,62.2752,9.493,0.2066,793,51.7418,9.5359,-0.1521
5.4,730,139.7624,8.9348,-0.9427,765,125.1293,9.2619,-0.2211,766,115.3302,9.1122,-0.0254,769,80.6569,9.2521,-0.0556,804,63.2255,9.5133,0.183,793,52.6946,9.5207,-0.1882
5.5,730,140.6512,8.8399,-0.9542,765,126.0544,9.2402,-0.2044,766,116.2414,9.1108,-0.0038,769,81.5819,9.2464,-0.0517,804,64.1777,9.5316,0.1684,793,53.6458,9.5019,-0.2323
5.6,730,141.5304,8.7443,-0.9583,765,126.9774,9.2211,-0.156,766,117.1525,9.1116,-0.0269,769,82.5063,9.2414,-0.0406,804,65.1317,9.5487,0.1594,793,54.5948,9.4789,-0.2562
5.7,730,142.4,8.6485,-0.958,765,127.8988,9.2057,-0.1187,766,118.0637,9.1125,-0.0111,769,83.4302,9.2378,-0.0185,804,66.0874,9.5647,0.1365,793,55.5413,9.4517,-0.2951
5.8,730,143.2601,8.5535,-0.8902,765,128.8188,9.1943,-0.085,766,118.9749,9.1121,0.0284,769,84.3539,9.2352,-0.0124,804,67.0446,9.5791,0.118,793,56.485,9.4217,-0.3132
5.9,730,144.1109,8.4615,-0.847,765,129.7378,9.1858,-0.0657,766,119.886,9.1095,-0.0404,769,85.2773,9.2336,-0.0065,804,68.0031,9.591,0.0919,793,57.4256,9.3911,-0.3076
6.0,730,144.9527,8.3759,-0.7699,765,130.656,9.1786,-0.0768,766,120.7967,9.1045,-0.0659,769,86.2007,9.2332,0.0014,804,68.9626,9.5998,0.0646,793,58.3633,9.3616,-0.2608
6.1,730,145.7865,8.3001,-0.6626,765,131.5735,9.1708,-0.0885,766,121.7069,9.1003,-0.0903,769,87.124,9.2342,0.019,804,69.9229,9.6058,0.0249,793,59.2981,9.3341,-0.2418
6.2,730,146.6134,8.2365,-0.5065,765,132.4901,9.1618,-0.1029,766,122.6164,9.0905,-0.1167,769,88.0475,9.2362,0.0295,804,70.8837,9.6095,0.0145,793,60.2302,9.3091,-0.2144
6.3,730,147.4345,8.1858,-0.3942,765,133.4058,9.1516,-0.1156,766,123.5249,9.0781,-0.1481,769,88.9713,9.2391,0.0373,804,71.8447,9.6114,0.0055,793,61.1601,9.2881,-0.1693
6.4,730,148.2511,8.1466,-0.3014,765,134.3204,9.1402,-0.1241,766,124.4319,9.0628,-0.1802,769,89.8954,9.2429,0.0531,804,72.8059,9.6116,-0.0039,793,62.0881,9.273,-0.0031
6.5,730,149.0643,8.1165,-0.2326,765,135.2337,9.1276,-0.136,766,125.3373,9.0446,-0.2078,769,90.82,9.248,0.1347,804,73.767,9.6099,-0.0321,793,63.015,9.2652,-0.001
6.6,730,149.8747,8.093,-0.2191,765,136.1458,9.114,-0.1486,766,126.2407,9.0241,-0.231,769,91.745,9.2525,0.0773,804,74.7278,9.6066,-0.0496,793,63.9415,9.2644,0.0006
