t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,212,65.4468,8.2177,0.3245,224,48.4204,6.9986,0.0647,240,35.0451,7.4957,-0.2566,244,24.1556,6.8527,0.1336,249,13.3642,6.7633,0.8152,255,0.0,5.842,0.6529
0.1,212,66.2702,8.2496,0.2871,224,49.1205,7.0024,-0.0027,240,35.7933,7.4699,-0.2542,244,24.8415,6.865,0.0198,249,14.0446,6.8456,0.8644,255,0.5874,5.9051,0.5633
0.2,212,67.0966,8.2784,0.2646,224,49.8206,7.0002,-0.0194,240,36.539,7.4442,-0.2232,244,25.5284,6.8724,0.0091,249,14.7335,6.9324,0.9048,255,1.1807,5.9621,0.5341
0.3,212,67.9258,8.3059,0.2931,224,50.5204,6.9966,-0.0164,240,37.2822,7.4191,-0.2134,244,26.2157,6.8744,-0.0014,249,15.4312,7.0216,0.862,255,1.7798,6.0194,0.5901
0.4,212,68.7578,8.3344,0.3143,224,51.22,6.9952,0.0026,240,38.023,7.3966,-0.1785,244,26.9031,6.8719,-0.0083,249,16.1378,7.1099,0.8357,255,2.3848,6.0811,0.6453
0.5,212,69.5928,8.3657,0.3559,224,51.9197,6.9988,0.078,240,38.7618,7.3797,-0.1141,244,27.59,6.8669,-0.0598,249,16.853,7.194,0.7792,255,2.9962,6.1469,0.6708
0.6,212,70.4312,8.4018,0.4161,224,52.6201,7.0093,0.1613,240,39.4994,7.3713,-0.044,244,28.2764,6.8609,-0.0678,249,17.5763,7.2711,0.7019,255,3.6142,6.2127,0.6455
0.7,212,71.2735,8.4439,0.4549,224,53.3219,7.0265,0.2325,240,40.2365,7.3717,0.0537,244,28.9621,6.8539,-0.0801,249,18.3068,7.3395,0.5821,255,4.2386,6.2745,0.5842
0.8,212,72.1203,8.4915,0.5022,224,54.0257,7.0487,0.2761,240,40.974,7.3785,0.104,244,29.6471,6.8458,-0.0904,249,19.0437,7.3986,0.4965,255,4.8689,6.3314,0.5414
0.9,212,72.9719,8.542,0.5118,224,54.7318,7.0736,0.2609,240,41.7123,7.3867,0.0865,244,30.3313,6.8371,-0.1019,249,19.7861,7.4486,0.415,255,5.5047,6.3855,0.5274
1.0,212,73.8286,8.592,0.4913,224,55.4405,7.0994,0.2636,240,42.4512,7.3913,0.0209,244,31.0145,6.8277,-0.1135,249,20.533,7.4898,0.3368,255,6.1459,6.4389,0.5309
1.1,212,74.6902,8.6399,0.4786,224,56.1517,7.1254,0.2638,240,43.1902,7.3895,-0.0668,244,31.6967,6.8162,-0.1503,249,21.2836,7.5225,0.2372,255,6.7925,6.4929,0.5434
1.2,212,75.5566,8.6872,0.4848,224,56.8656,7.1517,0.2717,240,43.9288,7.3816,-0.1349,244,32.3775,6.8004,-0.2103,249,22.0371,7.5468,0.168,255,7.4445,6.5474,0.5466
1.3,212,76.4277,8.7361,0.5126,224,57.5821,7.1796,0.3076,240,44.6663,7.3697,-0.1673,244,33.0565,6.7795,-0.2188,249,22.7926,7.5633,0.1075,255,8.102,6.6021,0.5473
1.4,212,77.3039,8.7878,0.5403,224,58.3016,7.2105,0.3458,240,45.4026,7.3565,-0.1347,244,33.7332,6.755,-0.2384,249,23.5494,7.5737,0.0653,255,8.765,6.6568,0.549
1.5,212,78.1854,8.8415,0.544,224,59.0244,7.2452,0.3899,240,46.1376,7.3436,-0.1282,244,34.4075,6.7305,-0.2199,249,24.3071,7.5803,0.0472,255,9.4334,6.7116,0.5395
1.6,212,79.0723,8.8962,0.5474,224,59.7509,7.2841,0.4346,240,46.8714,7.3309,-0.1298,244,35.0795,6.7095,-0.1721,249,25.0654,7.5856,0.0447,255,10.1072,6.7651,0.5194
1.7,212,79.9646,8.951,0.5475,224,60.4815,7.3274,0.4739,240,47.6038,7.3175,-0.1413,244,35.7497,6.6946,3.4138,249,25.8243,7.591,0.0479,255,10.7863,6.8161,0.4888
1.8,212,80.8625,9.0057,0.5466,224,61.2166,7.3758,0.5303,240,48.3348,7.3031,-0.1461,244,36.4188,6.6872,1.4496,249,26.5836,7.596,0.0387,255,11.4703,6.8649,0.4755
1.9,212,81.7658,9.0601,0.531,224,61.9569,7.4297,0.5893,240,49.0644,7.2878,-0.1504,244,37.0876,6.688,-2.1017,249,27.3433,7.5982,0.0,255,12.1593,6.9139,0.4936
2.0,212,82.6744,9.1133,0.5158,224,62.7028,7.4885,0.6317,240,49.7924,7.2725,-0.1469,244,37.7567,6.6952,-3.4138,249,28.1029,7.5943,-0.0974,255,12.8532,6.9652,0.5225
2.1,212,83.5883,9.1648,0.4958,224,63.4547,7.5499,0.6172,240,50.5189,7.258,-0.1344,244,38.4267,6.7049,0.0925,249,28.8618,7.5825,-0.2021,255,13.5524,7.0183,0.527
2.2,212,84.5073,9.2142,0.4762,224,64.2128,7.6114,0.6063,240,51.2441,7.2453,-0.0308,244,39.0976,6.7129,0.0594,249,29.6191,7.5636,-0.2752,255,14.2568,7.0699,0.4945
2.3,212,85.4311,9.262,0.4834,224,64.9769,7.6716,0.5931,240,51.9681,7.2355,-0.0216,244,39.7692,6.7178,0.0345,249,30.3743,7.5407,-0.2292,255,14.9662,7.1177,0.4368
2.4,212,86.3597,9.3092,0.487,224,65.7471,7.7311,0.5915,240,52.6914,7.23,-0.0073,244,40.4412,6.7219,0.0442,249,31.1272,7.5173,-0.2204,255,15.6802,7.1618,0.4106
2.5,212,87.293,9.358,0.5179,224,66.5232,7.7908,0.5735,240,53.4144,7.2311,0.0133,244,41.1137,6.728,0.0424,249,31.8778,7.4956,-0.1966,255,16.3985,7.2038,0.3942
2.6,212,88.2315,9.4107,0.5656,224,67.3052,7.8501,0.5649,240,54.138,7.2407,0.1448,244,41.7868,6.7359,0.0462,249,32.6264,7.4764,-0.1721,255,17.1208,7.2432,0.3613
2.7,212,89.1754,9.4674,0.5327,224,68.0931,7.9072,0.5285,240,54.863,7.2586,0.2257,244,42.4607,6.7422,0.0254,249,33.3732,7.4589,-0.1912,255,17.8469,7.2779,0.3034
2.8,212,90.125,9.5247,0.5146,224,68.8864,7.9591,0.4665,240,55.59,7.2823,0.2641,244,43.135,6.7435,-0.0111,249,34.1182,7.4406,-0.2187,255,18.5761,7.3069,0.2502
2.9,212,91.08,9.5766,0.4358,224,69.6846,8.0041,0.4044,240,56.3195,7.3072,0.2491,244,43.8091,6.7383,-0.0991,249,34.8611,7.4181,-0.284,255,19.3081,7.332,0.2297
3.0,212,92.0398,9.6182,0.3244,224,70.4869,8.0425,0.3467,240,57.0513,7.329,0.1737,244,44.4824,6.727,-0.166,249,35.6015,7.389,-0.3676,255,20.0425,7.356,0.2298
3.1,212,93.0031,9.6481,0.222,224,71.2928,8.0765,0.3196,240,57.7851,7.3462,0.1316,244,45.1542,6.7098,-0.2367,249,36.3386,7.3528,-0.4077,255,20.7792,7.3793,0.1858
3.2,212,93.9689,9.6687,0.1541,224,72.1021,8.1094,0.3233,240,58.5203,7.3593,0.102,244,45.824,6.6863,-0.3156,249,37.0717,7.3109,-0.4535,255,21.5182,7.3993,0.1475
3.3,212,94.9366,9.6839,0.1234,224,72.9148,8.1435,0.3576,240,59.2568,7.3697,0.0821,244,46.4912,6.6566,-0.3307,249,37.8006,7.2658,-0.4763,255,22.2588,7.4142,0.0989
3.4,212,95.9056,9.6969,0.1152,224,73.7309,8.1799,0.3837,240,59.9942,7.378,0.0808,244,47.1551,6.6225,-0.3595,249,38.5248,7.2188,-0.4911,255,23.0007,7.4235,0.0553
3.5,212,96.8759,9.7096,0.0985,224,74.5509,8.2189,0.4078,240,60.7323,7.3848,0.0686,244,47.8156,6.5868,-0.362,249,39.2442,7.1699,-0.5085,255,23.7433,7.428,0.0367
3.6,212,97.8475,9.7224,0.1,224,75.3748,8.2596,0.4206,240,61.4711,7.3914,0.0745,244,48.4725,6.5511,-0.3613,249,39.9586,7.1179,-0.5474,255,24.4861,7.4283,-0.0268
3.7,212,98.8204,9.7344,0.085,224,76.2028,8.3005,0.3887,240,62.2107,7.3994,0.102,244,49.1258,6.5152,-0.3166,249,40.6676,7.0621,-0.5865,255,25.2287,7.4243,-0.0983
3.8,212,99.7942,9.7421,0.0346,224,77.0348,8.3391,0.3556,240,62.9512,7.4106,0.1344,244,49.7756,6.48,-0.3019,249,41.3709,7.0036,-0.6007,255,25.9707,7.4154,-0.1812
3.9,212,100.7684,9.7414,-0.0588,224,77.8704,8.3739,0.3151,240,63.6929,7.425,0.1663,244,50.422,6.4486,-0.2491,249,42.0684,6.9456,-0.5574,255,26.7115,7.401,-0.1895
4.0,212,101.742,9.7306,-0.1522,224,78.7094,8.4053,0.29,240,64.4363,7.4418,0.1841,244,51.0657,6.4251,-0.1643,249,42.7602,6.8907,-0.5153,255,27.4507,7.3812,-0.249
4.1,212,102.7142,9.7136,-0.1812,224,79.5514,8.4354,0.3051,240,65.1814,7.4597,0.1904,244,51.7075,6.412,-0.1324,249,43.4467,6.84,-0.4773,255,28.1875,7.3561,-0.3053
4.2,212,103.6848,9.6977,-0.1315,224,80.3965,8.4666,0.3252,240,65.9282,7.4781,0.1847,244,52.3488,6.4133,0.0539,249,44.1283,6.7919,-0.4624,255,28.9216,7.3259,-0.3613
4.3,212,104.6541,9.689,-0.0473,224,81.2448,8.4997,0.3455,240,66.677,7.4966,0.1858,244,52.9905,6.4203,0.1957,249,44.8051,6.7443,-0.4824,255,29.6524,7.2905,-0.3923
4.4,212,105.623,9.6894,0.0566,224,82.0965,8.5341,0.349,240,67.4276,7.5152,0.1868,244,53.6332,6.4342,0.2917,249,45.4772,6.6959,-0.4924,255,30.3795,7.2497,-0.4485
4.5,212,106.5923,9.6964,0.1107,224,82.9516,8.5679,0.3408,240,68.18,7.5338,0.1874,244,54.2776,6.4529,0.225,249,46.1443,6.6469,-0.494,255,31.1021,7.204,-0.4933
4.6,212,107.5624,9.7052,0.0994,224,83.81,8.6003,0.3257,240,68.9343,7.5525,0.1867,244,54.924,6.4759,0.2703,249,46.8065,6.5978,-0.4939,255,31.8201,7.1552,-0.5125
4.7,212,108.5332,9.7109,0.0347,224,84.6717,8.6323,0.3344,240,69.6905,7.5713,0.1873,244,55.573,6.5033,0.3192,249,47.4638,6.5481,-0.5154,255,32.5332,7.1059,-0.4769
4.8,212,109.5043,9.7113,-0.0263,224,85.5366,8.6667,0.3739,240,70.4486,7.5901,0.1882,244,56.2249,6.5353,0.3709,249,48.116,6.496,-0.5481,255,33.2414,7.0582,-0.4522
4.9,212,110.4753,9.7078,-0.0514,224,86.4052,8.7054,0.4057,240,71.2085,7.609,0.1878,244,56.8802,6.5715,0.3594,249,48.7629,6.4405,-0.587,255,33.9449,7.0134,-0.4201
5.0,212,111.4458,9.7041,-0.0293,224,87.2779,8.7474,0.4264,240,71.9704,7.6275,0.1653,244,57.5393,6.6092,0.3567,249,49.404,6.3817,-0.6136,255,34.6442,6.9715,-0.3948
5.1,212,112.4162,9.7037,0.021,224,88.1547,8.7896,0.4094,240,72.734,7.6449,0.1495,244,58.2019,6.6446,0.3148,249,50.0391,6.3217,-0.5754,255,35.3393,6.9315,-0.3968
5.2,212,113.3868,9.708,0.0707,224,89.0357,8.8295,0.3792,240,73.4992,7.6599,0.1235,244,58.8679,6.6749,0.2596,249,50.6684,6.2629,-0.5492,255,36.0305,6.8918,-0.3992
5.3,212,114.358,9.716,0.0982,224,89.9205,8.8674,0.3937,240,74.2658,7.6718,0.0935,244,59.5367,6.7005,0.2458,249,51.2919,6.2079,-0.5049,255,36.7177,6.8517,-0.4028
5.4,212,115.3301,9.7249,0.0927,224,90.8092,8.9065,0.4243,240,75.0335,7.6807,0.066,244,60.2079,6.7244,0.2484,249,51.9102,6.1579,-0.4526,255,37.4008,6.8115,-0.4025
5.5,212,116.3029,9.732,0.8945,224,91.702,8.9495,0.4772,240,75.8018,7.6873,0.0494,244,60.8817,6.7498,0.276,249,52.5238,6.1134,-0.3813,255,38.08,6.7713,-0.4084
5.6,212,117.2763,9.7351,0.1401,224,92.5994,8.9976,0.5315,240,76.5708,7.6923,0.0395,244,61.558,6.7779,0.3033,249,53.1332,6.0746,-0.3301,255,38.7551,6.7304,-0.4223
5.7,212,118.2497,9.7342,-0.4347,224,93.5017,9.0501,0.5368,240,77.3403,7.6963,0.032,244,62.2373,6.8079,0.3048,249,53.739,6.0413,-0.2797,255,39.426,6.6874,-0.4505
5.8,212,119.223,9.7309,-0.6476,224,94.4095,9.1049,0.5467,240,78.11,7.6994,0.0467,244,62.9196,6.8382,0.3012,249,54.3417,6.0136,-0.229,255,40.0924,6.6419,-0.4718
5.9,212,120.1959,9.7272,-0.0442,224,95.3227,9.1597,0.5349,240,78.8801,7.7008,0.0057,244,63.6049,6.8679,0.2913,249,54.942,5.9914,-0.1142,255,40.7543,6.596,-0.4014
6.0,212,121.1684,9.7237,-0.0401,224,96.2413,9.2126,0.5117,240,79.65,7.6989,-0.0753,244,64.2932,6.897,0.288,249,55.5406,5.9813,-0.0799,255,41.4118,6.5535,-0.3531
6.1,212,122.1406,9.72,-0.0512,224,97.1651,9.2631,0.4718,240,80.4196,7.6916,-0.1954,244,64.9844,6.9264,0.3031,249,56.1382,5.9707,-0.0459,255,42.0654,6.5179,-0.2767
6.2,212,123.1123,9.7144,-0.0864,224,98.0938,9.3111,0.448,240,81.188,7.6776,-0.1746,244,65.6785,6.9573,0.3235,249,56.735,5.9657,-0.0132,255,42.7158,6.4914,-0.194
6.3,212,124.0833,9.705,-0.1224,224,99.0272,9.3564,0.4194,240,81.9548,7.6577,-0.2235,244,66.3759,6.9902,0.3424,249,57.3316,5.9661,0.038,255,43.3641,6.4735,-0.0019
6.4,212,125.0531,9.6909,-0.1727,224,99.9649,9.398,0.3785,240,82.7194,7.6346,-0.2388,244,67.0766,7.0243,0.3497,249,57.9285,5.9718,0.1025,255,44.0109,6.4632,-0.0009
6.5,212,126.0213,9.673,-0.2012,224,100.9066,9.4349,0.3172,240,83.4817,7.6117,-0.2195,244,67.7808,7.0583,0.3277,249,58.5262,5.9827,0.1661,255,44.6571,6.4598,0.0
6.6,212,126.9876,9.6538,-0.1994,224,101.8517,9.4666,0.2697,240,84.2419,7.5919,-0.1261,244,68.4882,7.0902,0.2992,249,59.1253,5.9987,0.2271,255,45.3032,6.4633,0.001
6.7,212,127.9521,9.6354,-0.2162,224,102.7997,9.4936,0.23,240,85.0004,7.5771,-0.0869,244,69.1987,7.1192,0.2722,249,59.7262,6.0195,0.2494,255,45.95,6.4733,0.1238
6.8,212,128.9148,9.6177,-0.216,224,103.7502,9.5167,0.1977,240,85.7576,7.5678,-0.0467,244,69.912,7.1468,0.2686,249,60.3294,6.0448,0.2979,255,46.5981,6.4878,0.1515
