t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,417,88.0808,5.5109,-0.1017,436,63.6693,6.966,-0.4942,448,49.4974,7.3571,-0.1482,459,37.1484,8.442,-0.4987,469,20.1976,8.9583,0.0349,472,0.0,7.7987,1.036
0.1,417,88.6315,5.5023,-0.0607,436,64.3634,6.9165,-0.5177,448,50.2324,7.3421,-0.1781,459,37.9902,8.393,-0.5116,469,21.0934,8.9573,-0.0778,472,0.7842,7.8846,0.9151
0.2,417,89.1813,5.495,-0.0781,436,65.0525,6.8646,-0.5433,448,50.9657,7.3249,-0.1986,459,38.8269,8.3422,-0.538,469,21.9885,8.9451,-0.2111,472,1.5774,7.9809,0.9584
0.3,417,89.7303,5.4839,-0.1081,436,65.7362,6.8105,-0.5568,448,51.6973,7.3055,-0.2154,459,39.6584,8.288,-0.5786,469,22.8819,8.9228,-0.3177,472,2.3804,8.0776,0.9234
0.4,417,90.2779,5.4678,-0.1399,436,66.4145,6.7553,-0.5606,448,52.4267,7.2833,-0.2518,459,40.4843,8.2293,-0.6476,469,23.7727,8.8927,-0.393,472,3.1926,8.1678,0.8331
0.5,417,90.8243,5.4604,-0.1294,436,67.0873,6.7001,-0.5572,448,53.1537,7.2574,-0.2937,459,41.304,8.1647,-0.7165,469,24.6602,8.8574,-0.3795,472,4.0134,8.2476,0.7147
0.6,417,91.3696,5.4464,-0.0873,436,67.7545,6.6445,-0.5686,448,53.878,7.2284,-0.3192,459,42.1169,8.0929,-0.7986,469,25.544,8.8188,-0.4031,472,4.8416,8.3167,0.6188
0.7,417,91.9138,5.4374,-0.0741,436,68.4161,6.5862,-0.6142,448,54.5993,7.1975,-0.3381,459,42.9222,8.0128,-0.892,469,26.4239,8.7786,-0.4127,472,5.6764,8.3781,0.569
0.8,417,92.4572,5.4312,-0.066,436,69.0715,6.5228,-0.6768,448,55.3174,7.1647,-0.3681,459,43.719,7.9238,-1.0355,469,27.2997,8.7377,-0.4173,472,6.5171,8.4366,0.5595
0.9,417,93.0,5.424,-0.099,436,69.7203,6.4536,-0.7305,448,56.0321,7.1275,-0.4342,459,44.5066,7.8269,-1.1139,469,28.1714,8.6961,-0.4368,472,7.3636,8.4938,0.5215
1.0,417,93.5419,5.4133,-0.1428,436,70.3621,6.3811,-0.7461,448,56.7426,7.0832,-0.5206,459,45.2841,7.7246,-1.1536,469,29.0389,8.6532,-0.4557,472,8.2157,8.5477,0.4704
1.1,417,94.0825,5.3992,-0.154,436,70.9966,6.3095,-0.6563,448,57.4483,7.0314,-0.539,459,46.0494,7.5805,-1.154,469,29.9019,8.6079,-0.4875,472,9.0728,8.5943,0.389
1.2,417,94.6216,5.3828,-0.171,436,71.6242,6.2431,-0.5886,448,58.1486,6.9746,-0.5685,459,46.8023,7.4781,-0.978,469,30.7603,8.5588,-0.5333,472,9.9341,8.6323,0.3108
1.3,417,95.159,5.3652,-0.1779,436,72.2456,6.1848,-0.5064,448,58.8432,6.9174,-0.5478,459,47.5452,7.3789,-0.939,469,31.6134,8.5048,-0.5809,472,10.7989,8.663,0.2707
1.4,417,95.6946,5.3476,-0.1712,436,72.8616,6.1348,-0.4325,448,59.5323,6.8641,-0.4903,459,48.2783,7.2845,-0.8853,469,32.4609,8.4451,-0.6404,472,11.6665,8.6889,0.2356
1.5,417,96.2286,5.3318,-0.149,436,73.4729,6.0911,-0.4229,448,60.2163,6.8168,-0.4574,459,49.0024,7.1964,-0.8176,469,33.3022,8.3801,-0.6883,472,12.5365,8.7121,0.2178
1.6,417,96.7612,5.3196,-0.1047,436,74.08,6.05,-0.418,448,60.8958,6.7731,-0.4445,459,49.718,7.1161,-0.6934,469,34.1368,8.3118,-0.7099,472,13.4088,8.7343,0.2147
1.7,417,97.2927,5.3106,-0.0819,436,74.6828,6.0078,-0.4477,448,61.5709,6.7276,-0.4945,459,50.4261,7.0457,-0.5938,469,34.9645,8.2428,-0.6742,472,14.2834,8.7569,0.2379
1.8,417,97.8233,5.3013,-0.1105,436,75.2813,5.9622,-0.4854,448,62.2411,6.6764,-0.5612,459,51.1277,6.9867,-0.4847,469,35.7855,8.1759,-0.6444,472,15.1603,8.7813,0.2649
1.9,417,98.3527,5.2872,-0.1874,436,75.8751,5.9137,-0.4954,448,62.906,6.6211,-0.5566,459,51.824,6.939,-0.3879,469,36.5998,8.112,-0.6141,472,16.0398,8.8087,0.2978
2.0,417,98.8804,5.2657,-0.2715,436,76.464,5.8638,-0.499,448,63.5653,6.5665,-0.5213,459,52.516,6.9002,-0.3604,469,37.408,8.0505,-0.5981,472,16.9222,8.8385,0.3148
2.1,417,99.4055,5.2374,-0.3349,436,77.0479,5.8141,-0.493,448,64.2195,6.5158,-0.4816,459,53.2043,6.8663,-0.3326,469,38.21,7.9898,-0.615,472,17.8075,8.8684,0.2518
2.2,417,99.9276,5.2049,-0.3589,436,77.6269,5.7649,-0.4878,448,64.8686,6.4671,-0.4819,459,53.8893,6.833,-0.35,469,39.0059,7.9283,-0.6278,472,18.6957,8.8956,0.2175
2.3,417,100.4465,5.1719,-0.3149,436,78.2009,5.7162,-0.476,448,65.5128,6.4169,-0.5013,459,54.5707,6.7967,-0.3915,469,39.7956,7.8654,-0.6446,472,19.5864,8.9182,0.1728
2.4,417,100.9621,5.1413,-0.2837,436,78.7701,5.6678,-0.4707,448,66.1519,6.3651,-0.5086,459,55.2484,6.7567,-0.409,469,40.5789,7.8009,-0.6606,472,20.4791,8.9351,0.1187
2.5,417,101.4749,5.1137,-0.2545,436,79.3345,5.6205,-0.4571,448,66.7859,6.3143,-0.4798,459,55.922,6.7142,-0.423,469,41.3557,7.735,-0.6603,472,21.3731,8.9445,0.0719
2.6,417,101.985,5.0881,-0.2448,436,79.8943,5.575,-0.433,448,67.4149,6.2673,-0.4365,459,56.5912,6.6714,-0.4166,469,42.1258,7.6683,-0.6638,472,22.2674,8.943,-0.1167
2.7,417,102.4925,5.0622,-0.2704,436,80.4497,5.5325,-0.4011,448,68.0395,6.2243,-0.4093,459,57.2563,6.6302,-0.3903,469,42.8894,7.6018,-0.6573,472,23.1609,8.9265,-0.3644
2.8,417,102.9973,5.0336,-0.3053,436,81.001,5.4935,-0.3646,448,68.66,6.1845,-0.3833,459,57.9175,6.5928,-0.2982,469,43.6463,7.5364,-0.6428,472,24.0518,8.892,-0.6388
2.9,417,103.499,5.002,-0.3337,436,81.5485,5.4577,-0.3365,448,69.2765,6.1467,-0.372,459,58.5752,6.5615,-0.2378,469,44.3967,7.4725,-0.6277,472,24.9384,8.8397,-0.6098
3.0,417,103.9976,4.969,-0.3307,436,82.0926,5.4238,-0.3306,448,69.8893,6.1089,-0.3798,459,59.2301,6.5377,-0.169,469,45.1408,7.41,-0.6169,472,25.8191,8.7733,-0.7222
3.1,417,104.493,4.9382,-0.2585,436,82.6333,5.3892,-0.355,448,70.4982,6.0699,-0.4104,459,59.8831,6.5217,-0.1055,469,45.8788,7.3482,-0.6138,472,26.6927,8.6998,-0.7516
3.2,417,104.9855,4.9119,-0.2111,436,83.1703,5.3526,-0.3791,448,71.1032,6.029,-0.4281,459,60.5348,6.5118,-0.089,469,46.6105,7.2866,-0.6129,472,27.5591,8.627,-0.7076
3.3,417,105.4756,4.8906,-0.1688,436,83.7037,5.3142,-0.3895,448,71.704,5.9865,-0.4439,459,61.1856,6.5045,-0.0837,469,47.3361,7.2254,-0.6698,472,28.4185,8.5606,-0.5174
3.4,417,105.9638,4.8738,-0.1322,436,84.2332,5.2758,-0.3803,448,72.3004,5.9419,-0.469,459,61.8356,6.4954,-0.1304,469,48.0556,7.1654,-0.6517,472,29.2717,8.5034,-0.4315
3.5,417,106.4505,4.8611,-0.0831,436,84.7589,5.2388,-0.3507,448,72.8922,5.8947,-0.4584,459,62.4844,6.4813,-0.2044,469,48.7693,7.1073,-0.6278,472,30.1197,8.4583,-0.3171
3.6,417,106.9362,4.8528,-0.0481,436,85.281,5.2037,-0.3321,448,73.4792,5.8459,-0.4611,459,63.1316,6.461,-0.242,469,49.4758,7.0225,-0.5967,472,30.9641,8.4288,-0.1722
3.7,417,107.4213,4.8484,-0.0223,436,85.7997,5.1704,-0.3165,448,74.0615,5.7993,-0.4167,459,63.7764,6.4355,-0.2881,469,50.1754,6.9708,-0.4694,472,31.8064,8.4168,-0.0409
3.8,417,107.906,4.8462,-0.0128,436,86.3152,5.1387,-0.3012,448,74.6394,5.7593,-0.3384,459,64.4185,6.4065,-0.3126,469,50.8702,6.9246,-0.4074,472,32.6482,8.4199,0.1147
3.9,417,108.3906,4.8445,-0.0194,436,86.8276,5.1087,-0.271,448,75.2138,5.7273,-0.2791,459,65.0576,6.3759,-0.3208,469,51.5607,6.885,-0.3431,472,33.4909,8.4334,0.2088
4.0,417,108.8749,4.8426,-0.0203,436,87.3371,5.0809,-0.2479,448,75.7852,5.701,-0.2443,459,65.6936,6.3447,-0.3302,469,52.2475,6.8508,-0.3063,472,34.3351,8.4519,0.2327
4.1,417,109.3591,4.841,-0.016,436,87.8439,5.056,-0.2184,448,76.354,5.676,-0.2525,459,66.3265,6.312,-0.3535,469,52.9309,6.8182,-0.3345,472,35.1812,8.4683,0.2215
4.2,417,109.8431,4.8394,-0.0172,436,88.3484,5.0344,-0.184,448,76.9203,5.6498,-0.269,459,66.9559,6.276,-0.3999,469,53.611,6.7834,-0.3714,472,36.0283,8.4743,-0.0193
4.3,417,110.327,4.8372,-0.0238,436,88.851,5.0166,-0.1371,448,77.484,5.6228,-0.2725,459,67.5814,6.2354,-0.4496,469,54.2874,6.7451,-0.4037,472,36.8752,8.4643,-0.3151
4.4,417,110.8105,4.8334,-0.0384,436,89.3519,5.0025,-0.1065,448,78.0449,5.5961,-0.2635,459,68.2028,6.1913,-0.4708,469,54.9599,6.7052,-0.407,472,37.7203,8.4383,-0.5575
4.5,417,111.2936,4.8285,-0.0414,436,89.8516,4.9917,-0.0805,448,78.6032,5.57,-0.2633,459,68.8197,6.1465,-0.4652,469,55.6285,6.6665,-0.3439,472,38.5623,8.4012,-0.4246
4.6,417,111.7762,4.8247,-0.0208,436,90.3504,4.9837,-0.0575,448,79.1589,5.5432,-0.2747,459,69.4321,6.1015,-0.4736,469,56.2934,6.6319,-0.297,472,39.4004,8.3593,-0.4485
4.7,417,112.2587,4.8247,0.0298,436,90.8485,4.9785,-0.0778,448,79.7118,5.5154,-0.2714,459,70.0398,6.0532,-0.535,469,56.9552,6.6024,-0.2496,472,40.2341,8.3152,-0.4676
4.8,417,112.7415,4.8301,0.097,436,91.3463,4.9764,-0.007,448,80.2619,5.4872,-0.2687,459,70.6423,5.9969,-0.6443,469,57.6142,6.5774,-0.213,472,41.0632,8.2681,-0.5127
4.9,417,113.225,4.8406,0.1484,436,91.844,4.9779,0.0695,448,80.8093,5.46,-0.2505,459,71.2386,5.9299,-0.7583,469,58.2708,6.5562,-0.1413,472,41.8874,8.2159,-0.5367
5.0,417,113.7097,4.8544,0.1759,436,92.342,4.9829,0.1322,448,81.3541,5.4354,-0.2202,459,71.8278,5.8532,-0.8495,469,58.9256,6.5392,-0.1034,472,42.7062,8.1589,-0.5731
5.1,417,114.1959,4.8699,0.1642,436,92.8407,4.9902,0.0768,448,81.8965,5.4143,-0.1981,459,72.4089,5.7691,-0.9128,469,59.579,6.5287,-0.0478,472,43.5192,8.1007,-0.5619
5.2,417,114.6838,4.8863,0.1735,436,93.3401,4.9984,0.0795,448,82.4371,5.3965,-0.169,459,72.9814,5.6804,-0.8702,469,60.2317,6.5256,0.0031,472,44.3265,8.0459,-0.5046
5.3,417,115.1733,4.9038,0.1859,436,93.8403,5.0066,0.0748,448,82.9759,5.38,-0.1708,459,73.5449,5.5905,-0.8618,469,60.8844,6.5272,0.0419,472,45.1287,7.9983,-0.401
5.4,417,115.6646,4.9225,0.1971,436,94.3414,5.0139,0.0646,448,83.513,5.3618,-0.2054,459,74.0996,5.5037,-0.8113,469,61.5371,6.5281,-0.0157,472,45.9266,7.9587,-0.3289
5.5,417,116.1578,4.9419,0.1958,436,94.8431,5.0197,0.138,448,84.0481,5.34,-0.2343,459,74.646,5.4238,-0.7303,469,62.1897,6.5236,-0.1211,472,46.7208,7.9259,-0.2752
5.6,417,116.653,4.9613,0.1917,436,95.3452,5.0228,0.0405,448,84.5809,5.3157,-0.2458,459,75.1849,5.353,-0.6016,469,62.8415,6.5125,-0.2193,472,47.512,7.8981,-0.2375
5.7,417,117.15,4.9803,0.1885,436,95.8474,5.0221,-0.0836,448,85.1112,5.2915,-0.2322,459,75.7171,5.2924,-0.5075,469,63.4919,6.4958,-0.1851,472,48.3006,7.874,-0.3515
5.8,417,117.649,4.9993,0.1922,436,96.3494,5.017,-0.2083,448,85.6393,5.2688,-0.2174,459,76.2438,5.2417,-0.421,469,64.1405,6.4749,-0.2191,472,49.0869,7.8532,-0.3068
5.9,417,118.1499,5.0187,0.1763,436,96.8507,5.0084,-0.052,448,86.1651,5.247,-0.2059,459,76.7659,5.1997,-0.3462,469,64.7868,6.4517,-0.2285,472,49.8713,7.8337,-0.3057
6.0,417,118.6528,5.0378,0.1665,436,97.351,4.9978,-0.0568,448,86.6887,5.2257,-0.2006,459,77.2842,5.1654,-0.3118,469,65.4309,6.4298,-0.1949,472,50.6514,7.7679,-0.3809
6.1,417,119.1574,5.0547,0.1357,436,97.8511,5.0058,-0.0535,448,87.2103,5.2057,-0.1809,459,77.7993,5.1368,-0.2646,469,66.073,6.413,-0.109,472,51.4267,7.7395,-0.3388
6.2,417,119.6635,5.0675,0.0939,436,98.3512,4.996,-0.0469,448,87.73,5.1882,-0.1537,459,78.3117,5.1109,-0.2579,469,66.7138,6.4031,-0.0541,472,52.1988,7.7022,-0.4331
6.3,417,120.1707,5.076,0.0658,436,98.8504,4.9875,-0.0763,448,88.248,5.1729,-0.1354,459,78.8214,5.0838,-0.2895,469,67.3539,6.3983,-0.0242,472,52.9668,7.6576,-0.4915
6.4,417,120.6785,5.0812,0.041,436,99.3488,4.9801,-0.0663,448,88.7646,5.1587,-0.1317,459,79.3282,5.053,-0.3268,469,67.9936,6.3955,-0.0207,472,53.7302,7.6099,-0.4947
6.5,417,121.1868,5.0849,0.034,436,99.8465,4.9736,-0.0594,448,89.2798,5.1452,-0.1231,459,79.8318,5.0188,-0.3525,469,68.633,6.3922,-0.0526,472,54.4889,7.5637,-0.4416
6.6,417,121.6955,5.0888,0.0454,436,100.3435,4.9677,-0.0559,448,89.7937,5.1334,-0.1,459,80.3319,4.9831,-0.3552,469,69.2719,6.3864,-0.0968,472,55.2431,7.5209,-0.4081
6.7,417,122.2047,5.0946,0.0831,436,100.84,4.9617,-0.0598,448,90.3066,5.1239,-0.097,459,80.8285,4.948,-0.34,469,69.91,6.3757,-0.1817,472,55.9932,7.4802,-0.3988
6.8,417,122.7146,5.1037,0.1272,436,101.3358,4.9547,-0.075,448,90.8185,5.1152,-0.1038,459,81.3217,4.9156,-0.2795,469,70.5466,6.3568,-0.3037,472,56.7392,7.4395,-0.4089
6.9,417,123.2256,5.1168,0.1747,436,101.8309,4.9461,-0.0912,448,91.3295,5.1042,-0.1522,459,81.8118,4.8876,-0.2287,469,71.1809,6.3288,-0.3381,472,57.481,7.398,-0.4061
7.0,417,123.7382,5.134,0.2216,436,102.325,4.937,-0.0838,448,91.8391,5.0881,-0.2213,459,82.2995,4.8656,-0.1723,469,71.812,6.2935,-0.3934,472,58.2188,7.3569,-0.3923
7.1,417,124.2526,5.1552,0.233,436,102.8184,4.9307,-0.0524,448,92.3469,5.0665,-0.1952,459,82.7852,4.8488,-0.1344,469,72.4394,6.2545,-0.4142,472,58.9525,7.3179,-0.3652
7.2,417,124.7694,5.1801,0.2658,436,103.3115,4.9304,0.0443,448,92.8522,5.0412,-0.2115,459,83.2693,4.8341,-0.1555,469,73.0628,6.2138,-0.4305,472,59.6825,7.2815,-0.3407
7.3,417,125.2888,5.2073,0.2793,436,103.8048,4.9366,0.1232,448,93.3557,5.0279,-0.1928,459,83.7519,4.8182,-0.1823,469,73.6821,6.1711,-0.4342,472,60.4089,7.2476,-0.3056
7.4,417,125.8108,5.2345,0.2674,436,104.299,4.9468,0.1503,448,93.8574,5.0068,-0.147,459,84.2328,4.7997,-0.2109,469,74.297,6.1268,-0.4458,472,61.1321,7.2162,-0.2763
7.5,417,126.3356,5.2598,0.2272,436,104.7942,4.9573,0.104,448,94.3574,4.9918,-0.0904,459,84.7118,4.7788,-0.2332,469,74.9075,6.0826,-0.4327,472,61.8524,7.1889,-0.2311
7.6,417,126.8627,5.2826,0.2048,436,105.2903,4.966,0.0821,448,94.8561,4.9828,-0.05,459,85.1885,4.7559,-0.2362,469,75.5136,6.0402,-0.4101,472,62.5702,7.1666,-0.1846
