t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,87,60.7047,9.9923,0.3213,90,49.8347,8.0056,1.1166,93,38.7466,7.618,0.3056,97,20.8556,7.9097,-0.043,112,13.0557,6.2368,0.4392,116,0.0,6.6328,0.6773
0.1,87,61.7054,10.0213,0.1847,90,50.6408,8.1167,1.1517,93,39.5099,7.6489,0.3283,97,21.6463,7.905,-0.0619,112,13.6815,6.2804,0.4325,116,0.6666,6.6994,0.6427
0.2,87,62.7085,10.0411,0.1162,90,51.4584,8.2334,1.193,93,40.2765,7.6821,0.3578,97,22.4365,7.8988,-0.0776,112,14.3117,6.3234,0.4265,116,1.3397,6.7634,0.6246
0.3,87,63.7132,10.0527,0.0602,90,52.2877,8.353,1.2095,93,41.0464,7.7176,0.3805,97,23.2261,7.8919,-0.831,112,14.9462,6.3661,0.4273,116,2.0192,6.8265,0.6258
0.4,87,64.7188,10.0581,0.0219,90,53.129,8.4735,1.2105,93,41.8201,7.7555,0.4077,97,24.015,7.8867,-0.4427,112,15.585,6.4093,0.4413,116,2.7051,6.8898,0.5923
0.5,87,65.7246,10.0595,-0.0006,90,53.9823,8.5932,1.1544,93,42.5977,7.7964,0.4438,97,24.8037,7.8861,0.2992,112,16.2281,6.4537,0.455,116,3.3971,6.9515,0.562
0.6,87,66.7305,10.0583,-0.0283,90,54.8475,8.71,1.1131,93,43.3796,7.8411,0.4855,97,25.5925,7.8918,1.0788,112,16.8758,6.4994,0.4678,116,4.0951,7.0076,0.4883
0.7,87,67.7362,10.0548,-0.0579,90,55.7241,8.8211,1.0457,93,44.1661,7.8899,0.5291,97,26.3823,7.9024,0.1165,112,17.528,6.5461,0.4762,116,4.7982,7.0549,0.397
0.8,87,68.7414,10.0491,-0.0783,90,56.6114,8.9249,0.9689,93,44.9578,7.9429,0.5748,97,27.1731,7.9143,0.1094,112,18.185,6.5934,0.472,116,5.5056,7.0938,0.3473
0.9,87,69.746,10.043,-0.163,90,57.5087,9.0214,0.9146,93,45.7549,8.0004,0.6209,97,27.965,7.9242,0.0785,112,18.8467,6.6407,0.4706,116,6.2167,7.1278,0.324
1.0,87,70.7501,10.0392,-0.055,90,58.4154,9.1126,0.8732,93,46.5581,8.0621,0.5961,97,28.7578,7.9315,0.0582,112,19.5132,6.6879,0.4674,116,6.9312,7.161,0.3306
1.1,87,71.7541,10.0401,0.1037,90,59.331,9.2002,0.8444,93,47.3676,8.1278,0.6308,97,29.5513,7.9386,0.0915,112,20.1843,6.7347,0.4641,116,7.6489,7.1947,0.3319
1.2,87,72.7584,10.0463,0.2495,90,60.2552,9.2848,0.8148,93,48.1838,8.1971,0.6654,97,30.3457,7.9496,0.1562,112,20.8601,6.7808,0.4161,116,8.37,7.2271,0.2868
1.3,87,73.7635,10.0566,0.1207,90,61.1878,9.3661,0.7721,93,49.0059,8.2451,0.6996,97,31.1415,7.9666,0.2259,112,21.5403,6.8245,0.3833,116,9.0942,7.2562,0.2458
1.4,87,74.7698,10.069,0.1329,90,62.1283,9.4438,0.7358,93,49.8342,8.3213,0.7892,97,31.9393,7.9885,0.2674,112,22.2247,6.8631,0.3238,116,9.821,7.2806,0.2021
1.5,87,75.7774,10.0822,0.1358,90,63.0764,9.5177,0.6987,93,50.6703,8.4003,0.8142,97,32.7394,8.0127,0.2517,112,22.9126,6.8945,0.2509,116,10.5501,7.3006,0.1662
1.6,87,76.7863,10.0956,0.1376,90,64.0316,9.5875,0.656,93,51.5144,8.4817,0.837,97,33.5418,8.0371,0.2483,112,23.6032,6.9182,0.1921,116,11.281,7.3172,0.1402
1.7,87,77.7965,10.1093,0.1391,90,64.9936,9.6524,0.5933,93,52.3668,8.5654,0.8622,97,34.3468,8.0616,0.2523,112,24.2959,6.9352,0.1374,116,12.0134,7.331,0.1168
1.8,87,78.8081,10.1232,0.1424,90,65.9618,9.7111,0.5303,93,53.2276,8.6516,0.8867,97,35.1542,8.0871,0.2715,112,24.9901,6.9482,0.1146,116,12.7471,7.3426,0.1001
1.9,87,79.8212,10.1375,0.1452,90,66.9355,9.7634,0.4703,93,54.0972,8.74,0.9059,97,35.9643,8.1151,0.299,112,25.6855,6.9606,0.1253,116,13.4819,7.3528,0.0904
2.0,87,80.8356,10.152,0.1475,90,67.9142,9.8105,0.4304,93,54.9757,8.8302,0.9246,97,36.7774,8.1459,0.327,112,26.3823,6.9751,0.1734,116,14.2176,7.362,0.0246
2.1,87,81.8516,10.1667,0.1449,90,68.8975,9.8548,0.4279,93,55.8634,8.9228,0.9546,97,37.5936,8.1788,0.3425,112,27.0807,6.993,0.2125,116,14.9542,7.3693,0.0173
2.2,87,82.869,10.1814,0.1439,90,69.8851,9.8985,0.4306,93,56.7604,9.0188,0.9691,97,38.4132,8.2125,0.344,112,27.7811,7.0145,0.2499,116,15.6913,7.3731,0.0045
2.3,87,83.8878,10.1958,0.1382,90,70.8772,9.9423,0.4284,93,57.6673,9.1177,0.991,97,39.2361,8.2464,0.3481,112,28.4838,7.0393,0.2851,116,16.4285,7.3719,-0.0113
2.4,87,84.9081,10.2094,0.1293,90,71.8735,9.9849,0.4063,93,58.584,9.2172,0.979,97,40.0625,8.2808,0.3624,112,29.1891,7.0672,0.3047,116,17.1654,7.3655,-0.0931
2.5,87,85.9297,10.2223,0.126,90,72.874,10.0241,0.3357,93,59.5106,9.3141,0.9402,97,40.8924,8.3175,0.3918,112,29.8973,7.0979,0.331,116,17.9014,7.3548,-0.1303
