t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,755,75.2962,7.7485,0.3231,767,60.2097,7.5034,0.3521,775,39.3502,6.5802,0.289,785,23.0873,5.9902,0.0304,787,16.6422,3.6054,0.4101,799,0.0,5.8151,-0.5346
0.1,755,76.0727,7.7806,0.3182,767,60.9618,7.538,0.3384,775,40.0093,6.6016,0.1397,785,23.6865,5.9942,0.0486,787,17.0052,3.6545,0.5551,799,0.5788,5.7615,-0.5342
0.2,755,76.8523,7.8114,0.2948,767,61.7173,7.5709,0.3178,775,40.6697,6.6068,-0.0377,785,24.2861,5.9983,0.0338,787,17.3737,3.7171,0.6779,799,1.1523,5.7069,-0.5561
0.3,755,77.6348,7.839,0.2561,767,62.4759,7.6012,0.2864,775,41.3298,6.5958,-0.1814,785,24.8861,6.0007,0.014,787,17.7491,3.7896,0.7495,799,1.7201,5.6505,-0.5702
0.4,755,78.4199,7.8625,0.2132,767,63.2373,7.6281,0.2498,775,41.9883,6.5742,-0.2497,785,25.4862,6.0021,0.0134,787,18.1319,3.8678,0.7904,799,2.2824,5.595,-0.5369
0.5,755,79.2071,7.8825,0.1855,767,64.0013,7.6515,0.2166,775,42.6445,6.5489,-0.2544,785,26.0865,6.0044,0.0323,787,18.5229,3.9505,0.8382,799,2.8394,5.5454,-0.4515
0.6,755,79.9963,7.9011,0.1849,767,64.7675,7.6719,0.1886,775,43.2981,6.5244,-0.2334,785,26.6872,6.0086,0.0527,787,18.9223,4.0389,0.9033,799,3.3919,5.5047,-0.3615
0.7,755,80.7874,7.9205,0.2018,767,65.5356,7.6894,0.1608,775,43.9495,6.5025,-0.2049,785,27.2883,6.014,0.0547,787,19.331,4.1341,0.9713,799,3.9407,5.4699,-0.3328
0.8,755,81.5805,7.9414,0.2146,767,66.3052,7.704,0.1297,775,44.5988,6.4836,-0.1705,785,27.8899,6.0184,0.0311,787,19.7495,4.2356,1.0276,799,4.4858,5.4336,-0.3926
0.9,755,82.3757,7.9628,0.2116,767,67.0762,7.7154,0.0992,775,45.2464,6.4681,-0.1386,785,28.4918,6.0195,-0.0081,787,20.1784,4.3423,1.0721,799,5.0269,5.3886,-0.5043
1.0,755,83.173,7.9831,0.1929,767,67.8482,7.7245,0.0807,775,45.8925,6.4548,-0.1283,785,29.0936,6.0169,-0.0443,787,20.6181,4.4535,1.1169,799,5.563,5.3334,-0.5976
1.1,755,83.9722,8.0007,0.1581,767,68.621,7.7326,0.0807,775,46.5373,6.4413,-0.1398,785,29.6951,6.0116,-0.0609,787,21.0693,4.5696,1.17,799,6.0933,5.2729,-0.6088
1.2,755,84.7729,8.0141,0.1089,767,69.3947,7.741,0.0875,775,47.1807,6.4267,-0.1517,785,30.2959,6.006,-0.051,787,21.5323,4.691,1.2197,799,6.6178,5.2161,-0.5255
1.3,755,85.5747,8.0225,0.0597,767,70.1692,7.7494,0.08,775,47.8226,6.4111,-0.1599,785,30.8963,6.0022,-0.0233,787,22.0077,4.8161,1.2448,799,7.1371,5.1695,-0.4039
1.4,755,86.3772,8.0271,0.0314,767,70.9445,7.756,0.0516,775,48.4629,6.3942,-0.1763,785,31.4965,6.0012,0.0038,787,22.4956,4.942,1.2349,799,7.6522,5.1334,-0.316
1.5,755,87.1801,8.03,0.0276,767,71.7203,7.7595,0.0171,775,49.1014,6.3757,-0.194,785,32.0967,6.0023,0.017,787,22.996,5.0655,1.1968,799,8.164,5.103,-0.2915
1.6,755,87.9832,8.033,0.0312,767,72.4963,7.76,-0.0068,775,49.738,6.3561,-0.1971,785,32.697,6.0042,0.0201,787,23.5085,5.1842,1.1398,799,8.6729,5.0732,-0.3031
1.7,755,88.7867,8.0361,0.0301,767,73.2722,7.7588,-0.016,775,50.3726,6.3369,-0.185,785,33.2982,6.019,0.0256,787,24.0325,5.2963,1.0676,799,9.1787,5.0429,-0.3013
1.8,755,89.5904,8.0392,0.0314,767,74.048,7.7573,-0.014,775,51.0054,6.3193,-0.1671,785,33.9002,6.0223,0.0408,787,24.5673,5.4004,0.9828,799,9.6815,5.0147,-0.2606
