t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,438,117.9663,9.7186,-0.2133,446,97.929,9.3584,-0.8102,455,68.6161,9.3528,-0.352,465,32.9819,11.4645,-0.6921,482,13.3562,13.0988,-0.7848,481,0.0,12.8361,2.3082
0.1,438,118.9371,9.6969,-0.2211,446,98.8607,9.2751,-0.8538,455,69.5498,9.3222,-0.2576,465,34.1248,11.3923,-0.745,482,14.6614,13.0058,-1.0598,481,1.2946,13.0558,2.0584
0.2,438,119.9055,9.6725,-0.2663,446,99.784,9.19,-0.8448,455,70.4811,9.3027,-0.1327,465,35.2602,11.3162,-0.7699,482,15.9561,12.8867,-1.3045,481,2.6098,13.2487,1.7754
0.3,438,120.8713,9.6437,-0.3105,446,100.6989,9.1085,-0.7809,455,71.411,9.2963,0.0053,465,36.3879,11.2388,-0.7696,482,17.2379,12.7498,-1.4115,481,3.9429,13.4127,1.4838
0.4,438,121.8342,9.6135,-0.2934,446,101.6061,9.035,-0.6855,455,72.341,9.3034,0.1362,465,37.5079,11.1613,-0.7713,482,18.5063,12.6175,-1.2136,481,5.2909,13.5481,1.2074
0.5,438,122.7943,9.589,-0.1963,446,102.5064,8.9713,-0.587,455,73.2723,9.3222,0.2395,465,38.6201,11.0823,-0.8,482,19.7629,12.5162,-0.7968,481,6.6511,13.6564,0.9447
0.6,438,123.7526,9.5755,-0.0749,446,103.4008,8.9165,-0.5069,455,74.2059,9.349,0.2948,465,39.7242,10.9992,-0.8546,482,21.0113,12.451,-0.496,481,8.0208,13.7378,0.6742
0.7,438,124.7099,9.5715,-0.0036,446,104.29,8.8685,-0.4512,455,75.1422,9.3786,0.2949,465,40.8197,10.9101,-0.9164,482,22.2541,12.4047,-0.4236,481,9.3973,13.7911,0.3856
0.8,438,125.6671,9.5717,0.0071,446,105.1747,8.8254,-0.4092,455,76.0815,9.4064,0.2585,465,41.9059,10.8152,-0.9719,482,23.4924,12.3614,-0.4357,481,10.7776,13.815,0.0891
0.9,438,126.6242,9.5701,-0.0393,446,106.0553,8.7865,-0.3674,455,77.0233,9.4299,0.21,465,42.9825,10.7152,-1.018,482,24.7263,12.3161,-0.462,481,12.1588,13.8097,-0.1957
1.0,438,127.5807,9.5609,-0.1443,446,106.9322,8.752,-0.3204,455,77.9672,9.4484,0.1606,465,44.0488,10.6113,-1.0487,482,25.9554,12.2669,-0.5142,481,13.5382,13.7767,-0.4604
1.1,438,128.5358,9.5413,-0.2481,446,107.8059,8.7223,-0.2723,455,78.9128,9.4626,0.1216,465,45.1047,10.5062,-1.0422,482,27.1793,12.2115,-0.586,481,14.9129,13.7173,-0.7185
1.2,438,129.4886,9.5148,-0.283,446,108.6769,8.6968,-0.2359,455,79.8596,9.4742,0.1102,465,46.1502,10.4047,-0.9779,482,28.3973,12.1483,-0.6688,481,16.2803,13.6314,-0.9889
1.3,438,130.4387,9.4876,-0.2613,446,109.5454,8.6741,-0.2185,455,80.8076,9.4857,0.1193,465,47.186,10.3115,-0.876,482,29.6086,12.0762,-0.761,481,17.6377,13.5173,-1.2798
1.4,438,131.3863,9.4637,-0.2165,446,110.4118,8.6529,-0.2042,455,81.7567,9.4973,0.1107,465,48.213,10.2283,-0.7806,482,30.8121,11.995,-0.8511,481,18.9823,13.3737,-1.5736
1.5,438,132.3318,9.4456,-0.1458,446,111.2762,8.6347,-0.1584,455,82.7069,9.5061,0.0649,465,49.2321,10.1531,-0.7145,482,32.0072,11.906,-0.9139,481,20.3113,13.206,-1.7599
1.6,438,133.2758,9.4343,-0.0797,446,112.1391,8.6238,-0.0599,455,83.6577,9.5095,0.0032,465,50.2439,10.0835,-0.6701,482,33.1931,11.8131,-0.9289,481,21.6232,13.0329,-1.6806
1.7,438,134.2188,9.4267,-0.0734,446,113.0015,8.6244,0.0717,455,84.6085,9.5076,-0.0417,465,51.249,10.0183,-0.6281,482,34.3698,11.7212,-0.8965,481,22.9187,12.8781,-1.3949
1.8,438,135.161,9.417,-0.1197,446,113.8646,8.6379,0.1986,455,85.5591,9.5029,-0.0511,465,52.2478,9.9586,-0.5594,482,35.5376,11.6334,-0.8447,481,24.2001,12.7485,-1.1805
1.9,438,136.1019,9.402,-0.1805,446,114.7297,8.6628,0.2975,455,86.508,9.4747,-0.0194,465,53.2412,9.908,-0.4464,482,36.6968,11.5504,-0.8021,481,25.469,12.6304,-1.1681
2.0,438,137.0411,9.3808,-0.2432,446,115.5976,8.6952,0.349,455,87.4555,9.476,0.0447,465,54.2301,9.8699,-0.3118,482,37.8478,11.471,-0.7748,481,26.726,12.5088,-1.2486
2.1,438,137.9778,9.3533,-0.3076,446,116.4688,8.7296,0.3378,455,88.4035,9.4842,0.1189,465,55.2158,9.8444,-0.1963,482,38.9911,11.3943,-0.7453,481,27.9704,12.3802,-1.3069
2.2,438,138.9114,9.32,-0.3589,446,117.3433,8.7606,0.2811,455,89.3527,9.4991,0.1792,465,56.1994,9.8284,-0.1225,482,40.1269,11.3225,-0.6796,481,29.2018,12.2482,-1.3161
2.3,438,139.8416,9.284,-0.3621,446,118.2206,8.7857,0.22,455,90.3035,9.5188,0.2154,465,57.1817,9.8183,-0.0772,482,41.2561,11.2607,-0.5481,481,30.4201,12.117,-1.2918
2.4,438,140.7683,9.2499,-0.3183,446,119.1002,8.806,0.1853,455,91.2565,9.5408,0.2239,465,58.1633,9.8127,-0.035,482,42.3799,11.215,-0.3586,481,31.6254,11.989,-1.2512
2.5,438,141.6918,9.22,-0.2805,446,119.9817,8.8249,0.191,455,92.2117,9.5618,0.1967,465,59.1445,9.8115,0.0112,482,43.5001,11.1889,-0.1595,481,32.8181,11.8659,-1.1952
2.6,438,142.6125,9.193,-0.2601,446,120.8653,8.8463,0.2364,455,93.1687,9.5785,0.1355,465,60.1258,9.8146,0.0514,482,44.6185,11.1804,-0.0085,481,33.9989,11.7494,-1.1204
2.7,438,143.5306,9.1693,-0.2136,446,121.7512,8.8726,0.2899,455,94.127,9.588,0.0545,465,61.1076,9.8205,0.0652,482,45.7367,11.1832,0.0641,481,35.1684,11.6412,-1.0299
2.8,438,144.4467,9.1521,-0.132,446,122.64,8.9024,0.3037,455,95.0859,9.5895,-0.0238,465,62.0899,9.8259,0.0416,482,46.8554,11.1903,0.076,481,36.3276,11.5424,-0.9333
2.9,438,145.3614,9.1429,-0.0508,446,123.5316,8.9305,0.2584,455,96.0446,9.5851,-0.0652,465,63.0726,9.8275,-0.0087,482,47.9748,11.1978,0.0743,481,37.4774,11.4531,-0.8414
3.0,438,146.2756,9.1408,0.0073,446,124.4258,8.9519,0.1685,455,97.0028,9.5791,-0.0542,465,64.0551,9.8235,-0.0716,482,49.095,11.2067,0.1018,481,38.6187,11.3722,-0.7663
3.1,438,147.1898,9.1432,0.0425,446,125.3216,8.964,0.0728,455,97.9605,9.5754,-0.0194,465,65.0369,9.8129,-0.138,482,50.2164,11.2209,0.1806,481,39.7522,11.2978,-0.7141
3.2,438,148.1044,9.1483,0.0594,446,126.2182,8.9682,0.0111,455,98.918,9.5743,-0.0032,465,66.0174,9.7962,-0.1951,482,51.3397,11.245,0.2974,481,40.8785,11.2278,-0.6766
