t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,66,59.4377,4.0601,0.3499,74,51.7232,2.93,0.2944,60,41.2484,3.3662,0.0625,84,23.7185,3.4895,0.3098,100,9.2432,2.6707,-0.2144,107,0.0,3.2229,-0.1809
0.1,66,59.8455,4.0949,0.3366,74,52.0177,2.9591,0.2599,60,41.5854,3.3723,0.0384,84,24.069,3.5205,0.3041,100,9.5093,2.6519,0.0369,107,0.3213,3.204,-0.2101
0.2,66,60.2566,4.1277,0.3097,74,52.3149,2.9848,0.2349,60,41.9228,3.376,0.0234,84,24.4226,3.5512,0.302,100,9.7739,2.6411,0.0172,107,0.6406,3.182,-0.2454
0.3,66,60.6709,4.1582,0.2939,74,52.6145,3.0081,0.2185,60,42.2605,3.3787,0.027,84,24.7793,3.5816,0.2954,100,10.0379,2.6377,-0.0004,107,0.9576,3.1578,-0.2576
0.4,66,61.0882,4.1878,0.2934,74,52.9164,3.0302,0.2107,60,42.5985,3.3819,0.0415,84,25.1389,3.6109,0.2824,100,10.3019,2.6418,-0.0202,107,1.2722,3.1335,-0.2462
0.5,66,61.5085,4.2178,0.3028,74,53.2205,3.0514,0.2012,60,42.937,3.3868,0.0618,84,25.5014,3.6388,0.274,100,10.5667,2.6552,0.2078,107,1.5844,3.1104,-0.2336
0.6,66,61.9318,4.2482,0.3027,74,53.5266,3.0713,0.1878,60,43.276,3.393,0.0679,84,25.8666,3.6657,0.2674,100,10.8335,2.6803,0.3482,107,1.8943,3.0874,-0.2448
0.7,66,62.358,4.2775,0.2195,74,53.8347,3.0896,0.1719,60,43.6156,3.3985,0.0859,84,26.2345,3.6925,0.2743,100,11.1034,2.7176,0.4788,107,2.2018,3.062,-0.283
0.8,66,62.7871,4.303,0.179,74,54.1445,3.1067,0.1622,60,43.9555,3.4009,0.0058,84,26.6052,3.7203,0.2862,100,11.3775,2.7652,0.5524,107,2.5065,3.0327,-0.2825
0.9,66,63.2183,4.322,0.1188,74,54.456,3.1231,0.1599,60,44.2955,3.3984,-0.1031,84,26.9786,3.749,0.2936,100,11.6565,2.814,0.4474,107,2.8082,3.0006,-0.2954
1.0,66,63.651,4.3325,0.0463,74,54.7691,3.1395,0.1682,60,44.6349,3.3897,-0.2246,84,27.355,3.7783,0.2971,100,11.9401,2.8577,0.3701,107,3.1067,2.9696,-0.2627
1.1,66,64.0844,4.3338,-0.0377,74,55.0839,3.1561,0.1713,60,44.9731,3.3749,-0.1768,84,27.7343,3.808,0.3031,100,12.2276,2.8932,0.2947,107,3.4024,2.9448,-0.1843
1.2,66,64.5174,4.3269,-0.1207,74,55.4003,3.1731,0.1765,60,45.3096,3.3553,-0.2135,84,28.1166,3.8384,0.3122,100,12.5184,2.9229,0.2624,107,3.6961,2.9302,-0.1301
1.3,66,64.9495,4.3142,-0.1708,74,55.7185,3.1909,0.1854,60,45.6441,3.3337,-0.2184,84,28.502,3.8697,0.3147,100,12.8121,2.9514,0.2989,107,3.9891,2.928,0.0608
1.4,66,65.3801,4.2984,-0.1914,74,56.0386,3.2096,0.1935,60,45.9764,3.3127,-0.1995,84,28.8906,3.9012,0.3143,100,13.1088,2.9816,0.3244,107,4.2823,2.9369,0.2117
1.5,66,65.8091,4.2818,-0.1306,74,56.3605,3.2295,0.2053,60,46.3067,3.2941,-0.151,84,29.2823,3.9325,0.3118,100,13.4086,3.014,0.347,107,4.5768,2.9535,0.2925
1.6,66,66.2365,4.2664,-0.1134,74,56.6845,3.2504,0.2146,60,46.6354,3.2781,-0.1276,84,29.6771,3.9638,0.3123,100,13.7117,3.0485,0.3656,107,4.8732,2.9737,0.2124
1.7,66,66.6625,4.2543,-0.0792,74,57.0106,3.2719,0.2155,60,46.9625,3.2649,-0.1018,84,30.075,3.995,0.2709,100,14.0184,3.085,0.4009,107,5.1717,2.9958,0.2271
1.8,66,67.0876,4.2473,-0.0316,74,57.3389,3.2925,0.1546,60,47.2885,3.255,-0.0703,84,30.476,4.0247,0.2486,100,14.3288,3.1247,0.4422,107,5.4724,3.0191,0.239
1.9,66,67.5123,4.2463,0.0261,74,57.669,3.31,0.1203,60,47.6137,3.249,-0.0806,84,30.8797,4.0501,0.1968,100,14.6435,3.1691,0.503,107,5.7755,3.0429,0.234
2.0,66,67.9371,4.2507,0.0872,74,58.0006,3.3223,0.0715,60,47.9385,3.2471,0.0027,84,31.2857,4.0685,0.1256,100,14.963,3.2198,0.575,107,6.0809,3.065,0.1627
