t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,213,64.726,8.2286,0.1845,222,48.69,7.5056,0.3065,234,32.6704,6.9752,0.696,252,25.145,5.6791,1.3057,253,15.9821,4.4166,0.2917,254,0.0,4.0327,1.1724
0.1,213,65.5498,8.2476,0.2061,222,49.4421,7.5371,0.2844,234,33.3714,7.0447,0.6694,252,25.7194,5.8089,1.3909,253,16.4251,4.444,0.3115,254,0.4091,4.1498,1.1736
0.2,213,66.3757,8.27,0.2569,222,50.1973,7.5661,0.2597,234,34.0792,7.1114,0.6447,252,26.3073,5.9486,1.5112,253,16.8711,4.4755,0.3628,254,0.8301,4.2688,1.1865
0.3,213,67.204,8.2976,0.3168,222,50.9552,7.5918,0.2249,234,34.7936,7.1756,0.6228,252,26.9098,6.1008,1.6493,253,17.3205,4.5123,0.4223,254,1.2629,4.3878,1.173
0.4,213,68.0354,8.33,0.357,222,51.7154,7.6139,0.1896,234,35.5143,7.2382,0.6124,252,27.528,6.2648,1.6517,253,17.7738,4.5544,0.4768,254,1.7075,4.5043,1.1371
0.5,213,68.8702,8.3648,0.3672,222,52.4778,7.6329,0.1731,234,36.2412,7.2998,0.6034,252,28.163,6.4351,1.6733,253,18.2316,4.6013,0.5109,254,2.1636,4.6168,1.1064
0.6,213,69.7084,8.3998,0.3288,222,53.242,7.6505,0.1662,234,36.9742,7.3598,0.3937,252,28.8149,6.6026,1.597,253,18.6943,4.6528,0.5574,254,2.6307,4.7258,1.0778
0.7,213,70.5501,8.4338,0.3177,222,54.0078,7.6675,0.1623,234,37.713,7.417,0.3721,252,29.483,6.7597,1.47,253,19.1624,4.7087,0.6021,254,3.1086,4.8333,1.076
0.8,213,71.3951,8.4663,0.2991,222,54.7754,7.6836,0.1511,234,38.4574,7.4718,0.3597,252,30.1662,6.904,1.3145,253,19.6363,4.7688,0.6443,254,3.5974,4.9417,1.0961
0.9,213,72.2432,8.4958,0.2613,222,55.5445,7.6982,0.1282,234,39.2073,7.5263,0.3693,252,30.8632,7.0365,1.2095,253,20.1164,4.8328,0.6753,254,4.0971,5.0525,1.0998
