t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,521,90.3205,6.9644,0.8088,533,68.913,5.9121,-0.1272,542,56.113,5.9532,0.0994,561,44.877,6.2789,-0.2435,565,14.9375,8.805,0.6005,571,0.0,7.4174,0.3157
0.1,521,91.021,7.0453,0.7816,533,69.5036,5.9005,-0.0601,542,56.7088,5.9632,0.1208,561,45.5037,6.2555,-0.2442,565,15.8208,8.8624,0.5547,571,0.7433,7.4483,0.2598
0.2,521,91.7294,7.1234,0.7519,533,70.0935,5.897,0.0064,542,57.3057,5.9752,0.1434,561,46.128,6.2317,-0.2519,565,16.7099,8.9182,0.5693,571,1.4894,7.4734,0.2391
0.3,521,92.4455,7.1983,0.7127,533,70.6833,5.9007,0.079,542,57.904,5.9892,0.1408,561,46.7499,6.2059,-0.2839,565,17.6046,8.977,0.6146,571,2.2378,7.4947,0.2165
0.4,521,93.1689,7.2699,0.6791,533,71.2738,5.9091,0.1185,542,58.5036,6.0047,0.1495,561,47.3691,6.1766,-0.2832,565,18.5054,9.039,0.5776,571,2.9883,7.5162,0.2442
0.5,521,93.8993,7.3379,0.6434,533,71.8653,5.9196,0.1297,542,59.1049,6.0201,0.1395,561,47.9851,6.1446,-0.2952,565,19.4124,9.0995,0.5358,571,3.7412,7.5421,0.3087
0.6,521,94.6363,7.4022,0.6056,533,72.4578,5.9304,0.1071,542,59.7076,6.0335,0.112,561,48.5981,6.1143,-0.2542,565,20.325,9.1529,0.4481,571,4.4971,7.5743,0.3501
0.7,521,95.3795,7.4624,0.558,533,73.0513,5.9401,0.0914,542,60.3114,6.0434,-0.0502,561,49.2083,6.0907,-0.1721,565,21.2424,9.1963,0.3508,571,5.2564,7.6121,0.3951
0.8,521,96.1286,7.5183,0.5159,533,73.6457,5.9483,0.0766,542,60.916,6.0489,-0.0198,561,49.8167,6.0761,-0.0691,565,22.1638,9.2302,0.2599,571,6.0196,7.6526,0.4018
0.9,521,96.883,7.5699,0.4745,533,74.2409,5.9561,0.0831,542,61.521,6.0497,0.0095,561,50.4239,6.0688,-0.0301,565,23.0881,9.2569,0.2091,571,6.7868,7.6917,0.3673
1.0,521,97.6423,7.6174,0.4363,533,74.8371,5.9662,0.1305,542,62.1258,6.0465,0.0319,561,51.0306,6.0656,-0.0131,565,24.0149,9.2785,0.1708,571,7.5577,7.7257,0.2761
1.1,521,98.4063,7.6609,0.3665,533,75.4344,5.9812,0.1948,542,62.7301,6.0406,-0.0567,561,51.6371,6.0642,-0.0064,565,24.9436,9.2955,0.1277,571,8.3316,7.7525,0.2059
1.2,521,99.1743,7.7,0.3232,533,76.0336,6.0018,0.2494,542,63.3338,6.0338,-0.0557,561,52.2435,6.0643,0.0112,565,25.8737,9.3069,0.0411,571,9.1079,7.7722,0.1488
1.3,521,99.9459,7.733,0.2598,533,76.635,6.0259,0.2738,542,63.9369,6.028,-0.0415,561,52.8501,6.067,0.0458,565,26.8047,9.3121,0.0101,571,9.8858,7.7873,0.1226
1.4,521,100.7205,7.7578,0.1777,533,77.2388,6.0511,0.26,542,64.5396,6.0243,-0.0205,561,53.4571,6.0726,0.07,565,27.7359,9.3123,-0.0083,571,10.6652,7.8011,0.1405
1.5,521,101.497,7.7736,0.123,533,77.8451,6.0754,0.247,542,65.1419,6.0231,0.0019,561,54.0647,6.079,0.0612,565,28.667,9.3106,-0.0082,571,11.4461,7.8159,0.1587
1.6,521,102.2749,7.7832,0.0822,533,78.4539,6.0992,0.2477,542,65.7443,6.0244,0.0294,561,54.6728,6.0831,0.039,565,29.5981,9.3104,0.006,571,12.2285,7.8323,0.1739
1.7,521,103.0537,7.7922,0.1102,533,79.0651,6.1246,0.2804,542,66.3469,6.0275,0.0475,561,55.2811,6.0835,-0.0259,565,30.5293,9.3131,0.0205,571,13.0126,7.8495,0.173
1.8,521,103.8335,7.8053,0.1685,533,79.679,6.1546,0.3519,542,66.9499,6.0316,0.0563,561,55.8893,6.0806,-0.0721,565,31.4608,9.3172,0.0186,571,13.7983,7.8657,0.1364
1.9,521,104.6149,7.822,0.1511,533,80.2963,6.1914,0.4311,542,67.5533,6.0366,0.0624,561,56.4971,6.0747,-0.1299,565,32.3926,9.3186,-0.0048,571,14.5856,7.8796,0.112
2.0,521,105.3979,7.8375,0.114,533,80.9177,6.2353,0.504,542,68.1573,6.0435,0.0933,561,57.104,6.0642,-0.1391,565,33.3242,9.3144,-0.1228,571,15.3741,7.8908,0.0882
2.1,521,106.1821,7.8475,0.0567,533,81.5437,6.2853,0.5582,542,68.7621,6.054,0.1443,561,57.7096,6.0476,-0.2072,565,34.2552,9.3048,-0.1985,571,16.1636,7.8995,0.0676
2.2,521,106.9671,7.8526,0.0298,533,82.1749,6.3391,0.5449,542,69.3683,6.0686,0.188,561,58.3133,6.0258,-0.2495,565,35.1837,9.2649,-0.2275,571,16.9539,7.9061,0.0512
2.3,521,107.7526,7.8571,0.0616,533,82.8116,6.3944,0.5471,542,69.976,6.0854,0.1589,561,58.9146,6.0019,-0.2484,565,36.1094,9.251,-0.2367,571,17.7448,7.911,0.0383
2.4,521,108.5387,7.865,0.1085,533,83.4538,6.449,0.5293,542,70.5853,6.1013,0.1343,561,59.5137,5.9798,-0.1628,565,37.0338,9.2359,-0.1856,571,18.5361,7.9148,0.0307
2.5,521,109.3258,7.8765,0.1384,533,84.1013,6.5014,0.5043,542,71.1961,6.1139,0.1007,561,60.1108,5.9617,-0.1241,565,37.9565,9.2176,-0.2394,571,19.3277,7.918,0.0271
2.6,521,110.1141,7.8895,0.1427,533,84.7539,6.5517,0.4988,542,71.8079,6.1237,0.0806,561,60.7063,5.9489,-0.0789,565,38.877,9.1932,-0.3271,571,20.1196,7.9208,0.0161
2.7,521,110.9037,7.9023,0.115,533,85.4116,6.6012,0.5004,542,72.4208,6.1329,0.1112,561,61.3009,5.9419,-0.033,565,39.7947,9.16,-0.4414,571,20.9118,7.9231,0.0121
2.8,521,111.6945,7.9141,0.1064,533,86.0742,6.6516,0.515,542,73.0347,6.1446,0.1589,561,61.895,5.9399,0.0026,565,40.7085,9.1165,-0.5094,571,21.7042,7.9246,0.0059
2.9,521,112.4865,7.9252,0.102,533,86.742,6.7033,0.5287,542,73.65,6.1613,0.2237,561,62.489,5.941,0.0226,565,41.6175,9.0627,-0.6104,571,22.4967,7.925,-0.0015
3.0,521,113.2795,7.9356,0.0917,533,87.4149,6.756,0.5201,542,74.2672,6.1835,0.2869,561,63.0832,5.9428,0.0165,565,42.5206,9.0009,-0.6761,571,23.2892,7.9241,-0.0198
3.1,521,114.0735,7.9438,0.0274,533,88.0931,6.8084,0.5135,542,74.8869,6.211,0.32,561,63.6775,5.9437,0.0053,565,43.4174,8.9346,-0.7039,571,24.0814,7.9217,-0.041
3.2,521,114.8681,7.9478,0.0063,533,88.7765,6.8599,0.5016,542,75.5096,6.2433,0.3703,561,64.2719,5.9446,0.0157,565,44.3075,8.8665,-0.6803,571,24.8734,7.9171,-0.0756
3.3,521,115.6628,7.9473,-0.0101,533,89.465,6.9099,0.4854,542,76.1358,6.2803,0.4218,561,64.8665,5.9475,0.0588,565,45.1907,8.7977,-0.6855,571,25.6647,7.9093,-0.1233
3.4,521,116.4574,7.9451,-0.0088,533,90.1584,6.958,0.4564,542,76.7659,6.3224,0.478,561,65.4616,5.9545,0.1215,565,46.067,8.729,-0.6786,571,26.4551,7.8981,-0.1087
3.5,521,117.2519,7.9452,0.0286,533,90.8565,7.0034,0.4267,542,77.4006,6.37,0.5249,561,66.0577,5.9663,0.1814,565,46.9366,8.6618,-0.6555,571,27.2442,7.8852,-0.1097
3.6,521,118.0467,7.9506,0.0962,533,91.559,7.0457,0.3967,542,78.0402,6.4233,0.5852,561,66.6551,5.9823,0.1934,565,47.7995,8.5966,-0.6675,571,28.0322,7.8742,-0.0784
3.7,521,118.8423,7.9609,0.1458,533,92.2655,7.0853,0.375,542,78.6855,6.4822,0.6406,561,67.2543,6.0019,0.2296,565,48.6559,8.5313,-0.6857,571,28.8193,7.8676,-0.0337
3.8,521,119.6391,7.9743,0.1701,533,92.976,7.1235,0.3881,542,79.3369,6.5461,0.688,561,67.8557,6.025,0.2687,565,49.5056,8.4623,-0.7466,571,29.6059,7.865,-0.0157
3.9,521,120.4372,7.9893,0.1722,533,93.6902,7.1617,0.3974,542,79.9949,6.6139,0.6915,561,68.4595,6.0518,0.3117,565,50.348,8.3865,-0.827,571,30.3923,7.8626,-0.0515
