t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,79,64.3505,5.632,0.3517,87,48.6679,5.2226,0.2512,93,35.8102,4.553,0.3476,97,24.4056,4.1005,0.3935,116,9.8759,3.7437,0.7714,117,0.0,3.4462,0.3231
0.1,79,64.9155,5.6686,0.4687,87,49.1916,5.2513,0.2027,93,36.2672,4.5873,0.2893,97,24.8176,4.1398,0.4205,116,10.2542,3.821,0.7971,117,0.3462,3.4784,0.3207
0.2,79,65.4847,5.7143,0.4771,87,49.7177,5.2722,0.1299,93,36.7273,4.6158,0.2347,97,25.2337,4.182,0.4534,116,10.6403,3.9008,0.8214,117,0.6957,3.5105,0.3185
0.3,79,66.0586,5.7631,0.4655,87,50.2455,5.2834,0.0472,93,37.1897,4.6326,0.196,97,25.6542,4.2281,0.4978,116,11.0344,3.9825,0.8039,117,1.0483,3.5428,0.3223
0.4,79,66.6371,5.8083,0.409,87,50.774,5.2857,-0.0296,93,37.6541,4.6543,0.2036,97,26.0795,4.2787,0.5446,116,11.4368,4.0645,0.7961,117,1.4043,3.5755,0.3263
0.5,79,67.22,5.8487,0.3712,87,51.3025,5.284,-0.0497,93,38.1208,4.6797,0.3232,97,26.5101,4.3331,0.5783,116,11.8472,4.1443,0.7624,117,1.7634,3.6081,0.3213
0.6,79,67.8067,5.8866,0.362,87,51.8308,5.2837,0.0366,93,38.5905,4.7139,0.444,97,26.9462,4.3894,0.5514,116,12.2654,4.2198,0.7104,117,2.1258,3.6393,0.2843
0.7,79,68.3973,5.9239,0.3608,87,52.3594,5.2876,0.1406,93,39.0642,4.76,0.593,97,27.388,4.4449,0.5299,116,12.6909,4.2898,0.6589,117,2.4912,3.6675,0.2479
0.8,79,68.9915,5.9606,0.3517,87,52.8886,5.2955,0.097,93,39.5431,4.8192,0.7365,97,27.8351,4.4977,0.5008,116,13.1232,4.3549,0.6169,117,2.8591,3.6917,0.2089
0.9,79,69.5893,5.9954,0.3223,87,53.4186,5.3059,0.1139,93,40.0285,4.8894,0.7533,97,28.2874,4.5479,0.4768,116,13.5617,4.4166,0.593,117,3.2293,3.7125,0.1833
1.0,79,70.1904,6.0262,0.2783,87,53.9498,5.3173,0.1177,93,40.5214,4.967,0.8098,97,28.7445,4.5953,0.414,116,14.0064,4.4764,0.5797,117,3.6015,3.7318,0.207
1.1,79,70.7943,6.0523,0.2315,87,54.4821,5.3288,0.1156,93,41.0221,5.0486,0.8314,97,29.2062,4.6386,0.3656,116,14.4569,4.5347,0.5685,117,3.9757,3.7522,0.2323
