t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,371,113.8722,10.8719,0.3154,386,89.1476,10.9292,0.1848,389,64.1039,10.9439,0.5759,416,34.1353,8.9294,0.1898,426,14.6375,7.2077,1.3374,425,0.0,8.4475,1.6955
0.1,371,114.961,10.904,0.3222,386,90.2413,10.9441,0.1135,389,65.2013,11.0026,0.5981,416,35.0291,8.9462,0.1434,426,15.3652,7.3464,1.4187,425,0.8527,8.6064,1.4595
0.2,371,116.053,10.9358,0.311,386,91.3362,10.953,0.0636,389,66.3046,11.064,0.6285,416,35.9243,8.9587,0.1037,426,16.107,7.4898,1.431,425,1.72,8.7406,1.2055
0.3,371,117.1481,10.967,0.3085,386,92.4317,10.9574,0.0256,389,67.4142,11.1279,0.6488,416,36.8206,8.9672,0.065,426,16.8631,7.6318,1.3918,425,2.5995,8.8489,0.9431
0.4,371,118.2464,10.9994,0.3352,386,93.5275,10.9581,-0.0117,389,68.5302,11.1923,0.6371,416,37.7176,8.9723,0.0365,426,17.6332,7.7695,1.3446,425,3.4885,8.9314,0.6961
0.5,371,119.3482,11.0354,0.3821,386,94.6231,10.9549,-0.0524,389,69.6525,11.2536,0.5881,416,38.615,8.9757,0.0305,426,18.4168,7.9037,1.3221,425,4.3847,8.9918,0.5018
0.6,371,120.4537,11.0757,0.4188,386,95.7182,10.9475,-0.0956,389,70.7806,11.3089,0.517,416,39.5127,8.9794,0.0438,426,19.2139,8.0373,1.3331,425,5.2861,9.0364,0.3848
0.7,371,121.5634,11.118,0.4227,386,96.8124,10.9357,-0.1405,389,71.914,11.3575,0.4527,416,40.411,8.9847,0.06,426,20.0244,8.1733,1.3698,425,6.1916,9.0727,0.3358
0.8,371,122.6773,11.1592,0.3964,386,97.9051,10.9192,-0.1886,389,73.0519,11.4012,0.4207,416,41.3097,8.9907,0.0598,426,20.8488,8.3139,1.4256,425,7.1005,9.1059,0.322
0.9,371,123.7951,11.1971,0.357,386,98.996,10.8978,-0.2393,389,74.1941,11.4432,0.4185,416,42.209,8.9951,0.0279,426,21.6875,8.4612,1.5018,425,8.0127,9.1378,0.3118
1.0,371,124.9165,11.231,0.3161,386,100.0844,10.8716,-0.2839,389,75.3405,11.4847,0.4118,416,43.1085,8.9945,-0.0409,426,22.5414,8.6166,1.5863,425,8.928,9.1677,0.2831
1.1,371,126.0411,11.2608,0.2769,386,101.1701,10.8422,-0.3029,389,76.4909,11.5238,0.3688,416,44.0075,8.9857,-0.1333,426,23.4112,8.7793,1.6475,425,9.846,9.1929,0.2169
1.2,371,127.1685,11.287,0.2429,386,102.2529,10.8128,-0.2841,389,77.645,11.5573,0.2993,416,44.9052,8.9678,-0.2214,426,24.2975,8.9459,1.6633,425,10.7661,9.2088,0.0992
1.3,371,128.2983,11.3103,0.2208,386,103.3329,10.7866,-0.2379,389,78.8021,11.5846,0.2469,416,45.8007,8.9425,-0.2801,426,25.2004,9.1119,1.6367,425,11.6871,9.2109,-0.0576
1.4,371,129.4305,11.3321,0.213,386,104.4105,10.7655,-0.1847,389,79.9617,11.6088,0.2363,416,46.6935,8.9129,-0.3061,426,26.1196,9.2737,1.5782,425,12.6075,9.1975,-0.2087
1.5,371,130.5647,11.3536,0.214,386,105.4862,10.7493,-0.1389,389,81.1238,11.6327,0.2409,416,47.5832,8.8819,-0.3084,426,27.0547,9.4278,1.4851,425,13.526,9.1735,-0.2691
1.6,371,131.7012,11.3754,0.22,386,106.5605,10.7368,-0.1096,389,82.2882,11.6557,0.2184,416,48.4699,8.8521,-0.2833,426,28.0046,9.5699,1.3394,425,14.4424,9.1527,-0.1428
1.7,371,132.8399,11.3983,0.2355,386,107.6337,10.7263,-0.1002,389,83.4547,11.6745,0.1589,416,49.3538,8.8266,-0.2231,426,28.9678,9.6945,1.1367,425,15.3576,9.1522,0.133
1.8,371,133.981,11.4238,0.2703,386,108.7058,10.716,-0.1052,389,84.6228,11.6867,0.085,416,50.2356,8.8086,-0.1337,426,29.9424,9.7976,0.9114,425,16.2741,9.1784,0.3862
1.9,371,135.1249,11.4538,0.3262,386,109.7768,10.705,-0.1159,389,85.7918,11.6922,0.0229,416,51.116,8.7999,-0.0387,426,30.9263,9.8794,0.7158,425,17.1943,9.2245,0.5292
2.0,371,136.272,11.4899,0.3932,386,110.8467,10.693,-0.1223,389,86.961,11.6926,-0.0147,416,51.996,8.7996,0.033,426,31.9175,9.9447,0.5818,425,18.1196,9.2814,0.6004
2.1,371,137.4232,11.5328,0.4592,386,111.9155,10.6813,-0.1118,389,88.1301,11.6904,-0.0286,416,52.8741,8.7633,0.067,426,32.9147,9.9989,0.4943,425,19.0508,9.3436,0.635
2.2,371,138.5789,11.582,0.5188,386,112.9831,10.6717,-0.0799,389,89.299,11.6875,-0.03,416,53.7508,8.7704,0.0749,426,33.9168,10.0444,0.4105,425,19.9884,9.4076,0.6363
2.3,371,139.7399,11.6368,0.5699,386,114.05,10.6659,-0.0372,389,90.4676,11.6839,-0.0404,416,54.6283,8.7786,0.0873,426,34.9231,10.0809,0.3148,425,20.9323,9.47,0.6025
2.4,371,140.9065,11.6958,0.6051,386,115.1165,10.6641,0.0018,389,91.6357,11.678,-0.0782,416,55.5067,8.7893,0.1256,426,35.9326,10.1084,0.2319,425,21.8821,9.5272,0.5331
2.5,371,142.0791,11.7573,0.6174,386,116.183,10.6658,0.032,389,92.8029,11.6669,-0.1447,416,56.3864,8.8046,0.1797,426,36.9445,10.1299,0.1957,425,22.8373,9.5761,0.4375
2.6,371,143.258,11.819,0.6091,386,117.2498,10.6701,0.0554,389,93.9687,11.6483,-0.2263,416,57.2678,8.8248,0.2219,426,37.9585,10.1502,0.2084,425,23.7969,9.6154,0.3424
2.7,371,144.4429,11.8793,0.5891,386,118.3171,10.6767,0.0747,389,95.1322,11.6217,-0.3058,416,58.1514,8.8478,0.2363,426,38.9746,10.1719,0.2225,425,24.76,9.6467,0.2778
2.8,371,145.6337,11.9374,0.5658,386,119.3852,10.6851,0.0929,389,96.2927,11.588,-0.3657,416,59.0374,8.8713,0.2325,426,39.9928,10.1913,0.1637,425,25.726,9.6735,0.2543
2.9,371,146.8302,11.9931,0.5428,386,120.4542,10.6954,0.114,389,97.4496,11.55,-0.3954,416,59.9257,8.8946,0.2317,426,41.0123,10.1995,-0.0007,425,26.6946,9.6995,0.2635
3.0,371,148.0322,12.0466,0.5197,386,121.5244,10.7078,0.1341,389,98.6026,11.5102,-0.3986,416,60.8164,8.9186,0.2474,426,42.0317,10.1883,-0.2219,425,27.666,9.7276,0.2942
3.1,371,149.2394,12.0976,0.4959,386,122.5958,10.7214,0.1366,389,99.7516,11.4708,-0.3899,416,61.7095,8.9451,0.2803,426,43.0489,10.1566,-0.4088,425,28.6403,9.7592,0.3324
