t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
0.0,90,65.068,8.0056,1.1166,93,53.9798,7.618,0.3056,97,36.0889,7.9097,-0.043,112,28.2889,6.2368,0.4392,116,15.2332,6.6328,0.6773,117,0.0,5.0055,0.6544
0.1,90,65.8741,8.1167,1.1517,93,54.7432,7.6489,0.3283,97,36.8796,7.905,-0.0619,112,28.9148,6.2804,0.4325,116,15.8999,6.6994,0.6427,117,0.5038,5.0709,0.7236
0.2,90,66.6916,8.2334,1.193,93,55.5097,7.6821,0.3578,97,37.6698,7.8988,-0.0776,112,29.545,6.3234,0.4265,116,16.573,6.7634,0.6246,117,1.0146,5.1443,0.8226
0.3,90,67.5209,8.353,1.2095,93,56.2797,7.7176,0.3805,97,38.4593,7.8919,-0.831,112,30.1794,6.3661,0.4273,116,17.2525,6.8265,0.6258,117,1.5332,5.2272,0.8704
0.4,90,68.3623,8.4735,1.2105,93,57.0533,7.7555,0.4077,97,39.2483,7.8867,-0.4427,112,30.8182,6.4093,0.4413,116,17.9383,6.8898,0.5923,117,2.0604,5.3176,0.927
0.5,90,69.2156,8.5932,1.1544,93,57.8309,7.7964,0.4438,97,40.0369,7.8861,0.2992,112,31.4614,6.4537,0.455,116,18.6304,6.9515,0.562,117,2.5968,5.4106,0.9201
0.6,90,70.0807,8.71,1.1131,93,58.6128,7.8411,0.4855,97,40.8258,7.8918,1.0788,112,32.109,6.4994,0.4678,116,19.3283,7.0076,0.4883,117,3.1424,5.5006,0.868
0.7,90,70.9573,8.8211,1.0457,93,59.3994,7.8899,0.5291,97,41.6155,7.9024,0.1165,112,32.7613,6.5461,0.4762,116,20.0315,7.0549,0.397,117,3.6967,5.5857,0.8573
0.8,90,71.8446,8.9249,0.9689,93,60.191,7.9429,0.5748,97,42.4063,7.9143,0.1094,112,33.4183,6.5934,0.472,116,20.7389,7.0938,0.3473,117,4.2594,5.6687,0.8627
0.9,90,72.7419,9.0214,0.9146,93,60.9882,8.0004,0.6209,97,43.1983,7.9242,0.0785,112,34.08,6.6407,0.4706,116,21.45,7.1278,0.324,117,4.8306,5.7553,0.93
1.0,90,73.6486,9.1126,0.8732,93,61.7913,8.0621,0.5961,97,43.991,7.9315,0.0582,112,34.7464,6.6879,0.4674,116,22.1644,7.161,0.3306,117,5.4109,5.8498,1.0294
1.1,90,74.5642,9.2002,0.8444,93,62.6008,8.1278,0.6308,97,44.7846,7.9386,0.0915,112,35.4175,6.7347,0.4641,116,22.8822,7.1947,0.3319,117,6.001,5.9536,1.0943
1.2,90,75.4885,9.2848,0.8148,93,63.417,8.1971,0.6654,97,45.579,7.9496,0.1562,112,36.0933,6.7808,0.4161,116,23.6033,7.2271,0.2868,117,6.602,6.0648,1.1535
1.3,90,76.421,9.3661,0.7721,93,64.2392,8.2451,0.6996,97,46.3748,7.9666,0.2259,112,36.7736,6.8245,0.3833,116,24.3274,7.2562,0.2458,117,7.2142,6.1803,1.1827
1.4,90,77.3615,9.4438,0.7358,93,65.0675,8.3213,0.7892,97,47.1725,7.9885,0.2674,112,37.4579,6.8631,0.3238,116,25.0543,7.2806,0.2021,117,7.8381,6.2978,1.1938
1.5,90,78.3096,9.5177,0.6987,93,65.9036,8.4003,0.8142,97,47.9726,8.0127,0.2517,112,38.1458,6.8945,0.2509,116,25.7833,7.3006,0.1662,117,8.4738,6.4161,1.1839
1.6,90,79.2649,9.5875,0.656,93,66.7477,8.4817,0.837,97,48.7751,8.0371,0.2483,112,38.8365,6.9182,0.1921,116,26.5142,7.3172,0.1402,117,9.1214,6.5346,1.1854
1.7,90,80.2269,9.6524,0.5933,93,67.6,8.5654,0.8622,97,49.58,8.0616,0.2523,112,39.5291,6.9352,0.1374,116,27.2466,7.331,0.1168,117,9.7807,6.6532,1.1854
1.8,90,81.195,9.7111,0.5303,93,68.4609,8.6516,0.8867,97,50.3875,8.0871,0.2715,112,40.2233,6.9482,0.1146,116,27.9803,7.3426,0.1001,117,10.452,6.7718,1.1833
1.9,90,82.1688,9.7634,0.4703,93,69.3305,8.74,0.9059,97,51.1976,8.1151,0.299,112,40.9187,6.9606,0.1253,116,28.7151,7.3528,0.0904,117,11.1351,6.8899,1.1709
